"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19312",1,14,"red","remember","red","jewelry",4711.06700000016,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",91,"0.05",1563.59050000188,"0","0.99","0.99","2","2",-2
"19312",1,15,"red","remember","red","cage",5204.27999999988,"smaller","No","No","Yes",1,1982.78200000105,1,"remember","remember",2.5,"remember3",31,"0.9",1600.57499998028,"2","0.05","0.05","0","0",2
"19312",1,16,"red","remember","red","couch",4109.83800000066,"smaller","No","No","Yes",9,4442.47200000059,1,"remember","remember",2.5,"remember3",54,"0.97",1539.35100003798,"2","0.9","0.9","2","2",0
"19312",1,17,"red","process","blue","market",2775.13500000103,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",102,"0.94",1544.57949999976,"2","0.97","0.97","2","2",0
"19312",1,18,"red","process","blue","priest",4452.99199999953,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",131,"0.91",1340.24100000004,"2","0.94","0.94","2","2",0
"19312",1,19,"red","remember","red","turtle",2174.23400000017,"larger","No","No","Yes",7,2901.98300000012,1,"process","process",-1.5,"process2",168,"0.47",2031.28700013083,"1","0.91","0.91","2","2",-1
"19312",1,20,"red","process","blue","beach",789.930999999953,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",10,"0.94",1510.96449998506,"2","0.47","0.47","1","1",1
"19312",1,21,"red","process","blue","fort",4710.95400000064,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",74,"0.93",1491.44799999881,"2","0.94","0.94","2","2",0
"19312",1,22,"red","remember","red","wolf",2441.97299999947,"smaller","No","No","Yes",2,2283.22900000046,1,"process","process",-1.5,"process2",178,"0.97",1540.21100003508,"2","0.93","0.93","2","2",0
"19312",1,23,"red","process","blue","tent",2226.28400000121,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0.97","0.97","2","2",0
"19312",1,24,"red","remember","red","badge",2192.8979999994,"larger","No","No","Yes",4,1771.98200000031,1,"process","process",-0.5,"process1",4,"0.05",1614.68500001932,"0","0.91","0.91","2","2",-2
"19312",1,25,"red","process","blue","lion",4888.87800000032,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",100,"0.97",1492.27800001407,"2","0.05","0.05","0","0",2
"19312",1,26,"red","process","blue","monkey",2771.55199999985,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",104,"0.93",1498.48149994938,"2","0.97","0.97","2","2",0
"19312",1,27,"red","process","blue","soldier",3517.43300000043,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",148,"0.9",1370.8480000837,"2","0.93","0.93","2","2",0
"19312",1,28,"red","remember","red","carpet",7446.35299999989,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",33,"0.94",1669.30449999412,"2","0.9","0.9","2","2",0
"19312",1,29,"red","process","blue","lawyer",5185.01199999946,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",97,"0.93",1466.98499981374,"2","0.94","0.94","2","2",0
"19312",1,30,"red","process","blue","sandwich",3029.75000000012,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",139,"0.06",1639.62199984863,"0","0.93","0.93","2","2",-2
"19312",2,1,"red","remember","red","ocean",1671.03800000105,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,112,"0.96",1456.75249996094,"2",NA,NA,"0","0",2
"19312",2,2,"red","remember","red","finger",3443.66099999991,"smaller","No","No","Yes",2,4937.55100000114,1,"remember","remember",0.5,"remember1",71,"0.03",1513.66400000223,"0","0.96","0.96","2","2",-2
"19312",2,3,"red","process","blue","underwear",2733.5730000012,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",169,"0.07",1677.94099999992,"0","0.03","0.03","0","0",0
"19312",2,4,"red","remember","red","casino",2202.2709999996,"larger","No","No","Yes",31,6191.76200000034,1,"process","process",-0.5,"process1",34,"0.99",1465.81299993953,"2","0.07","0.07","0","0",2
"19312",2,5,"red","process","blue","lemon",1794.04999999964,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",98,"0.04",1335.63599959103,"0","0.99","0.99","2","2",-2
"19312",2,6,"red","process","blue","goose",1883.72300000011,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",80,"0.86",1662.9050000087,"2","0.04","0.04","0","0",2
"19312",2,7,"red","process","blue","robot",1577.62500000017,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",138,"0.93",1512.53600003059,"2","0.86","0.86","2","2",0
"19312",2,8,"red","remember","red","purse",1667.6200000011,"smaller","No","No","Yes",41,3074.40499999968,1,"process","process",-2.5,"process3",133,"0.14",1783.37199999322,"0","0.93","0.93","2","2",-2
"19312",2,9,"red","process","blue","barrel",2401.77699999965,"smaller","No","No","Yes",5,4971.76400000078,1,"remember","remember",0.5,"remember1",7,"0.93",1533.06299999845,"2","0.14","0.14","0","0",2
"19312",2,10,"red","remember","red","whistle",2073.31400000042,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",176,"0.03",1441.00849999982,"0","0.93","0.93","2","2",-2
"19312",2,11,"red","remember","red","window",2452.90300000063,"larger","No","No","Yes",4,3992.00699999963,1,"remember","remember",0.5,"remember1",177,"0.87",1648.16399981343,"2","0.03","0.03","0","0",2
"19312",2,12,"red","remember","red","medal",2390.82599999971,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",103,"0.1",1445.23599997174,"0","0.87","0.87","2","2",-2
"19312",2,13,"red","remember","red","pearl",3492.05800000101,"smaller","No","No","Yes",1,6778.06999999948,1,"remember","remember",2.5,"remember3",118,"0.04",1411.49400002824,"0","0.1","0.1","0","0",0
"19312",2,14,"red","remember","red","peanut",3269.004000001,"larger","No","No","Yes",10,5617.1170000002,1,"remember","remember",2.5,"remember3",117,"0.02",1387.81250005146,"0","0.04","0.04","0","0",0
"19312",2,15,"red","process","blue","camera",1574.37300000113,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",32,"0.17",1657.88249999398,"0","0.02","0.02","0","0",0
"19312",2,16,"red","process","blue","pizza",1156.82599999954,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",127,"0.64",1831.17200000328,"1","0.17","0.17","0","0",1
"19312",2,17,"red","process","blue","bread",1629.66400000115,"smaller","No","No","Yes",37,2981.58999999997,1,"process","process",-1.5,"process2",21,"0.28",1634.0530000013,"1","0.64","0.64","1","1",0
"19312",2,18,"red","remember","red","newspaper",4239.33100000035,"larger","No","No","Yes",16,6992.65900000092,1,"process","process",-2.5,"process3",110,"0.62",1783.90599998104,"1","0.28","0.28","1","1",0
"19312",2,19,"red","remember","red","island",1873.62700000044,"larger","No","No","Yes",11,4076.27400000114,1,"remember","remember",0.5,"remember1",89,"0.98",1285.19300001743,"2","0.62","0.62","1","1",1
"19312",2,20,"red","process","blue","clinic",1323.94200000074,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",45,"0.96",1480.84499999776,"2","0.98","0.98","2","2",0
"19312",2,21,"red","process","blue","virus",2032.08300000022,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",172,"0.13",1522.9034999996,"0","0.96","0.96","2","2",-2
"19312",2,22,"red","remember","red","elephant",1397.0970000003,"larger","No","No","Yes",20,4441.48999999999,1,"process","process",-1.5,"process2",67,"0.95",1346.57799998201,"2","0.13","0.13","0","0",2
"19312",2,23,"red","remember","red","eagle",1465.76800000062,"smaller","No","No","Yes",7,5386.07599999965,1,"remember","remember",0.5,"remember1",65,"0.82",1791.70799999807,"2","0.95","0.95","2","2",0
"19312",2,24,"red","process","blue","robin",1914.30700000026,"smaller","No","No","Yes",8,3575.34399999946,1,"remember","remember",1.5,"remember2",137,"0.14",1561.00450000359,"0","0.82","0.82","2","2",-2
"19312",2,25,"red","remember","red","house",1586.39099999936,"larger","No","No","Yes",13,7514.39400000125,1,"process","process",-0.5,"process1",88,"0.98",1297.97400001081,"2","0.14","0.14","0","0",2
"19312",2,26,"red","process","blue","dessert",1100.82499999949,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",58,"0.37",1793.48500003087,"1","0.98","0.98","2","2",-1
"19312",2,27,"red","remember","red","elevator",2602.74600000062,"larger","No","No","Yes",23,4366.03300000017,1,"process","process",-0.5,"process1",68,"0.99",1494.99999999994,"2","0.37","0.37","1","1",1
"19312",2,28,"red","process","blue","sheep",2973.96600000001,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",143,"0.97",1454.98,"2","0.99","0.99","2","2",0
"19312",2,29,"red","process","blue","heart",1684.17899999989,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",84,"0.09",1609.63049996248,"0","0.97","0.97","2","2",-2
"19312",2,30,"red","process","blue","jungle",1540.74500000116,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",92,"0.96",1400.17550000636,"2","0.09","0.09","0","0",2
"19315",1,1,"blue","remember","blue","garden",2618.82000000001,"larger","No","No","Yes",1,2961.29999999999,1,NA,NA,NA,NA,77,"0.94",1679.29399993311,"2",NA,NA,"2","2",0
"19315",1,2,"blue","process","red","rabbit",3452.34,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",134,"0.4",1743.23900000006,"1","0.94","0.94","2","2",-1
"19315",1,3,"blue","remember","blue","satellite",1514.48,"larger","No","No","Yes",2,2210.78000000003,1,"process","process",-0.5,"process1",140,"0.99",1611,"2","0.4","0.4","1","1",1
"19315",1,4,"blue","remember","blue","nail",2949.10000000001,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",106,"0.01",1386.37899997761,"0","0.99","0.99","2","2",-2
"19315",1,5,"blue","process","red","knife",1606.25999999999,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",94,"0.08",1407.89999999999,"0","0.01","0.01","0","0",0
"19315",1,6,"blue","remember","blue","lamp",2064.88,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",95,"0.61",1847.54699999926,"1","0.08","0.08","0","0",1
"19315",1,7,"blue","remember","blue","harbor",2917.45999999999,"larger","No","No","Yes",4,1157.41999999998,1,"remember","remember",0.5,"remember1",83,"0.93",1517.43300003931,"2","0.61","0.61","1","1",1
"19315",1,8,"blue","process","red","dog",794.959999999992,"smaller","No","No","Yes",8,12020.98,1,"remember","remember",1.5,"remember2",63,"0.91",1483.62399999035,"2","0.93","0.93","2","2",0
"19315",1,9,"blue","remember","blue","bike",2759.95999999999,"larger","No","No","Yes",3,1570.56,1,"process","process",-0.5,"process1",14,"0.9",1298.86499999955,"2","0.91","0.91","2","2",0
"19315",1,10,"blue","process","red","purse",5708.48000000001,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",133,"0.14",1783.37199999322,"0","0.9","0.9","2","2",-2
"19315",1,11,"blue","remember","blue","table",1584.44,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",156,"0.94",1478.23850001189,"2","0.14","0.14","0","0",2
"19315",1,12,"blue","process","red","whale",1779.38,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",175,"0.95",1533.23600000178,"2","0.94","0.94","2","2",0
"19315",1,13,"blue","process","red","statue",5618.98000000001,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",151,"0.96",1537.21900002076,"2","0.95","0.95","2","2",0
"19315",1,14,"blue","remember","blue","bridge",4078.28,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",24,"0.96",1463.52099999218,"2","0.96","0.96","2","2",0
"19315",1,15,"blue","remember","blue","monkey",1430.01999999999,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",104,"0.93",1498.48149994938,"2","0.96","0.96","2","2",0
"19315",1,16,"blue","process","red","dessert",1977.98000000001,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",58,"0.37",1793.48500003087,"1","0.93","0.93","2","2",-1
"19315",1,17,"blue","remember","blue","couch",1507.89999999999,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",54,"0.97",1539.35100003798,"2","0.37","0.37","1","1",1
"19315",1,18,"blue","process","red","cabin",2427.17999999999,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",30,"0.96",1509.23850001342,"2","0.97","0.97","2","2",0
"19315",1,19,"blue","process","red","school",4429.72,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",141,"0.95",1458.22699999844,"2","0.96","0.96","2","2",0
"19315",1,20,"blue","remember","blue","cigar",1869.44,"smaller","No","No","Yes",5,927.080000000016,1,"process","process",-1.5,"process2",43,"0.07",1341.09999999951,"0","0.95","0.95","2","2",-2
"19315",1,21,"blue","process","red","guitar",1468.35999999999,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",81,"0.92",1515.57199999949,"2","0.07","0.07","0","0",2
"19315",1,22,"blue","process","red","butler",2264.98000000001,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",29,"0.93",1655.49150000263,"2","0.92","0.92","2","2",0
"19315",1,23,"blue","remember","blue","apple",3401.54000000001,"smaller","No","No","Yes",6,677.979999999981,1,"process","process",-1.5,"process2",2,"0.05",1478.68200000431,"0","0.93","0.93","2","2",-2
"19315",1,24,"blue","remember","blue","whistle",2826.01999999999,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",176,"0.03",1441.00849999982,"0","0.05","0.05","0","0",0
"19315",1,25,"blue","remember","blue","spider",4130.85999999999,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",149,"0.01",1502.68999999884,"0","0.03","0.03","0","0",0
"19315",1,26,"blue","process","red","tiger",1181.60000000001,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",160,"0.93",1491.39200000139,"2","0.01","0.01","0","0",2
"19315",1,27,"blue","process","red","railroad",1106.57999999999,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",135,"0.93",1486.95099999735,"2","0.93","0.93","2","2",0
"19315",1,28,"blue","process","red","knee",987.900000000023,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",93,"0.18",1648.09700007923,"0","0.93","0.93","2","2",-2
"19315",1,29,"blue","process","red","soda",1876.90000000002,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",147,"0.1",1583.08849999862,"0","0.18","0.18","0","0",0
"19315",1,30,"blue","remember","blue","planet",865.820000000007,"larger","No","No","Yes",7,742.320000000007,1,"process","process",-2.5,"process3",128,"0.99",1395.82000000002,"2","0.1","0.1","0","0",2
"19315",2,1,"blue","process","red","chicken",2315.29999999999,"smaller","No","No","Yes",NA,NA,0,NA,NA,NA,NA,39,"0.71",1902.48100000221,"1",NA,NA,"2","2",-1
"19315",2,2,"blue","process","red","pilot",1338.85999999999,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",124,"0.91",1651.86500009929,"2","0.71","0.71","1","1",1
"19315",2,3,"blue","remember","blue","nurse",1831.82000000001,"smaller","No","No","Yes",7,7375.07999999996,1,"process","process",-1.5,"process2",111,"0.97",1646.04599998507,"2","0.91","0.91","2","2",0
"19315",2,4,"blue","remember","blue","pipe",1073.73999999999,"smaller","No","No","Yes",41,985.640000000014,1,"remember","remember",0.5,"remember1",125,"0.34",1750.15300000925,"1","0.97","0.97","2","2",-1
"19315",2,5,"blue","remember","blue","horse",895.400000000023,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",87,"0.96",1394.81150000085,"2","0.34","0.34","1","1",1
"19315",2,6,"blue","process","red","chair",1086.71999999997,"smaller","No","No","Yes",35,2801.45999999996,1,"remember","remember",2.5,"remember3",37,"0.96",1689.08199999877,"2","0.96","0.96","2","2",0
"19315",2,7,"blue","process","red","peanut",1438.71999999997,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",117,"0.02",1387.81250005146,"0","0.96","0.96","2","2",-2
"19315",2,8,"blue","remember","blue","finger",1628.67999999999,"smaller","No","No","Yes",33,1701.59999999998,1,"process","process",-1.5,"process2",71,"0.03",1513.66400000223,"0","0.02","0.02","0","0",0
"19315",2,9,"blue","remember","blue","nest",1164.62,"larger","No","No","Yes",36,6873.30000000005,1,"remember","remember",0.5,"remember1",109,"0.18",1953.1384999984,"0","0.03","0.03","0","0",0
"19315",2,10,"blue","remember","blue","bucket",1900.26000000001,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",25,"0.7",1703.95299999288,"1","0.18","0.18","0","0",1
"19315",2,11,"blue","remember","blue","costume",1935.52000000002,"larger","No","No","Yes",10,4373.47999999998,1,"remember","remember",2.5,"remember3",53,"0.88",1863.09999999851,"2","0.7","0.7","1","1",1
"19315",2,12,"blue","remember","blue","chin",1235.44,"smaller","No","No","Yes",2,2774.09999999998,1,"remember","remember",2.5,"remember3",41,"0.05",1418.42650003088,"0","0.88","0.88","2","2",-2
"19315",2,13,"blue","process","red","lawyer",2170.41999999998,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",97,"0.93",1466.98499981374,"2","0.05","0.05","0","0",2
"19315",2,14,"blue","remember","blue","heart",2297.29999999999,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",84,"0.09",1609.63049996248,"0","0.93","0.93","2","2",-2
"19315",2,15,"blue","process","red","airplane",4791.53999999998,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",1,"0.94",1408.10800000065,"2","0.09","0.09","0","0",2
"19315",2,16,"blue","process","red","sheep",816.559999999998,"smaller","No","No","Yes",30,6710.43999999994,1,"process","process",-0.5,"process1",143,"0.97",1454.98,"2","0.94","0.94","2","2",0
"19315",2,17,"blue","process","red","waiter",1997.23999999999,"smaller","No","No","Yes",6,2937,1,"process","process",-1.5,"process2",173,"0.94",1411.74150000044,"2","0.97","0.97","2","2",0
"19315",2,18,"blue","process","red","banana",901.479999999981,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",5,"0.05",1460.40599995904,"0","0.94","0.94","2","2",-2
"19315",2,19,"blue","process","red","coast",1045.81999999995,"larger","No","No","Yes",20,4719.54000000004,1,"process","process",-2.5,"process3",48,"0.97",1531.26000000001,"2","0.05","0.05","0","0",2
"19315",2,20,"blue","process","red","dragon",3557.14000000001,"smaller","No","No","Yes",12,3739.92000000004,1,"process","process",-2.5,"process3",64,"0.93",1498.52500010284,"2","0.97","0.97","2","2",0
"19315",2,21,"blue","process","red","frog",721.599999999977,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",75,"0.07",1481.0869999952,"0","0.93","0.93","2","2",-2
"19315",2,22,"blue","remember","blue","church",878.280000000028,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",42,"0.98",1307.02500012465,"2","0.07","0.07","0","0",2
"19315",2,23,"blue","remember","blue","piano",2851.28000000003,"smaller","No","No","Yes",1,4361.40000000002,1,"remember","remember",0.5,"remember1",121,"0.94",1290.38599994907,"2","0.98","0.98","2","2",0
"19315",2,24,"blue","process","red","barn",1669.78000000003,"smaller","No","No","Yes",21,2281.81999999995,1,"remember","remember",1.5,"remember2",6,"0.97",1345.87250000202,"2","0.94","0.94","2","2",0
"19315",2,25,"blue","process","red","cloud",1359.40000000002,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",46,"0.89",1543.56900000002,"2","0.97","0.97","2","2",0
"19315",2,26,"blue","remember","blue","boot",1584.02000000002,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",17,"0.33",2505.75500000024,"1","0.89","0.89","2","2",-1
"19315",2,27,"blue","remember","blue","jeep",1778.95999999996,"larger","No","No","Yes",23,4169.52000000002,1,"remember","remember",0.5,"remember1",90,"0.96",1463.88000003004,"2","0.33","0.33","1","1",1
"19315",2,28,"blue","process","red","curtain",2118.90000000002,"larger","No","No","Yes",4,11600.6800000001,1,"remember","remember",1.5,"remember2",56,"0.91",1399.05999995722,"2","0.96","0.96","2","2",0
"19315",2,29,"blue","remember","blue","carpet",2092.80000000005,"larger","No","No","Yes",24,7014.23999999999,1,"process","process",-0.5,"process1",33,"0.94",1669.30449999412,"2","0.91","0.91","2","2",0
"19315",2,30,"blue","remember","blue","robot",1630.04000000004,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",138,"0.93",1512.53600003059,"2","0.94","0.94","2","2",0
"19317",1,1,"red","remember","red","forest",10462.6980000032,"larger","No","No","Yes",1,5822.6349999964,1,NA,NA,NA,NA,73,"0.96",1354.68499999994,"2",NA,NA,"2","2",0
"19317",1,2,"red","process","blue","pistol",6265.72099996358,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",126,"0.1",1623.31100000837,"0","0.96","0.96","2","2",-2
"19317",1,3,"red","process","blue","lamp",6060.12700001558,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",95,"0.61",1847.54699999926,"1","0.1","0.1","0","0",1
"19317",1,4,"red","remember","red","ocean",2390.88499998843,"larger","No","No","Yes",4,7817.87099998537,1,"process","process",-1.5,"process2",112,"0.96",1456.75249996094,"2","0.61","0.61","1","1",1
"19317",1,5,"red","remember","red","devil",1884.6209999877,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",59,"0.89",1617.07800001028,"2","0.96","0.96","2","2",0
"19317",1,6,"red","remember","red","glove",3166.13499998237,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",78,"0.05",1872.6590000171,"0","0.89","0.89","2","2",-2
"19317",1,7,"red","remember","red","pipe",4348.57399999455,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",125,"0.34",1750.15300000925,"1","0.05","0.05","0","0",1
"19317",1,8,"red","process","blue","towel",3451.73399997677,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",164,"0.74",1771.73999999999,"1","0.34","0.34","1","1",0
"19317",1,9,"red","remember","red","cave",2078.70099996467,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",36,"0.97",1454.27700001315,"2","0.74","0.74","1","1",1
"19317",1,10,"red","process","blue","cage",6960.45000001503,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",31,"0.9",1600.57499998028,"2","0.97","0.97","2","2",0
"19317",1,11,"red","process","blue","soldier",2183.10099996603,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",148,"0.9",1370.8480000837,"2","0.9","0.9","2","2",0
"19317",1,12,"red","remember","red","corn",1660.71399996354,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",52,"0.04",1658.43100017403,"0","0.9","0.9","2","2",-2
"19317",1,13,"red","process","blue","eagle",8903.19099999795,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",65,"0.82",1791.70799999807,"2","0.04","0.04","0","0",2
"19317",1,14,"red","process","blue","blanket",7168.17499997682,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",15,"0.87",1528.93300001844,"2","0.82","0.82","2","2",0
"19317",1,15,"red","remember","red","dessert",5303.12399996858,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",58,"0.37",1793.48500003087,"1","0.87","0.87","2","2",-1
"19317",1,16,"red","process","blue","string",23624.2989999959,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",153,"0.04",1542.09399999969,"0","0.37","0.37","1","1",-1
"19317",1,17,"red","process","blue","sheep",3261.31399997819,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",143,"0.97",1454.98,"2","0.04","0.04","0","0",2
"19317",1,18,"red","process","blue","cloud",1695.68099998374,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",46,"0.89",1543.56900000002,"2","0.97","0.97","2","2",0
"19317",1,19,"red","process","blue","knife",1559.99299997569,"smaller","No","No","Yes",2,8557.72199998237,1,"process","process",-2.5,"process3",94,"0.08",1407.89999999999,"0","0.89","0.89","2","2",-2
"19317",1,20,"red","remember","red","costume",1447.64299998764,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",53,"0.88",1863.09999999851,"2","0.08","0.08","0","0",2
"19317",1,21,"red","remember","red","horse",6586.74400001095,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",87,"0.96",1394.81150000085,"2","0.88","0.88","2","2",0
"19317",1,22,"red","remember","red","school",2544.76799996413,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",141,"0.95",1458.22699999844,"2","0.96","0.96","2","2",0
"19317",1,23,"red","remember","red","orange",1679.78399997298,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",114,"0",1389.25200000464,"0","0.95","0.95","2","2",-2
"19317",1,24,"red","remember","red","universe",1969.25399998232,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",170,"0.95",1398.19600004651,"2","0","0","0","0",2
"19317",1,25,"red","process","blue","lemon",4287.678999973,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",98,"0.04",1335.63599959103,"0","0.95","0.95","2","2",-2
"19317",1,26,"red","process","blue","bucket",2457.44999999076,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",25,"0.7",1703.95299999288,"1","0.04","0.04","0","0",1
"19317",1,27,"red","remember","red","horn",2003.69799999014,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",86,"0.2",1624.69700003439,"0","0.7","0.7","1","1",-1
"19317",1,28,"red","remember","red","worm",14560.6299999664,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",179,"0.04",1334.6285000018,"0","0.2","0.2","0","0",0
"19317",1,29,"red","process","blue","curtain",1216.02300000697,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",56,"0.91",1399.05999995722,"2","0.04","0.04","0","0",2
"19317",1,30,"red","process","blue","guitar",80916.0799999933,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",81,"0.92",1515.57199999949,"2","0.91","0.91","2","2",0
"19317",2,1,"red","process","blue","bedroom",6714.21800000581,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,11,"0.98",1545.38050000663,"2",NA,NA,"2","2",0
"19317",2,2,"red","process","blue","airplane",3058.76700000651,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",1,"0.94",1408.10800000065,"2","0.98","0.98","2","2",0
"19317",2,3,"red","process","blue","casino",2365.20699997223,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",34,"0.99",1465.81299993953,"2","0.94","0.94","2","2",0
"19317",2,4,"red","process","blue","dentist",2027.41299997515,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",57,"0.97",1460,"2","0.99","0.99","2","2",0
"19317",2,5,"red","remember","red","frog",2102.95299996587,"smaller","No","No","Yes",6,10519.7290000019,1,"process","process",-2.5,"process3",75,"0.07",1481.0869999952,"0","0.97","0.97","2","2",-2
"19317",2,6,"red","remember","red","cherry",2055.66700001201,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",38,"0.03",1450.30199993681,"0","0.07","0.07","0","0",0
