"id","age","listid","color_condition","stimulus_condition","response","duration","expect_test","use_help","recall_all_q","recog_pos","tested_word","test_trial_type","trial_condition"
57,"young",2,"blue","words","6",2066.09599961853,"yes","No","Yes",109,"whale","old","remember"
57,"young",2,"blue","words","2",1483.44199980935,"yes","No","Yes",110,"lion","new",NA
57,"young",2,"blue","words","4",1771.34599961853,"yes","No","Yes",111,"pilot","new",NA
57,"young",2,"blue","words","5",1644.68699980923,"yes","No","Yes",112,"chin","new",NA
57,"young",2,"blue","words","1",3554.45500000007,"yes","No","Yes",113,"concert","new",NA
57,"young",2,"blue","words","3",2052.85999971395,"yes","No","Yes",114,"house","old","remember"
57,"young",2,"blue","words","6",1363.19699971401,"yes","No","Yes",115,"bucket","old","remember"
57,"young",2,"blue","words","6",3258.49799971399,"yes","No","Yes",116,"rabbit","new",NA
57,"young",2,"blue","words","5",3406.57199971401,"yes","No","Yes",117,"beach","old","remember"
57,"young",2,"blue","words","4",833.621999713825,"yes","No","Yes",118,"brick","old","process"
57,"young",2,"blue","words","5",1246.81499990472,"yes","No","Yes",119,"lawyer","old","process"
57,"young",2,"blue","words","6",1342.16899971385,"yes","No","Yes",120,"cocktail","old","process"
58,"young",2,"blue","words","1",5513.7469999881,"No","No","Yes",1,"tunnel","new",NA
58,"young",2,"blue","words","1",3156.51300000004,"No","No","Yes",2,"lion","new",NA
58,"young",2,"blue","words","6",1718.84299997613,"No","No","Yes",3,"cage","old","remember"
58,"young",2,"blue","words","6",720.023999988101,"No","No","Yes",4,"monkey","old","remember"
58,"young",2,"blue","words","1",705.655999952345,"No","No","Yes",5,"flower","new",NA
58,"young",2,"blue","words","1",1968.78399998811,"No","No","Yes",6,"piano","old","process"
58,"young",2,"blue","words","1",1033.91199995228,"No","No","Yes",7,"school","new",NA
58,"young",2,"blue","words","1",929.672999976203,"No","No","Yes",8,"boot","new",NA
58,"young",2,"blue","words","1",891.922999976203,"No","No","Yes",9,"island","new",NA
58,"young",2,"blue","words","1",629.579000000027,"No","No","Yes",10,"string","new",NA
58,"young",2,"blue","words","1",1063.60999998811,"No","No","Yes",11,"needle","new",NA
58,"young",2,"blue","words","1",3225.44399996428,"No","No","Yes",12,"surgeon","new",NA
58,"young",2,"blue","words","6",887.265999988071,"No","No","Yes",13,"skull","old","remember"
58,"young",2,"blue","words","1",1081.6549999523,"No","No","Yes",14,"newspaper","new",NA
58,"young",2,"blue","words","1",1070.69799996424,"No","No","Yes",15,"goose","new",NA
58,"young",2,"blue","words","1",1054.83799998811,"No","No","Yes",16,"cave","new",NA
58,"young",2,"blue","words","1",735.273999999976,"No","No","Yes",17,"passport","new",NA
58,"young",2,"blue","words","1",1312.62499997613,"No","No","Yes",18,"cigar","old","remember"
58,"young",2,"blue","words","3",3156.54799999995,"No","No","Yes",19,"clinic","new",NA
58,"young",2,"blue","words","6",873.637999988045,"No","No","Yes",20,"cocktail","old","remember"
58,"young",2,"blue","words","2",2211.21399996418,"No","No","Yes",21,"toast","new",NA
58,"young",2,"blue","words","6",1068.99099997617,"No","No","Yes",22,"barn","old","process"
58,"young",2,"blue","words","6",1875.48499998811,"No","No","Yes",23,"potato","old","process"
58,"young",2,"blue","words","6",971.190999999992,"No","No","Yes",24,"badge","old","process"
58,"young",2,"blue","words","6",788.658999964246,"No","No","Yes",25,"train","old","remember"
58,"young",2,"blue","words","2",1258.37299997616,"No","No","Yes",26,"railroad","new",NA
58,"young",2,"blue","words","6",840.558999988134,"No","No","Yes",27,"casino","old","remember"
58,"young",2,"blue","words","5",2022.56299998809,"No","No","Yes",28,"hammer","new",NA
58,"young",2,"blue","words","3",1311.02399997611,"No","No","Yes",29,"pillow","new",NA
58,"young",2,"blue","words","6",767.46100000001,"No","No","Yes",30,"satellite","old","remember"
58,"young",2,"blue","words","1",752.32299997611,"No","No","Yes",31,"crown","new",NA
58,"young",2,"blue","words","6",855.302999952342,"No","No","Yes",32,"heart","old","process"
58,"young",2,"blue","words","6",731.825999952271,"No","No","Yes",33,"nurse","old","remember"
58,"young",2,"blue","words","1",1641.99399996421,"No","No","Yes",34,"pill","new",NA
58,"young",2,"blue","words","1",1439.59499999997,"No","No","Yes",35,"dice","new",NA
58,"young",2,"blue","words","2",1329.97499999998,"No","No","Yes",36,"apple","new",NA
58,"young",2,"blue","words","1",1690.99699995236,"No","No","Yes",37,"brain","new",NA
58,"young",2,"blue","words","6",828.234000000055,"No","No","Yes",38,"jewelry","old","remember"
58,"young",2,"blue","words","6",904.607999952277,"No","No","Yes",39,"sink","old","process"
58,"young",2,"blue","words","1",1930.5649999642,"No","No","Yes",40,"shark","new",NA
58,"young",2,"blue","words","3",2312.20199996419,"No","No","Yes",41,"burger","new",NA
58,"young",2,"blue","words","6",1236.03699996427,"No","No","Yes",42,"horn","old","remember"
58,"young",2,"blue","words","1",1624.77699997614,"No","No","Yes",43,"chair","new",NA
58,"young",2,"blue","words","6",648.335999964271,"No","No","Yes",44,"goat","old","remember"
58,"young",2,"blue","words","6",1179.78799999994,"No","No","Yes",45,"cabin","old","process"
58,"young",2,"blue","words","6",761.901999964262,"No","No","Yes",46,"bone","old","remember"
58,"young",2,"blue","words","6",912.704999988084,"No","No","Yes",47,"brick","old","process"
58,"young",2,"blue","words","1",2256.48899995233,"No","No","Yes",48,"virus","new",NA
58,"young",2,"blue","words","1",844.971999964211,"No","No","Yes",49,"tank","new",NA
58,"young",2,"blue","words","1",547.404999964288,"No","No","Yes",50,"tiger","new",NA
58,"young",2,"blue","words","6",582.765999988071,"No","No","Yes",51,"bucket","old","remember"
58,"young",2,"blue","words","6",572.289999976172,"No","No","Yes",52,"taxi","old","remember"
58,"young",2,"blue","words","6",549.113999999943,"No","No","Yes",53,"pipe","old","process"
58,"young",2,"blue","words","6",1248.16999998805,"No","No","Yes",54,"bride","old","process"
58,"young",2,"blue","words","6",755.983999964199,"No","No","Yes",55,"lawyer","old","remember"
58,"young",2,"blue","words","6",681.550999952364,"No","No","Yes",56,"phone","old","remember"
58,"young",2,"blue","words","1",1055.39499996428,"No","No","Yes",57,"robin","new",NA
58,"young",2,"blue","words","6",993.543999976129,"No","No","Yes",58,"bowl","old","process"
58,"young",2,"blue","words","1",1124.29500000004,"No","No","Yes",59,"dessert","new",NA
58,"young",2,"blue","words","1",2730.07899998804,"No","No","Yes",60,"tent","new",NA
58,"young",2,"blue","words","1",620.113000000012,"No","No","Yes",61,"frog","new",NA
58,"young",2,"blue","words","6",810.766999988118,"No","No","Yes",62,"cloud","old","process"
58,"young",2,"blue","words","6",1984.63799997617,"No","No","Yes",63,"finger","old","remember"
58,"young",2,"blue","words","1",883.962999976124,"No","No","Yes",64,"soda","new",NA
58,"young",2,"blue","words","1",2779.07299997611,"No","No","Yes",65,"pearl","new",NA
58,"young",2,"blue","words","6",2416.01500000001,"No","No","Yes",66,"penny","old","remember"
58,"young",2,"blue","words","1",1028.75399997621,"No","No","Yes",67,"tire","new",NA
58,"young",2,"blue","words","1",664.70299999998,"No","No","Yes",68,"airplane","old","process"
58,"young",2,"blue","words","6",584.765999964206,"No","No","Yes",69,"doctor","old","process"
58,"young",2,"blue","words","6",667.866999988095,"No","No","Yes",70,"barrel","old","remember"
58,"young",2,"blue","words","6",599.435999964247,"No","No","Yes",71,"corn","old","remember"
58,"young",2,"blue","words","6",616.363999952329,"No","No","Yes",72,"dentist","old","remember"
58,"young",2,"blue","words","1",607.128000000026,"No","No","Yes",73,"circus","new",NA
58,"young",2,"blue","words","6",854.627999976161,"No","No","Yes",74,"garden","old","remember"
58,"young",2,"blue","words","6",1120.93899995228,"No","No","Yes",75,"peanut","old","process"
58,"young",2,"blue","words","1",1136.53699996427,"No","No","Yes",76,"knee","new",NA
58,"young",2,"blue","words","1",1234.40699995228,"No","No","Yes",77,"tower","new",NA
58,"young",2,"blue","words","1",1088.31200000003,"No","No","Yes",78,"sandwich","new",NA
58,"young",2,"blue","words","6",1209.26499995228,"No","No","Yes",79,"coast","old","remember"
58,"young",2,"blue","words","1",968.079999976209,"No","No","Yes",80,"camera","new",NA
58,"young",2,"blue","words","1",906.180999952368,"No","No","Yes",81,"pilot","new",NA
58,"young",2,"blue","words","6",1025.81199998804,"No","No","Yes",82,"orange","old","process"
58,"young",2,"blue","words","6",739.507999964291,"No","No","Yes",83,"diamond","old","remember"
58,"young",2,"blue","words","1",1057.45999997621,"No","No","Yes",84,"carpet","new",NA
58,"young",2,"blue","words","1",1069.51699996425,"No","No","Yes",85,"library","new",NA
58,"young",2,"blue","words","4",2795.96299999999,"No","No","Yes",86,"bedroom","new",NA
58,"young",2,"blue","words","6",1014.00199995236,"No","No","Yes",87,"bible","old","process"
58,"young",2,"blue","words","6",737.158999999985,"No","No","Yes",88,"soldier","old","remember"
58,"young",2,"blue","words","6",838.190999988117,"No","No","Yes",89,"steak","old","process"
58,"young",2,"blue","words","6",853.463999976171,"No","No","Yes",90,"palace","old","remember"
58,"young",2,"blue","words","6",983.388999988092,"No","No","Yes",91,"waiter","old","process"
58,"young",2,"blue","words","6",873.252999976161,"No","No","Yes",92,"liver","old","process"
58,"young",2,"blue","words","6",1126.95599997626,"No","No","Yes",93,"factory","old","process"
58,"young",2,"blue","words","1",1838.19599998812,"No","No","Yes",94,"underwear","new",NA
58,"young",2,"blue","words","1",1164.89299995243,"No","No","Yes",95,"butler","new",NA
58,"young",2,"blue","words","1",827.753999976208,"No","No","Yes",96,"highway","new",NA
58,"young",2,"blue","words","1",814.576999964193,"No","No","Yes",97,"devil","new",NA
58,"young",2,"blue","words","1",642.110999964178,"No","No","Yes",98,"knife","new",NA
58,"young",2,"blue","words","1",571.600000000093,"No","No","Yes",99,"pole","new",NA
58,"young",2,"blue","words","1",6303.8870000001,"No","No","Yes",100,"whale","new",NA
58,"young",2,"blue","words","1",1786.84599998803,"No","No","Yes",101,"costume","new",NA
58,"young",2,"blue","words","1",948.256999988109,"No","No","Yes",102,"valley","new",NA
58,"young",2,"blue","words","1",728.418999964138,"No","No","Yes",103,"bridge","new",NA
58,"young",2,"blue","words","6",519.468999952311,"No","No","Yes",104,"bacon","old","remember"
58,"young",2,"blue","words","6",776.387999988161,"No","No","Yes",105,"church","old","process"
58,"young",2,"blue","words","6",1094.05000000005,"No","No","Yes",106,"jeep","old","process"
58,"young",2,"blue","words","1",1648.55099999998,"No","No","Yes",107,"lawn","old","process"
58,"young",2,"blue","words","6",861.607999964152,"No","No","Yes",108,"planet","old","remember"
58,"young",2,"blue","words","6",893.101999952225,"No","No","Yes",109,"banana","old","process"
58,"young",2,"blue","words","1",674.677999952342,"No","No","Yes",110,"couch","new",NA
58,"young",2,"blue","words","1",2272.61899999995,"No","No","Yes",111,"belt","old","process"
58,"young",2,"blue","words","6",824.128999988083,"No","No","Yes",112,"chin","old","process"
58,"young",2,"blue","words","6",1382.37399998819,"No","No","Yes",113,"worm","old","process"
58,"young",2,"blue","words","1",804.472999999998,"No","No","Yes",114,"empire","new",NA
58,"young",2,"blue","words","6",864.952999952249,"No","No","Yes",115,"child","old","process"
58,"young",2,"blue","words","1",1668.11799995229,"No","No","Yes",116,"basket","new",NA
58,"young",2,"blue","words","6",803.098999952432,"No","No","Yes",117,"buffalo","old","process"
58,"young",2,"blue","words","1",1007.28799999994,"No","No","Yes",118,"window","new",NA
58,"young",2,"blue","words","6",1086.33799999999,"No","No","Yes",119,"nest","old","remember"
58,"young",2,"blue","words","6",903.545999976108,"No","No","Yes",120,"harbor","new",NA
59,"young",2,"red","words","6",4167.00000000012,"No","No","Yes",1,"blanket","old","process"
59,"young",2,"red","words","6",4503,"No","No","Yes",2,"potato","old","process"
59,"young",2,"red","words","1",1545,"No","No","Yes",3,"sandwich","new",NA
59,"young",2,"red","words","1",911,"No","No","Yes",4,"satellite","new",NA
59,"young",2,"red","words","6",1212,"No","No","Yes",5,"toast","old","process"
59,"young",2,"red","words","2",2831,"No","No","Yes",6,"burger","new",NA
59,"young",2,"red","words","6",1611.00000000012,"No","No","Yes",7,"virus","old","process"
59,"young",2,"red","words","6",995,"No","No","Yes",8,"soldier","new",NA
59,"young",2,"red","words","6",2609.00000000012,"No","No","Yes",9,"skull","old","process"
59,"young",2,"red","words","6",1219.00000000012,"No","No","Yes",10,"pilot","old","remember"
59,"young",2,"red","words","6",666.000000000116,"No","No","Yes",11,"badge","old","remember"
59,"young",2,"red","words","6",803,"No","No","Yes",12,"dice","old","remember"
59,"young",2,"red","words","1",1327,"No","No","Yes",13,"universe","new",NA
59,"young",2,"red","words","1",1982,"No","No","Yes",14,"butler","new",NA
59,"young",2,"red","words","1",1271,"No","No","Yes",15,"nanny","new",NA
59,"young",2,"red","words","6",889,"No","No","Yes",16,"clown","new",NA
59,"young",2,"red","words","6",791,"No","No","Yes",17,"beach","old","process"
59,"young",2,"red","words","6",964,"No","No","Yes",18,"goat","new",NA
59,"young",2,"red","words","6",2076,"No","No","Yes",19,"airplane","old","process"
59,"young",2,"red","words","1",1363,"No","No","Yes",20,"peanut","new",NA
59,"young",2,"red","words","6",1012,"No","No","Yes",21,"tire","old","remember"
59,"young",2,"red","words","6",813,"No","No","Yes",22,"piano","old","remember"
59,"young",2,"red","words","1",1953,"No","No","Yes",23,"sweater","new",NA
59,"young",2,"red","words","1",1269,"No","No","Yes",24,"cage","new",NA
59,"young",2,"red","words","1",1267,"No","No","Yes",25,"lawyer","new",NA
59,"young",2,"red","words","6",1269,"No","No","Yes",26,"whistle","old","process"
59,"young",2,"red","words","6",1073,"No","No","Yes",27,"table","old","process"
59,"young",2,"red","words","1",919.000000000116,"No","No","Yes",28,"buffalo","new",NA
59,"young",2,"red","words","6",889,"No","No","Yes",29,"dog","old","remember"
59,"young",2,"red","words","1",872,"No","No","Yes",30,"devil","new",NA
59,"young",2,"red","words","1",1682.00000000012,"No","No","Yes",31,"pipe","new",NA
59,"young",2,"red","words","2",1371.00000000012,"No","No","Yes",32,"tunnel","new",NA
59,"young",2,"red","words","6",1266,"No","No","Yes",33,"clinic","old","process"
59,"young",2,"red","words","2",1062,"No","No","Yes",34,"apple","new",NA
59,"young",2,"red","words","2",1546,"No","No","Yes",35,"waiter","new",NA
59,"young",2,"red","words","6",1061,"No","No","Yes",36,"jeep","old","process"
59,"young",2,"red","words","6",881,"No","No","Yes",37,"train","old","remember"
59,"young",2,"red","words","2",2163,"No","No","Yes",38,"dragon","new",NA
59,"young",2,"red","words","6",964,"No","No","Yes",39,"statue","old","process"
59,"young",2,"red","words","2",1242.00000000012,"No","No","Yes",40,"pill","new",NA
59,"young",2,"red","words","2",1592,"No","No","Yes",41,"brain","new",NA
59,"young",2,"red","words","5",3775,"No","No","Yes",42,"cloud","new",NA
59,"young",2,"red","words","2",1743,"No","No","Yes",43,"sink","new",NA
59,"young",2,"red","words","6",1382,"No","No","Yes",44,"stairs","old","process"
59,"young",2,"red","words","2",1251,"No","No","Yes",45,"pearl","new",NA
59,"young",2,"red","words","2",1317,"No","No","Yes",46,"basket","new",NA
59,"young",2,"red","words","1",1723,"No","No","Yes",47,"wolf","new",NA
59,"young",2,"red","words","1",1053,"No","No","Yes",48,"harbor","new",NA
59,"young",2,"red","words","6",899,"No","No","Yes",49,"rabbit","old","remember"
59,"young",2,"red","words","2",1264,"No","No","Yes",50,"corn","new",NA
59,"young",2,"red","words","6",1008,"No","No","Yes",51,"bread","old","remember"
59,"young",2,"red","words","6",1278,"No","No","Yes",52,"spider","old","process"
59,"young",2,"red","words","6",715,"No","No","Yes",53,"bedroom","old","remember"
59,"young",2,"red","words","6",990,"No","No","Yes",54,"basement","old","remember"
59,"young",2,"red","words","1",2240,"No","No","Yes",55,"planet","new",NA
59,"young",2,"red","words","2",2056,"No","No","Yes",56,"doctor","new",NA
59,"young",2,"red","words","6",851,"No","No","Yes",57,"bucket","old","remember"
59,"young",2,"red","words","1",1364,"No","No","Yes",58,"crown","new",NA
59,"young",2,"red","words","6",1169,"No","No","Yes",59,"tiger","old","remember"
59,"young",2,"red","words","2",1132,"No","No","Yes",60,"dentist","new",NA
59,"young",2,"red","words","1",1223,"No","No","Yes",61,"knee","new",NA
59,"young",2,"red","words","1",922,"No","No","Yes",62,"railroad","new",NA
59,"young",2,"red","words","6",901,"No","No","Yes",63,"market","old","remember"
59,"young",2,"red","words","2",1343,"No","No","Yes",64,"bridge","new",NA
59,"young",2,"red","words","6",1048,"No","No","Yes",65,"tooth","old","process"
59,"young",2,"red","words","1",1210,"No","No","Yes",66,"passport","new",NA
59,"young",2,"red","words","1",736,"No","No","Yes",67,"pumpkin","new",NA
59,"young",2,"red","words","1",792,"No","No","Yes",68,"bacon","new",NA
59,"young",2,"red","words","6",891,"No","No","Yes",69,"casino","old","remember"
59,"young",2,"red","words","1",931,"No","No","Yes",70,"chin","new",NA
59,"young",2,"red","words","1",1136,"No","No","Yes",71,"worm","new",NA
59,"young",2,"red","words","6",1040,"No","No","Yes",72,"earth","old","remember"
59,"young",2,"red","words","1",1440,"No","No","Yes",73,"lawn","new",NA
59,"young",2,"red","words","6",985,"No","No","Yes",74,"lamp","old","process"
59,"young",2,"red","words","6",733,"No","No","Yes",75,"jungle","old","process"
59,"young",2,"red","words","2",1267,"No","No","Yes",76,"mouse","new",NA
59,"young",2,"red","words","6",979,"No","No","Yes",77,"pistol","old","remember"
59,"young",2,"red","words","6",756,"No","No","Yes",78,"window","old","remember"
59,"young",2,"red","words","6",935,"No","No","Yes",79,"heart","old","process"
59,"young",2,"red","words","6",803,"No","No","Yes",80,"highway","old","process"
59,"young",2,"red","words","1",1500,"No","No","Yes",81,"library","new",NA
59,"young",2,"red","words","6",1014,"No","No","Yes",82,"nurse","old","remember"
59,"young",2,"red","words","1",1330,"No","No","Yes",83,"bride","new",NA
59,"young",2,"red","words","6",807,"No","No","Yes",84,"barn","old","remember"
59,"young",2,"red","words","1",894,"No","No","Yes",85,"robot","new",NA
59,"young",2,"red","words","6",804,"No","No","Yes",86,"underwear","old","process"
59,"young",2,"red","words","6",1021,"No","No","Yes",87,"soda","old","process"
59,"young",2,"red","words","1",1505.00000000012,"No","No","Yes",88,"house","old","process"
59,"young",2,"red","words","1",1057,"No","No","Yes",89,"sheep","new",NA
59,"young",2,"red","words","1",1383,"No","No","Yes",90,"banana","new",NA
59,"young",2,"red","words","6",2135,"No","No","Yes",91,"pole","old","process"
59,"young",2,"red","words","6",749,"No","No","Yes",92,"cabin","old","remember"
59,"young",2,"red","words","6",1228,"No","No","Yes",93,"couch","old","process"
59,"young",2,"red","words","6",1125.00000000012,"No","No","Yes",94,"horn","old","remember"
59,"young",2,"red","words","6",850.000000000116,"No","No","Yes",95,"nest","old","process"
59,"young",2,"red","words","1",1312,"No","No","Yes",96,"wallet","new",NA
59,"young",2,"red","words","6",878,"No","No","Yes",97,"curtain","old","remember"
59,"young",2,"red","words","6",861,"No","No","Yes",98,"elevator","old","remember"
59,"young",2,"red","words","1",1083,"No","No","Yes",99,"surgeon","new",NA
59,"young",2,"red","words","6",835,"No","No","Yes",100,"shotgun","old","remember"
59,"young",2,"red","words","1",1447.00000000012,"No","No","Yes",101,"carpet","new",NA
59,"young",2,"red","words","1",1486,"No","No","Yes",102,"needle","new",NA
59,"young",2,"red","words","6",1397,"No","No","Yes",103,"child","old","remember"
59,"young",2,"red","words","6",796,"No","No","Yes",104,"cocktail","old","process"
59,"young",2,"red","words","2",1286,"No","No","Yes",105,"chair","old","process"
59,"young",2,"red","words","6",891,"No","No","Yes",106,"bowl","old","process"
59,"young",2,"red","words","1",1059,"No","No","Yes",107,"cookie","new",NA
59,"young",2,"red","words","6",791,"No","No","Yes",108,"whale","old","remember"
59,"young",2,"red","words","1",1639,"No","No","Yes",109,"guitar","new",NA
59,"young",2,"red","words","1",1407,"No","No","Yes",110,"medal","new",NA
59,"young",2,"red","words","6",874,"No","No","Yes",111,"flower","old","remember"
59,"young",2,"red","words","6",691,"No","No","Yes",112,"priest","old","remember"
59,"young",2,"red","words","2",1739,"No","No","Yes",113,"dessert","new",NA
59,"young",2,"red","words","1",1197,"No","No","Yes",114,"belt","new",NA
59,"young",2,"red","words","1",832,"No","No","Yes",115,"steak","new",NA
59,"young",2,"red","words","6",787,"No","No","Yes",116,"phone","old","remember"
59,"young",2,"red","words","6",914,"No","No","Yes",117,"purse","old","process"
59,"young",2,"red","words","1",1192,"No","No","Yes",118,"empire","new",NA
59,"young",2,"red","words","1",819,"No","No","Yes",119,"finger","new",NA
59,"young",2,"red","words","6",829,"No","No","Yes",120,"monkey","old","process"
60,"old",2,"blue","words","6",5474.43999999994,"No","No","Yes",1,"earth","old","process"
60,"old",2,"blue","words","1",1720.57999999996,"No","No","Yes",2,"string","new",NA
60,"old",2,"blue","words","1",1360.21999999997,"No","No","Yes",3,"tire","new",NA
60,"old",2,"blue","words","1",1319.57999999996,"No","No","Yes",4,"virus","new",NA
60,"old",2,"blue","words","1",1108.38,"No","No","Yes",5,"orange","new",NA
60,"old",2,"blue","words","1",1081.85999999999,"No","No","Yes",6,"pole","new",NA
60,"old",2,"blue","words","1",1901.97999999998,"No","No","Yes",7,"tent","old","process"
60,"old",2,"blue","words","1",1044.30000000005,"No","No","Yes",8,"bible","new",NA
60,"old",2,"blue","words","1",1052.88,"No","No","Yes",9,"cookie","new",NA
60,"old",2,"blue","words","4",3845,"No","No","Yes",10,"fruit","old","remember"
60,"old",2,"blue","words","1",1131.47999999998,"No","No","Yes",11,"bowl","new",NA
60,"old",2,"blue","words","5",2762.97999999998,"No","No","Yes",12,"bacon","old","process"
60,"old",2,"blue","words","1",1150.04000000004,"No","No","Yes",13,"shotgun","new",NA
60,"old",2,"blue","words","1",1622.85999999999,"No","No","Yes",14,"wolf","new",NA
60,"old",2,"blue","words","4",3533.5,"No","No","Yes",15,"universe","new",NA
60,"old",2,"blue","words","6",3074.76000000001,"No","No","Yes",16,"cocktail","old","process"
60,"old",2,"blue","words","4",2363.12,"No","No","Yes",17,"toast","old","process"
60,"old",2,"blue","words","1",1117.62,"No","No","Yes",18,"market","new",NA
60,"old",2,"blue","words","6",3703.09999999998,"No","No","Yes",19,"coast","old","remember"
60,"old",2,"blue","words","6",1168.95999999996,"No","No","Yes",20,"buffalo","old","remember"
60,"old",2,"blue","words","1",1249.73999999999,"No","No","Yes",21,"soda","old","process"
60,"old",2,"blue","words","4",2011.18000000005,"No","No","Yes",22,"cigar","old","process"
60,"old",2,"blue","words","6",2162.80000000005,"No","No","Yes",23,"chin","old","remember"
60,"old",2,"blue","words","6",2446.35999999999,"No","No","Yes",24,"nurse","old","remember"
60,"old",2,"blue","words","6",1007.19999999995,"No","No","Yes",25,"island","old","remember"
60,"old",2,"blue","words","1",1067.71999999997,"No","No","Yes",26,"pearl","new",NA
60,"old",2,"blue","words","1",1028.28000000003,"No","No","Yes",27,"forest","new",NA
60,"old",2,"blue","words","6",1461.02000000002,"No","No","Yes",28,"pillow","old","process"
60,"old",2,"blue","words","6",1117.43999999994,"No","No","Yes",29,"waiter","old","remember"
60,"old",2,"blue","words","1",1497.85999999999,"No","No","Yes",30,"hammer","new",NA
60,"old",2,"blue","words","4",2012.62,"No","No","Yes",31,"camera","old","process"
60,"old",2,"blue","words","6",1571.56000000006,"No","No","Yes",32,"dentist","old","remember"
60,"old",2,"blue","words","5",1829.93999999994,"No","No","Yes",33,"dog","old","process"
60,"old",2,"blue","words","1",1181.56000000006,"No","No","Yes",34,"highway","new",NA
60,"old",2,"blue","words","6",2339.76000000001,"No","No","Yes",35,"ocean","old","process"
60,"old",2,"blue","words","6",1173.56000000006,"No","No","Yes",36,"pilot","old","remember"
60,"old",2,"blue","words","1",1127.30000000005,"No","No","Yes",37,"barrel","new",NA
60,"old",2,"blue","words","1",1038.14000000001,"No","No","Yes",38,"underwear","new",NA
60,"old",2,"blue","words","5",2032.31999999995,"No","No","Yes",39,"ranch","old","process"
60,"old",2,"blue","words","6",1903.23999999999,"No","No","Yes",40,"pizza","old","process"
60,"old",2,"blue","words","3",2451.47999999998,"No","No","Yes",41,"opera","new",NA
60,"old",2,"blue","words","1",1138.68000000005,"No","No","Yes",42,"bucket","new",NA
60,"old",2,"blue","words","1",1063.81999999995,"No","No","Yes",43,"circus","new",NA
60,"old",2,"blue","words","1",2275.64000000001,"No","No","Yes",44,"train","new",NA
60,"old",2,"blue","words","1",2425.19999999995,"No","No","Yes",45,"skull","new",NA
60,"old",2,"blue","words","1",973.660000000033,"No","No","Yes",46,"liver","new",NA
60,"old",2,"blue","words","3",1972.54000000004,"No","No","Yes",47,"clinic","new",NA
60,"old",2,"blue","words","1",1003.76000000001,"No","No","Yes",48,"worm","new",NA
60,"old",2,"blue","words","1",1797.97999999998,"No","No","Yes",49,"flower","new",NA
60,"old",2,"blue","words","6",1556.95999999996,"No","No","Yes",50,"passport","old","process"
60,"old",2,"blue","words","6",1831.33999999997,"No","No","Yes",51,"basket","old","process"
60,"old",2,"blue","words","1",1494.95999999996,"No","No","Yes",52,"railroad","new",NA
60,"old",2,"blue","words","5",1647.95999999996,"No","No","Yes",53,"clown","old","process"
60,"old",2,"blue","words","4",1495.40000000002,"No","No","Yes",54,"tiger","old","process"
60,"old",2,"blue","words","4",2102.43999999994,"No","No","Yes",55,"glove","old","process"
60,"old",2,"blue","words","1",1279.64000000001,"No","No","Yes",56,"frog","new",NA
60,"old",2,"blue","words","5",2101.71999999997,"No","No","Yes",57,"concert","old","remember"
60,"old",2,"blue","words","1",1482.68000000005,"No","No","Yes",58,"pill","new",NA
60,"old",2,"blue","words","6",1715.40000000002,"No","No","Yes",59,"cloud","old","process"
60,"old",2,"blue","words","2",1684.73999999999,"No","No","Yes",60,"purse","new",NA
60,"old",2,"blue","words","5",2091.40000000002,"No","No","Yes",61,"robin","old","process"
60,"old",2,"blue","words","6",1504.28000000003,"No","No","Yes",62,"jeep","old","remember"
60,"old",2,"blue","words","1",1377.38,"No","No","Yes",63,"cherry","new",NA
60,"old",2,"blue","words","5",1599.09999999998,"No","No","Yes",64,"mouse","old","remember"
60,"old",2,"blue","words","1",1106.16000000003,"No","No","Yes",65,"sweater","new",NA
60,"old",2,"blue","words","1",1768.66000000003,"No","No","Yes",66,"lawyer","new",NA
60,"old",2,"blue","words","2",1671.97999999998,"No","No","Yes",67,"house","old","process"
60,"old",2,"blue","words","1",1938.26000000001,"No","No","Yes",68,"banana","new",NA
60,"old",2,"blue","words","4",1548.21999999997,"No","No","Yes",69,"jungle","new",NA
60,"old",2,"blue","words","6",1496.28000000003,"No","No","Yes",70,"library","old","remember"
60,"old",2,"blue","words","1",1149.32000000007,"No","No","Yes",71,"diamond","new",NA
60,"old",2,"blue","words","6",1121.82000000007,"No","No","Yes",72,"harbor","old","remember"
60,"old",2,"blue","words","6",1078.6399999999,"No","No","Yes",73,"cabin","old","process"
60,"old",2,"blue","words","5",2681.5,"No","No","Yes",74,"boot","old","remember"
60,"old",2,"blue","words","3",4493.87999999989,"No","No","Yes",75,"curtain","new",NA
60,"old",2,"blue","words","1",1179.19999999995,"No","No","Yes",76,"brick","new",NA
60,"old",2,"blue","words","1",1102.67999999993,"No","No","Yes",77,"medal","new",NA
60,"old",2,"blue","words","2",2171.76000000001,"No","No","Yes",78,"lion","old","process"
60,"old",2,"blue","words","1",1171.67999999993,"No","No","Yes",79,"nail","new",NA
60,"old",2,"blue","words","3",2689.52000000002,"No","No","Yes",80,"casino","new",NA
60,"old",2,"blue","words","6",1314.34000000008,"No","No","Yes",81,"beach","old","remember"
60,"old",2,"blue","words","1",1932.69999999995,"No","No","Yes",82,"belt","new",NA
60,"old",2,"blue","words","3",1590.28000000003,"No","No","Yes",83,"tower","new",NA
60,"old",2,"blue","words","1",1113.30000000005,"No","No","Yes",84,"bridge","new",NA
60,"old",2,"blue","words","1",1117.76000000001,"No","No","Yes",85,"steak","new",NA
