"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"154",1,10,"blue","process","red","branch","4",3590.16699995195,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.944444444444444,18,NA
"154",1,11,"blue","process","red","ranch","2",2500.65999996601,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.944444444444444,18,NA
"154",1,12,"blue","process","red","phone","1",1492.23499995552,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","2","2",0.944444444444444,18,NA
"154",1,13,"blue","remember","blue","tower","2",1345.29399999429,"larger","No","No",13.6492066666659,"Yes",3,1997.07099997409,1,FALSE,"2",1806.98999995599,9,"process","process",-2.5,"process3","1","1",0.944444444444444,18,1
"154",1,14,"blue","remember","blue","cigar","4",3544.1449999866,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",3146.78599995101,4,"remember","remember",0.5,"remember1","2","2",0.944444444444444,18,0
"154",1,15,"blue","remember","blue","robot","3",2342.52699996828,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",2596.10499998537,3,"remember","remember",1.5,"remember2","4","4",0.944444444444444,18,1
"154",1,16,"blue","remember","blue","medal","4",1743.56999997207,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",1886.81999995292,5,"remember","remember",2.5,"remember3","3","3",0.944444444444444,18,1
"154",1,17,"blue","process","red","empire","1",1960.86099996231,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.944444444444444,18,NA
"154",1,18,"blue","process","red","statue","4",1558.30599995377,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.944444444444444,18,NA
"154",1,19,"blue","process","red","market","1",1480.94699997464,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","4","4",0.944444444444444,18,NA
"154",1,20,"blue","remember","blue","boot","4",2485.03499997154,"smaller","No","No",13.6492066666659,"Yes",1,10815.1609999484,1,FALSE,"2",1963.85999998124,16,"process","process",-2.5,"process3","1","1",0.944444444444444,18,0
"154",1,21,"blue","remember","blue","clown","2",1774.41300000096,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1264.07199999853,14,"remember","remember",0.5,"remember1","4","4",0.944444444444444,18,1
"154",1,22,"blue","process","red","heart","4",2445.57999997668,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.944444444444444,18,NA
"154",1,23,"blue","remember","blue","wallet","3",1776.35999996882,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",1855.24599997239,7,"process","process",-0.5,"process1","4","4",0.944444444444444,18,0
"154",1,24,"blue","process","red","pumpkin","3",3507.33099996857,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.944444444444444,18,NA
"154",1,25,"blue","process","red","train","2",1243.82099997276,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.944444444444444,18,NA
"154",1,26,"blue","remember","blue","newspaper","3",3865.21599999783,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",1917.1619999567,12,"process","process",-1.5,"process2","2","2",0.944444444444444,18,1
"154",1,27,"blue","process","red","potato","1",1539.83699994985,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.944444444444444,18,NA
"154",1,28,"blue","remember","blue","wolf","2",1665.27999999831,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",5038.5099999925,2,"process","process",-0.5,"process1","1","1",0.944444444444444,18,1
"154",1,29,"blue","process","red","jungle","2",3377.47199999826,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.944444444444444,18,NA
"154",1,30,"blue","remember","blue","bike","4",1464.78199998612,"larger","No","No",13.6492066666659,"Yes",6,4218.50199998682,1,FALSE,"4",1658.14199995971,15,"process","process",-0.5,"process1","2","2",0.944444444444444,18,1
"154",1,31,"blue","remember","blue","bride","1",1917.67299997696,"larger","No","No",13.6492066666659,"Yes",7,1729.0019999494,1,FALSE,"1",1286.83499999478,8,"remember","remember",0.5,"remember1","4","4",0.944444444444444,18,1
"154",1,32,"blue","remember","blue","chair","1",2319.63799998988,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",2550.73199995083,11,"remember","remember",1.5,"remember2","1","1",0.944444444444444,18,1
"154",2,1,"blue","remember","blue","camera","1",5581.5909999861,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",1690.33499995631,14,NA,NA,NA,NA,"1","1",0.944444444444444,18,1
"154",2,2,"blue","process","red","cabin","3",1878.91400000342,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",1238.86799998884,24,"remember","remember",0.5,"remember1","1","1",0.944444444444444,18,0
"154",2,3,"blue","process","red","pistol","1",1500.64799998386,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",4094.35400000343,3,"process","process",-0.5,"process1","3","3",0.944444444444444,18,1
"154",2,4,"blue","process","red","goose","1",3260.66899996938,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1052.03699997882,19,"process","process",-1.5,"process2","1","1",0.944444444444444,18,0
"154",2,5,"blue","remember","blue","flower","2",3917.18599995441,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1431.8189999708,11,"process","process",-2.5,"process3","1","1",0.944444444444444,18,1
"154",2,6,"blue","remember","blue","mouse","3",1521.82800000458,"smaller","No","No",13.6492066666659,"Yes",3,1204.91599996958,1,FALSE,"2",1008.50399997283,29,"remember","remember",0.5,"remember1","2","2",0.944444444444444,18,0
"154",2,7,"blue","remember","blue","tank","2",1404.01399996318,"larger","No","No",13.6492066666659,"Yes",2,1189.99999998952,1,FALSE,"2",1793.92599998252,5,"remember","remember",1.5,"remember2","3","3",0.944444444444444,18,1
"154",2,8,"blue","remember","blue","needle","3",945.574999998382,"smaller","No","No",13.6492066666659,"Yes",4,2850.54300000018,1,FALSE,"2",4055.92399995623,1,"remember","remember",2.5,"remember3","2","2",0.944444444444444,18,0
"154",2,9,"blue","remember","blue","bible","1",2038.52599995653,"smaller","No","No",13.6492066666659,"Yes",1,5143.39899997669,1,FALSE,"1",1683.87399999925,20,"remember","remember",2.5,"remember3","3","3",0.944444444444444,18,1
"154",2,10,"blue","remember","blue","fort","4",1625.68199996452,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1092.10599998361,25,"remember","remember",2.5,"remember3","1","1",0.944444444444444,18,0
"154",2,11,"blue","remember","blue","belt","4",2532.24599999416,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",2514.75199999241,15,"remember","remember",2.5,"remember3","4","4",0.944444444444444,18,1
"154",2,12,"blue","process","red","highway","2",1102.1059999523,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",3519.01399997703,30,"remember","remember",2.5,"remember3","4","4",0.944444444444444,18,0
"154",2,13,"blue","remember","blue","rabbit","4",4009.73299998214,"larger","No","No",13.6492066666659,"Yes",5,2400.83099996857,1,FALSE,"2",1186.28199997626,8,"process","process",-0.5,"process1","2","2",0.944444444444444,18,0
"154",2,14,"blue","process","red","basket","2",1798.70899994974,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1963.07899997255,10,"remember","remember",0.5,"remember1","4","4",0.944444444444444,18,1
"154",2,15,"blue","process","red","bacon","2",1217.8219999664,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",3412.61599998793,9,"process","process",-0.5,"process1","2","2",0.944444444444444,18,0
"154",2,16,"blue","remember","blue","sweater","3",2383.52099995455,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",2257.04399995017,13,"process","process",-1.5,"process2","2","2",0.944444444444444,18,1
"154",2,17,"blue","process","red","guitar","3",1673.04599999299,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",2030.69399995077,16,"remember","remember",0.5,"remember1","3","3",0.944444444444444,18,0
"154",2,18,"blue","process","red","table","1",1599.30999994872,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",924.99199998891,28,"process","process",-0.5,"process1","3","3",0.944444444444444,18,1
"154",2,19,"blue","process","red","blanket","4",2282.51199999859,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",1425.64799996209,17,"process","process",-1.5,"process2","1","1",0.944444444444444,18,1
"154",2,20,"blue","process","red","island","1",1023.46099997603,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",1544.64099996968,2,"process","process",-2.5,"process3","4","4",0.944444444444444,18,1
"154",2,21,"blue","remember","blue","satellite","4",1931.47799996939,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",1473.88499999163,12,"process","process",-2.5,"process3","1","1",0.944444444444444,18,1
"154",2,22,"blue","process","red","casino","2",920.283000000054,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",2371.49499997462,27,"remember","remember",0.5,"remember1","4","4",0.944444444444444,18,0
"154",2,23,"blue","process","red","bone","4",2052.72399999935,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",1387.17599995539,23,"process","process",-0.5,"process1","2","2",0.944444444444444,18,1
"154",2,24,"blue","remember","blue","lion","2",991.794999965467,"larger","No","No",13.6492066666659,"Yes",8,12307.1309999989,1,FALSE,"2",2492.4599999882,7,"process","process",-1.5,"process2","4","4",0.944444444444444,18,1
"154",2,25,"blue","process","red","lemon","4",1348.13299999095,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",1446.15799998655,6,"remember","remember",0.5,"remember1","2","2",0.944444444444444,18,1
"154",2,26,"blue","remember","blue","dog","1",1697.37299997709,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",1576.0569999509,26,"process","process",-0.5,"process1","4","4",0.944444444444444,18,0
"154",2,27,"blue","remember","blue","liver","2",3066.19100000581,"smaller","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"2",1031.9599999541,21,"remember","remember",0.5,"remember1","1","1",0.944444444444444,18,1
"154",2,28,"blue","process","red","devil","3",2062.90699999419,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"3",1213.08599995181,4,"remember","remember",1.5,"remember2","2","2",0.944444444444444,18,1
"154",2,29,"blue","process","red","lawyer","4",3200.13199996448,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",2579.96099999081,18,"process","process",-0.5,"process1","3","3",0.944444444444444,18,1
"154",2,30,"blue","remember","blue","ocean","3",1015.75599999272,"larger","No","No",13.6492066666659,"Yes",6,2059.38399998168,1,FALSE,"3",1677.87899996259,22,"process","process",-1.5,"process2","4","4",0.944444444444444,18,1
"154",2,31,"blue","process","red","curtain","3",1217.7529999828,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"4",2178.4479999633,32,"remember","remember",0.5,"remember1","3","3",0.944444444444444,18,0
"154",2,32,"blue","remember","blue","child","1",1022.85699996073,"larger","No","No",13.6492066666659,"Yes",NA,NA,0,FALSE,"1",816.203000000794,31,"process","process",-0.5,"process1","3","3",0.944444444444444,18,1
"155",1,1,"red","process","blue","string","3",3253.57499995436,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,"1","1",0.956521739130435,23,NA
"155",1,2,"red","remember","red","dentist","2",1703.08300000252,"larger","No","No",13.5145859999999,"Yes",1,3162.12699998391,1,FALSE,"3",1777.02399999031,15,"process","process",-0.5,"process1","3","3",0.956521739130435,23,0
"155",1,3,"red","remember","red","pizza","1",3182.08799996589,"smaller","No","No",13.5145859999999,"Yes",2,1708.04099995602,1,FALSE,"2",1404.49199998396,2,"remember","remember",0.5,"remember1","2","2",0.956521739130435,23,0
"155",1,4,"red","process","blue","couch","3",1514.67099997717,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",0.956521739130435,23,NA
"155",1,5,"red","remember","red","pistol","1",2178.06800000633,"smaller","No","No",13.5145859999999,"Yes",3,2210.49499996041,1,FALSE,"1",2326.25900000858,14,"process","process",-0.5,"process1","3","3",0.956521739130435,23,1
"155",1,6,"red","remember","red","pill","3",1516.81199995185,"smaller","No","No",13.5145859999999,"Yes",4,1253.74499996798,1,FALSE,"4",3338.54899998184,3,"remember","remember",0.5,"remember1","1","1",0.956521739130435,23,0
"155",1,7,"red","process","blue","devil","1",1461.16999997811,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","3","3",0.956521739130435,23,NA
"155",1,8,"red","remember","red","purse","2",2807.71299995342,"smaller","No","No",13.5145859999999,"Yes",5,1460.14499996317,1,FALSE,"3",1765.38499999815,9,"process","process",-0.5,"process1","1","1",0.956521739130435,23,0
"155",1,9,"red","process","blue","bucket","1",2650.5459999571,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.956521739130435,23,NA
"155",1,10,"red","remember","red","medal","2",1351.92599997061,"smaller","No","No",13.5145859999999,"Yes",6,2889.74799999787,1,FALSE,"2",2889.49699996103,8,"process","process",-0.5,"process1","1","1",0.956521739130435,23,1
"155",1,11,"red","process","blue","bike","2",1620.3509999532,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",0.956521739130435,23,NA
"155",1,12,"red","process","blue","whale","1",1529.01699999539,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.956521739130435,23,NA
"155",1,13,"red","process","blue","basket","2",3629.84299998457,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",0.956521739130435,23,NA
"155",1,14,"red","remember","red","earth","4",1721.59899998724,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1921.64799999166,6,"process","process",-2.5,"process3","2","2",0.956521739130435,23,0
"155",1,15,"red","remember","red","basement","2",2244.73499995956,"larger","No","No",13.5145859999999,"Yes",7,3357.32199999347,1,FALSE,"4",1231.98199996579,16,"remember","remember",0.5,"remember1","4","4",0.956521739130435,23,0
"155",1,16,"red","remember","red","garden","4",1293.08899996779,"larger","No","No",13.5145859999999,"Yes",8,2320.71100000764,1,FALSE,"4",1409.15299996256,4,"remember","remember",1.5,"remember2","2","2",0.956521739130435,23,1
"155",1,17,"red","remember","red","clown","1",11984.1920000038,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1825.87699999288,12,"remember","remember",2.5,"remember3","4","4",0.956521739130435,23,0
"155",1,18,"red","remember","red","glove","3",1369.65400000487,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",7005.18699995487,1,"remember","remember",2.5,"remember3","1","1",0.956521739130435,23,1
"155",1,19,"red","process","blue","branch","3",1397.59899999123,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","3","3",0.956521739130435,23,NA
"155",1,20,"red","remember","red","sandwich","3",1139.35199996101,"smaller","No","No",13.5145859999999,"Yes",9,2387.57000000752,1,FALSE,"4",1463.4060000063,11,"process","process",-0.5,"process1","3","3",0.956521739130435,23,0
"155",1,21,"red","process","blue","steak","4",1021.65700000411,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,NA
"155",1,22,"red","process","blue","beach","2",1110.16999996855,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.956521739130435,23,NA
"155",1,23,"red","process","blue","ocean","4",946.491999977618,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","2","2",0.956521739130435,23,NA
"155",1,24,"red","remember","red","shark","1",860.054000009695,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",2616.09800000256,5,"process","process",-2.5,"process3","4","4",0.956521739130435,23,1
"155",1,25,"red","remember","red","taxi","4",1563.77600000045,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",2026.07699997979,13,"remember","remember",0.5,"remember1","1","1",0.956521739130435,23,0
"155",1,26,"red","process","blue","harbor","4",1607.47099999001,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","4","4",0.956521739130435,23,NA
"155",1,27,"red","remember","red","church","4",1010.04599995739,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",1892.98099999625,10,"process","process",-0.5,"process1","4","4",0.956521739130435,23,0
"155",1,28,"red","process","blue","tower","1",861.405999971961,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.956521739130435,23,NA
"155",1,29,"red","process","blue","casino","4",665.256999959907,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.956521739130435,23,NA
"155",1,30,"red","remember","red","child","3",1112.23199999015,"larger","No","No",13.5145859999999,"Yes",10,1296.84499996802,1,FALSE,"4",2035.72299996705,7,"process","process",-1.5,"process2","4","4",0.956521739130435,23,0
"155",1,31,"red","process","blue","cookie","3",1288.49299999553,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,NA
"155",1,32,"red","process","blue","fort","2",826.391999970831,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.956521739130435,23,NA
"155",2,1,"red","remember","red","school","1",4599.30799996207,"larger","No","No",13.5145859999999,"Yes",3,2636.00899996597,1,FALSE,"3",1493.63899999403,11,NA,NA,NA,NA,"2","2",0.956521739130435,23,0
"155",2,2,"red","process","blue","eagle","4",3038.872000003,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",1539.21699995955,7,"remember","remember",0.5,"remember1","1","1",0.956521739130435,23,0
"155",2,3,"red","process","blue","sheep","4",1117.84999995434,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",1267.50100000016,2,"process","process",-0.5,"process1","4","4",0.956521739130435,23,0
"155",2,4,"red","remember","red","robot","2",2062.02799999941,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",1261.24500000023,26,"process","process",-1.5,"process2","4","4",0.956521739130435,23,0
"155",2,5,"red","process","blue","universe","1",1253.97699998686,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1416.62299999618,22,"remember","remember",0.5,"remember1","2","2",0.956521739130435,23,0
"155",2,6,"red","process","blue","barrel","3",1198.58100000437,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",1580.93599997088,28,"process","process",-0.5,"process1","1","1",0.956521739130435,23,1
"155",2,7,"red","remember","red","goat","3",855.433999984409,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",1219.84699996898,16,"process","process",-1.5,"process2","3","3",0.956521739130435,23,1
"155",2,8,"red","remember","red","carpet","1",1011.06999998266,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1489.44800000102,1,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,0
"155",2,9,"red","remember","red","horn","2",1505.70999999612,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",1140.78199998615,12,"remember","remember",1.5,"remember2","1","1",0.956521739130435,23,0
"155",2,10,"red","process","blue","chair","2",1467.89699998498,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",3735.54199999513,31,"remember","remember",2.5,"remember3","2","2",0.956521739130435,23,1
"155",2,11,"red","remember","red","priest","3",1129.62699995417,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1778.75999999151,23,"process","process",-0.5,"process1","2","2",0.956521739130435,23,0
"155",2,12,"red","process","blue","house","4",2432.48099999595,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"4",1916.23800000409,3,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,1
"155",2,13,"red","remember","red","satellite","3",1257.20899999293,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1298.78499996779,19,"process","process",-0.5,"process1","4","4",0.956521739130435,23,0
"155",2,14,"red","process","blue","planet","3",2761.62000000523,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",2444.29599999031,24,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,1
"155",2,15,"red","remember","red","cage","4",2639.01799995801,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",2399.97700000193,30,"process","process",-0.5,"process1","3","3",0.956521739130435,23,0
"155",2,16,"red","process","blue","peanut","2",2024.65399999788,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1549.53700000583,15,"remember","remember",0.5,"remember1","4","4",0.956521739130435,23,1
"155",2,17,"red","process","blue","doctor","3",1841.66800000169,"larger","No","No",13.5145859999999,"Yes",5,1665.2199999789,1,FALSE,"3",1431.18699999864,4,"process","process",-0.5,"process1","2","2",0.956521739130435,23,1
"155",2,18,"red","process","blue","dragon","2",1555.83099999209,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1132.67799999181,10,"process","process",-1.5,"process2","3","3",0.956521739130435,23,1
"155",2,19,"red","remember","red","shotgun","3",2843.79699999688,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",4797.66099996446,32,"process","process",-2.5,"process3","2","2",0.956521739130435,23,0
"155",2,20,"red","process","blue","whistle","1",801.313999975682,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",1397.31999997469,13,"remember","remember",0.5,"remember1","3","3",0.956521739130435,23,1
"155",2,21,"red","process","blue","bread","1",1099.97099996521,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",1332.67499995301,8,"process","process",-0.5,"process1","1","1",0.956521739130435,23,1
"155",2,22,"red","remember","red","highway","2",1004.0809999567,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",2289.28499995382,27,"process","process",-1.5,"process2","1","1",0.956521739130435,23,0
"155",2,23,"red","remember","red","worm","4",1310.06999998435,"smaller","No","No",13.5145859999999,"Yes",2,1545.40399998054,1,FALSE,"4",2140.89099998295,21,"remember","remember",0.5,"remember1","2","2",0.956521739130435,23,1
"155",2,24,"red","remember","red","soldier","4",1546.63699998404,"larger","No","No",13.5145859999999,"Yes",1,7447.64999999374,1,FALSE,"3",1287.34399999923,17,"remember","remember",1.5,"remember2","4","4",0.956521739130435,23,0
"155",2,25,"red","remember","red","newspaper","1",1459.29599996551,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"1",944.652000001282,20,"remember","remember",2.5,"remember3","4","4",0.956521739130435,23,1
"155",2,26,"red","process","blue","burger","2",1934.31299997424,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"3",1987.0069999604,25,"remember","remember",2.5,"remember3","1","1",0.956521739130435,23,0
"155",2,27,"red","process","blue","jungle","3",2110.56699999503,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1360.73199998471,18,"process","process",-0.5,"process1","2","2",0.956521739130435,23,0
"155",2,28,"red","remember","red","sweater","1",886.000999978743,"larger","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"4",2441.12799996452,9,"process","process",-1.5,"process2","3","3",0.956521739130435,23,0
"155",2,29,"red","process","blue","penny","1",1188.57699995709,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1545.05599995411,5,"remember","remember",0.5,"remember1","1","1",0.956521739130435,23,0
"155",2,30,"red","remember","red","pipe","4",665.816999978269,"smaller","No","No",13.5145859999999,"Yes",7,8489.87699999008,1,FALSE,"4",2121.26400000497,14,"process","process",-0.5,"process1","1","1",0.956521739130435,23,1
"155",2,31,"red","process","blue","hammer","4",914.87599998014,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"4",2900.4149999948,29,"remember","remember",0.5,"remember1","4","4",0.956521739130435,23,1
"155",2,32,"red","remember","red","bible","2",1266.1879999938,"smaller","No","No",13.5145859999999,"Yes",NA,NA,0,FALSE,"2",1612.48699996679,6,"process","process",-0.5,"process1","4","4",0.956521739130435,23,1
"156",1,1,"red","process","blue","turtle","3",7559.41999996459,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,"2","2",1,12,NA
"156",1,2,"red","remember","red","fruit","3",7467.30199995468,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1375.85199997725,4,"process","process",-0.5,"process1","3","3",1,12,0
"156",1,3,"red","process","blue","butler","1",1829.23200000677,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,12,NA
"156",1,4,"red","remember","red","dessert","2",2101.05599998281,"smaller","No","No",18.9869932499996,"Yes",7,12826.2629999738,1,FALSE,"2",1074.38399998029,9,"process","process",-0.5,"process1","1","1",1,12,1
"156",1,5,"red","remember","red","couch","2",2856.53199998045,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",1560.12999999104,11,"remember","remember",0.5,"remember1","2","2",1,12,1
"156",1,6,"red","process","blue","goose","4",1627.00499995134,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",1,12,NA
"156",1,7,"red","process","blue","ranch","1",994.851999956474,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",1,12,NA
"156",1,8,"red","remember","red","child","3",643.818999982555,"larger","No","No",18.9869932499996,"Yes",6,1560.30299999996,1,FALSE,"3",3610.93799996492,16,"process","process",-1.5,"process2","1","1",1,12,1
"156",1,9,"red","process","blue","market","3",587.769999994896,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",1,12,NA
"156",1,10,"red","remember","red","jeep","1",673.586000006297,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"1",1499.92199995846,6,"process","process",-0.5,"process1","3","3",1,12,1
