"id","listid","study_position","color_condition","trial_condition","stimulus_condition","presented_color","word1","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","tested_word_left","tested_word_right","recog_response","recogRT","old_pos","recog_pos","recog_acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18238",2,12,"blue","process","words","red","universe",1133,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",2,13,"blue","remember","words","blue","bone",1441.00000000006,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",2,14,"blue","process","words","red","crown",1195,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",2,15,"blue","process","words","red","knife",1679,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",2,16,"blue","process","words","red","toast",1316,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",2,17,"blue","process","words","red","nail",1765,"larger","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",2,18,"blue","remember","words","blue","fruit",1180,"larger","No","No",15.6924333333333,"No",3,2030,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",2,19,"blue","process","words","red","pillow",981.999999999942,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",2,20,"blue","process","words","red","horn",993.000000000058,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",2,21,"blue","remember","words","blue","cookie",1541,"smaller","No","No",15.6924333333333,"No",4,6189,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",2,22,"blue","remember","words","blue","tiger",2333,"smaller","No","No",15.6924333333333,"No",5,3954,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",2,23,"blue","remember","words","blue","empire",1036,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",2,24,"blue","process","words","red","mouse",1122,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.4,15
"18238",2,25,"blue","process","words","red","jewelry",970,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",2,26,"blue","process","words","red","barn",743,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",2,27,"blue","remember","words","blue","factory",981,"smaller","No","No",15.6924333333333,"No",7,3700,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",2,28,"blue","remember","words","blue","corn",7072,"smaller","No","No",15.6924333333333,"No",6,2198,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",2,29,"blue","process","words","red","tire",923,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",2,30,"blue","process","words","red","chair",737,"smaller","No","No",15.6924333333333,"No",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,1,"blue","process","words","red","airplane",1432,"larger","No","No",15.6924333333333,"No",NA,NA,0,"nest","airplane","right",1910,"right",5,1,FALSE,NA,NA,NA,NA,0.4,15
"18238",3,2,"blue","remember","words","blue","coast",704,"larger","No","No",15.6924333333333,"No",NA,NA,0,"coast","opera","left",851,"left",10,1,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,3,"blue","remember","words","blue","orange",648,"larger","No","No",15.6924333333333,"No",NA,NA,0,"orange","brain","right",1128,"left",20,0,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,4,"blue","process","words","red","dog",554,"larger","No","No",15.6924333333333,"No",NA,NA,0,"nurse","dog","left",1441,"right",14,0,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,5,"blue","remember","words","blue","sink",630,"larger","No","No",15.6924333333333,"No",NA,NA,0,"apple","sink","left",1455,"right",22,0,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,6,"blue","remember","words","blue","virus",614,"larger","No","No",15.6924333333333,"No",NA,NA,0,"virus","library","left",1648,"left",18,1,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,7,"blue","process","words","red","passport",490,"larger","No","No",15.6924333333333,"No",NA,NA,0,"passport","underwear","left",1062,"left",4,1,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,8,"blue","process","words","red","burger",598,"larger","No","No",15.6924333333333,"No",NA,NA,0,"robot","burger","left",1434.00000000012,"right",19,0,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,9,"blue","process","words","red","jungle",577,"larger","No","No",15.6924333333333,"No",NA,NA,0,"cabin","jungle","right",1035,"right",25,1,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",3,10,"blue","remember","words","blue","planet",515,"larger","No","No",15.6924333333333,"No",NA,NA,0,"taxi","planet","right",1081.00000000012,"right",6,1,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",3,11,"blue","remember","words","blue","beach",554.000000000116,"larger","No","No",15.6924333333333,"No",NA,NA,0,"knee","beach","right",1170,"right",29,1,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,12,"blue","process","words","red","diamond",558,"larger","No","No",15.6924333333333,"No",NA,NA,0,"diamond","rabbit","left",1161,"left",17,1,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,13,"blue","process","words","red","flower",578,"larger","No","No",15.6924333333333,"No",NA,NA,0,"belt","flower","right",1953.00000000012,"right",16,1,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,14,"blue","remember","words","blue","fort",1234,"larger","No","No",15.6924333333333,"No",NA,NA,0,"fort","market","left",1830.00000000012,"left",9,1,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",3,15,"blue","process","words","red","phone",620,"larger","No","No",15.6924333333333,"No",NA,NA,0,"phone","bible","right",1587,"left",23,0,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,16,"blue","remember","words","blue","robin",651,"larger","No","No",15.6924333333333,"No",NA,NA,0,"robin","valley","left",1529,"left",11,1,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,17,"blue","remember","words","blue","house",1344,"larger","No","No",15.6924333333333,"No",NA,NA,0,"house","railroad","left",1366,"left",12,1,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,18,"blue","process","words","red","frog",539,"larger","No","No",15.6924333333333,"No",NA,NA,0,"tunnel","frog","left",4254,"right",1,0,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,19,"blue","process","words","red","horse",661,"larger","No","No",15.6924333333333,"No",NA,NA,0,"highway","horse","right",1161,"right",15,1,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,20,"blue","process","words","red","pill",508,"larger","No","No",15.6924333333333,"No",NA,NA,0,"pill","wallet","right",1785,"left",26,0,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",3,21,"blue","remember","words","blue","sandwich",565,"larger","No","No",15.6924333333333,"No",NA,NA,0,"lion","sandwich","right",2331,"right",2,1,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",3,22,"blue","remember","words","blue","penny",1463.00000000012,"larger","No","No",15.6924333333333,"No",NA,NA,0,"penny","eagle","left",2076,"left",13,1,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,23,"blue","process","words","red","heart",549,"larger","No","No",15.6924333333333,"No",NA,NA,0,"dragon","heart","right",1083,"right",24,1,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,24,"blue","process","words","red","dice",574,"larger","No","No",15.6924333333333,"No",NA,NA,0,"dice","monkey","left",1386,"left",28,1,FALSE,"process","process",-0.5,"process1",0.4,15
"18238",3,25,"blue","process","words","red","badge",1063,"larger","No","No",15.6924333333333,"No",NA,NA,0,"badge","pilot","left",1143,"left",3,1,FALSE,"process","process",-1.5,"process2",0.4,15
"18238",3,26,"blue","remember","words","blue","ocean",597,"larger","No","No",15.6924333333333,"No",NA,NA,0,"ocean","shotgun","left",1252.00000000012,"left",27,1,FALSE,"process","process",-2.5,"process3",0.4,15
"18238",3,27,"blue","remember","words","blue","wrist",694,"larger","No","No",15.6924333333333,"No",NA,NA,0,"wrist","church","right",1671,"left",30,0,FALSE,"remember","remember",0.5,"remember1",0.4,15
"18238",3,28,"blue","remember","words","blue","bride",1462,"larger","No","No",15.6924333333333,"No",NA,NA,0,"barrel","bride","left",1474,"right",7,0,FALSE,"remember","remember",1.5,"remember2",0.4,15
"18238",3,29,"blue","remember","words","blue","bedroom",739,"larger","No","No",15.6924333333333,"No",NA,NA,0,"medal","bedroom","right",1058,"right",8,1,FALSE,"remember","remember",2.5,"remember3",0.4,15
"18238",3,30,"blue","process","words","red","cherry",523,"larger","No","No",15.6924333333333,"No",NA,NA,0,"couch","cherry","left",1771,"right",21,0,FALSE,"remember","remember",2.5,"remember3",0.4,15
"18242",1,1,"blue","remember","words","blue","soldier",3780.49200012349,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.953488372093023,43
"18242",1,2,"blue","process","words","red","boot",2341.66199991666,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,3,"blue","remember","words","blue","badge",1314.6870000707,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,4,"blue","remember","words","blue","chair",2064.81200009957,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,5,"blue","remember","words","blue","chicken",2311.99399991147,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",1,6,"blue","process","words","red","worm",1109.26699992735,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",1,7,"blue","process","words","red","potato",1018.72200003546,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,8,"blue","remember","words","blue","orange",853.266000109259,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",1,9,"blue","remember","words","blue","bread",1701.37999989931,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,10,"blue","remember","words","blue","spider",1153.91600006353,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",1,11,"blue","process","words","red","ocean",2002.67900003446,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",1,12,"blue","process","words","red","market",1508.95900000911,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,13,"blue","process","words","red","waiter",1254.48700008588,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",1,14,"blue","process","words","red","steak",1275.73399994522,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",1,15,"blue","process","words","red","nail",1202.92599992873,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",1,16,"blue","process","words","red","coast",1236.81700007617,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",1,17,"blue","remember","words","blue","planet",907.109999958426,"larger","No","No",53.5797540000019,"Yes",4,12106.4030000097,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",1,18,"blue","remember","words","blue","penny",1183.06700009247,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,19,"blue","process","words","red","factory",894.330999914091,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",1,20,"blue","remember","words","blue","heart",791.957999994978,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,21,"blue","remember","words","blue","beach",858.394999966491,"larger","No","No",53.5797540000019,"Yes",2,1833.26300008036,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,22,"blue","process","words","red","barrel",1338.67000012845,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",1,23,"blue","process","words","red","fruit",1096.06999991415,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,24,"blue","process","words","red","bucket",1155.91700001061,"larger","No","No",53.5797540000019,"Yes",1,10701.9940000195,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",1,25,"blue","remember","words","blue","cloud",898.747999953572,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",1,26,"blue","remember","words","blue","bride",1278.30200009001,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,27,"blue","process","words","red","jeep",1099.3320001117,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",1,28,"blue","remember","words","blue","cage",1306.72299998533,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",1,29,"blue","process","words","red","horse",875.689999910071,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",1,30,"blue","remember","words","blue","camera",9879.45300009754,"smaller","No","No",53.5797540000019,"Yes",3,2780.63300007582,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,1,"blue","remember","words","blue","turtle",2732.73900009925,"smaller","No","No",53.5797540000019,"Yes",2,2739.27599996654,1,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,0.953488372093023,43
"18242",2,2,"blue","process","words","red","clown",1759.77300012205,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,3,"blue","process","words","red","lamp",1173.42700006394,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,4,"blue","process","words","red","dice",2073.93400012609,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",2,5,"blue","remember","words","blue","elephant",1150.31899997033,"larger","No","No",53.5797540000019,"Yes",1,5509.88800006825,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",2,6,"blue","remember","words","blue","guitar",1462.74800011143,"larger","No","No",53.5797540000019,"Yes",5,1828.96800013073,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,7,"blue","remember","words","blue","bowl",1624.59899991425,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",2,8,"blue","process","words","red","devil",2644.93200010108,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",2,9,"blue","remember","words","blue","table",1845.61500007007,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,10,"blue","remember","words","blue","brick",1423.81500003068,"smaller","No","No",53.5797540000019,"Yes",9,3104.69599991571,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,11,"blue","process","words","red","pill",749.737000028137,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",2,12,"blue","process","words","red","pearl",2340.55199995311,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,13,"blue","remember","words","blue","pipe",895.475000054576,"smaller","No","No",53.5797540000019,"Yes",4,2398.10299990512,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",2,14,"blue","remember","words","blue","phone",2042.03700001864,"smaller","No","No",53.5797540000019,"Yes",8,4552.62600006582,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,15,"blue","process","words","red","newspaper",1456.39999995381,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",2,16,"blue","process","words","red","ranch",1014.01500002109,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,17,"blue","process","words","red","bike",1379.77800003532,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",2,18,"blue","process","words","red","crown",965.22700010566,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",2,19,"blue","process","words","red","airplane",1219.58199999994,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",2,20,"blue","remember","words","blue","forest",987.133000002243,"larger","No","No",53.5797540000019,"Yes",10,3155.75600012299,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",2,21,"blue","remember","words","blue","circus",873.173999958206,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,22,"blue","process","words","red","satellite",1731.80399998371,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",2,23,"blue","remember","words","blue","couch",972.476999953855,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,24,"blue","process","words","red","garden",2287.57399992598,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,25,"blue","process","words","red","whale",1020.58399998629,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",2,26,"blue","remember","words","blue","house",820.152000008617,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",2,27,"blue","remember","words","blue","cookie",928.783000102267,"smaller","No","No",53.5797540000019,"Yes",6,1468.73500012001,1,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",2,28,"blue","remember","words","blue","tank",3164.66800008994,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",2,29,"blue","remember","words","blue","palace",951.739999961108,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",2,30,"blue","process","words","red","whistle",1070.93400003854,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",3,1,"blue","process","words","red","jungle",1302.58300010394,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"jungle","diamond","left",735.374999968335,"left",6,1,FALSE,NA,NA,NA,NA,0.953488372093023,43
"18242",3,2,"blue","remember","words","blue","stairs",1172.91899994574,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"stairs","island","left",822.278000029735,"left",19,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,3,"blue","process","words","red","cigar",1206.27199998684,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"fort","cigar","right",1400.10699993512,"right",4,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,4,"blue","process","words","red","train",1242.81100006402,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"soda","train","right",951.535999951884,"right",27,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,5,"blue","remember","words","blue","nanny",965.483999915887,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"nanny","cocktail","left",4821.79699993599,"left",11,1,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",3,6,"blue","remember","words","blue","bacon",1106.15200005937,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,"bacon","sandwich","left",669.550000119489,"left",24,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,7,"blue","remember","words","blue","bridge",2757.75899990788,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"bridge","opera","left",663.962999979034,"left",14,1,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",3,8,"blue","process","words","red","curtain",2322.0019999505,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"curtain","dragon","left",928.721999953501,"left",20,1,FALSE,"remember","remember",2.5,"remember3",0.953488372093023,43
"18242",3,9,"blue","remember","words","blue","eagle",1559.27900001779,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,"carpet","eagle","right",1063.53799998807,"right",28,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,10,"blue","process","words","red","goose",1446.84600010468,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"pumpkin","goose","right",873.443000091705,"right",1,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,11,"blue","remember","words","blue","rabbit",984.382000077982,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,"rabbit","banana","left",902.701999949757,"left",30,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,12,"blue","remember","words","blue","elevator",1665.69399998337,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"elevator","dog","left",1232.05700001074,"left",5,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,13,"blue","process","words","red","statue",1046.99999999208,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"branch","statue","right",924.223000111058,"right",23,1,FALSE,"remember","remember",1.5,"remember2",0.953488372093023,43
"18242",3,14,"blue","remember","words","blue","glove",960.229999926873,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,"glove","basement","left",811.384000079706,"left",10,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,15,"blue","process","words","red","surgeon",998.09199994104,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"pole","surgeon","right",1500.86300005903,"right",18,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,16,"blue","process","words","red","knee",1862.74399989983,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"knee","tooth","left",653.581999958493,"left",25,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
"18242",3,17,"blue","process","words","red","tower",938.175000106916,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"wrist","tower","right",713.211000103969,"right",3,1,FALSE,"process","process",-1.5,"process2",0.953488372093023,43
"18242",3,18,"blue","remember","words","blue","hammer",1223.94900008664,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"hammer","basket","left",787.537999903318,"left",9,1,FALSE,"process","process",-2.5,"process3",0.953488372093023,43
"18242",3,19,"blue","process","words","red","passport",2290.98199997889,"smaller","No","No",53.5797540000019,"Yes",NA,NA,0,"peanut","passport","right",782.984000054654,"right",7,1,FALSE,"remember","remember",0.5,"remember1",0.953488372093023,43
"18242",3,20,"blue","remember","words","blue","earth",827.79899993958,"larger","No","No",53.5797540000019,"Yes",NA,NA,0,"earth","pilot","left",644.215999982785,"left",8,1,FALSE,"process","process",-0.5,"process1",0.953488372093023,43
