"id","listid","eq_id","question","answer","duration","use_help","cresp"
"18995",1,10,"(11 + 23) * 3",NA,5270.09699999995,"No",102
"18994",1,1,"(8 + 3) * 4",44,4112.00000000003,"No",44
"18994",1,2,"(45 - 23) / 11",2,4745,"No",2
"18994",1,3,"(23 - 17) / 6",1,27492,"No",1
"18994",1,4,"(7 + 13) / 4",5,2362,"No",5
"18994",1,5,"(4 - 3) * 8",8,3165,"No",8
"18994",1,6,"(2 + 3) * 4",20,3731.00000000003,"No",20
"18994",1,7,"(7 - 4) * 8",24,2437,"No",24
"18994",1,8,"(4 + 3) * 4",28,3381,"No",28
"18994",1,9,"(9 - 3) * 3",18,3564,"No",18
"18994",1,10,"(21 - 9) / 4",NA,4584,"No",3
"18993",1,1,"(3 + 3) / 2",3,8157.4969999743,"No",3
"18993",1,2,"(7 + 8) * 3",45,6245.35399998771,"No",45
"18993",1,3,"(4 + 2) * 9",54,3649.52099997451,"No",54
"18993",1,4,"(7 + 13) / 4",5,4704.39099997532,"No",5
"18993",1,5,"(11 + 23) * 3",102,14192.9629999705,"No",102
"18993",1,6,"(3 + 6) / 3",3,2891.4669999787,"No",3
"18993",1,7,"(2 + 2) * 16",64,7022.53299995675,"No",64
"18993",1,8,"(2 + 2) * 2",8,2693.8599999618,"No",8
"18993",1,9,"(8 + 8) / 4",4,7979.65499993315,"No",4
"18993",1,10,"(2 + 5) * 2",1,2366.06799998513,"No",14
"18992",1,1,"(3 + 3) / 2",3,5026,"No",3
"18992",1,2,"(2 + 2) * 2",8,7570.15999999997,"No",8
"18992",1,3,"(4 + 2) * 9",54,22786.82,"No",54
"18992",1,4,"(3 + 3) * 3",18,8031.44,"No",18
"18992",1,5,"(21 - 9) / 4",NA,16208.66,"No",3
"18990",1,1,"(6 + 6) / 3",4,6351.17899999686,"No",4
"18990",1,2,"(7 - 4) * 8",24,11877.7299999981,"No",24
"18990",1,3,"(50 - 23) / 9",3,13096.4199999932,"No",3
"18990",1,4,"(21 + 12) / 11",3,7618.40999999468,"No",3
"18990",1,5,"(13 + 23) * 2",62,10763.0529999911,"No",72
"18990",1,6,"(8 + 8) / 4",4,4967.70099999395,"No",4
"18990",1,7,"(1 + 7) * 6",48,4060.66399999982,"No",48
"18990",1,8,"(2 + 5) * 2",NA,1117.67399999907,"No",14
"18988",1,1,"(23 - 17) / 6",1,9288.60699999999,"Yes",1
"18988",1,2,"(6 + 6) * 6",48,5774.16,"Yes",72
"18988",1,3,"(3 + 3) * 8",73,14936.0920000001,"Yes",48
"18988",1,4,"(19 + 11) / 5",6,3727.41900000005,"Yes",6
"18988",1,5,"(11 + 23) * 3",127,8520.52399999992,"Yes",102
"18988",1,6,"(7 + 8) * 3",45,4459.80800000008,"Yes",45
"18988",1,7,"(2 + 2) * 2",8,2948.6719999999,"Yes",8
"18988",1,8,"(7 + 2) * 8",73,4037.87699999986,"Yes",72
"18988",1,9,"(7 - 4) * 8",24,6140.16599999997,"Yes",24
"18988",1,10,"(4 - 3) * 8",NA,20.2989999998827,"Yes",8
"18985",1,1,"(4 + 3) * 4",28,26956.6490000002,"No",28
"18985",1,2,"(12 - 3) / 3",3,21116.7,"No",3
"18985",1,3,"(2 + 5) * 2",14,10599.5329999996,"No",14
"18985",1,4,"(7 - 4) * 8",NA,1275.87499999977,"No",24
"18984",1,1,"(7 - 4) * 8",24,3593.07999999999,"No",24
"18984",1,2,"(19 + 11) / 5",6,3492.20000000001,"No",6
"18984",1,3,"(4 + 2) * 9",54,4991.28,"No",54
"18984",1,4,"(2 + 2) / 2",2,1864.48000000001,"No",2
"18984",1,5,"(4 + 4) * 4",32,3322.38,"No",32
"18984",1,6,"(2 + 5) * 2",14,2518.48000000001,"No",14
"18984",1,7,"(6 + 6) * 6",72,6203.26000000001,"No",72
"18984",1,8,"(8 + 3) * 4",44,3718.48000000001,"No",44
"18984",1,9,"(3 + 3) / 2",3,2374.20000000001,"No",3
"18984",1,10,"(3 + 3) * 8",48,5880.98000000001,"No",48
"18984",1,11,"(23 - 17) / 6",1,4026.88,"No",1
"18984",1,12,"(2 + 6) * 5",40,3756.88,"No",40
"18984",1,13,"(11 + 23) * 3",102,7972.28000000003,"No",102
"18984",1,14,"(12 - 3) / 3",3,2737.71999999997,"No",3
"18984",1,15,"(13 + 23) * 2",NA,3083.78000000003,"No",72
"18982",1,1,"(2 + 2) / 2",2,4359.89999999999,"No",2
"18982",1,2,"(6 + 6) / 3",4,4299.01999999999,"No",4
"18982",1,3,"(8 + 8) / 4",4,3149.07999999999,"No",4
"18982",1,4,"(4 + 4) * 4",32,3557.14000000001,"No",32
"18982",1,5,"(23 - 17) / 6",1,16486.2,"No",1
"18982",1,6,"(12 - 3) / 3",3,2566.57999999999,"No",3
"18982",1,7,"(7 - 4) * 8",24,4384.45999999999,"No",24
"18982",1,8,"(3 + 3) / 2",3,4919.17999999999,"No",3
"18982",1,9,"(7 + 2) * 8",72,7370.23999999999,"No",72
"18982",1,10,"(9 - 5) * 4",16,2636.20000000001,"No",16
"18982",1,11,"(9 + 3) * 2",24,2356.97999999998,"No",24
"18982",1,12,"(19 - 4) * 5",NA,3502.70000000001,"No",75
"18981",1,1,"(4 + 3) * 9",63,13050.0319999977,"No",63
"18981",1,2,"(3 + 6) / 3",3,5591.26899999735,"No",3
"18981",1,3,"(4 + 3) * 4",28,4131.58399999683,"No",28
"18981",1,4,"(8 + 3) * 4",44,6707.74699999904,"No",44
"18981",1,5,"(6 + 6) * 6",72,8444.26499999844,"No",72
"18981",1,6,"(1 + 7) * 6",48,7190.07699999993,"No",48
"18981",1,7,"(2 + 2) * 16",64,6408.48699999694,"No",64
"18981",1,8,"(45 - 23) / 11",2,6518.03099999798,"No",2
"18981",1,9,"(21 + 12) / 11",NA,1854.9569999979,"No",3
"18980",1,1,"(19 + 11) / 5",6,12588.8690000082,"No",6
"18980",1,2,"(9 - 3) * 3",9,3850.12900009204,"No",18
"18980",1,3,"(3 + 6) / 3",3,3431.7950000288,"No",3
"18980",1,4,"(2 + 2) * 16",64,3456.33700006784,"No",64
"18980",1,5,"(7 - 4) * 8",27,4834.56599999819,"No",24
"18980",1,6,"(3 + 3) * 8",48,9884.70400002581,"No",48
"18980",1,7,"(8 + 3) * 4",44,4179.12400008657,"No",44
"18980",1,8,"(2 + 3) * 4",20,2279.19400002703,"No",20
"18980",1,9,"(2 + 6) * 5",5,3823.09200006805,"No",40
"18980",1,10,"(7 + 2) * 8",7,11620.7680000477,"No",72
"18979",1,1,"(7 - 4) * 8",24,6395.022,"No",24
"18979",1,2,"(4 + 2) * 9",54,5669.94400000235,"No",54
"18979",1,3,"(3 + 3) * 3",18,4266.68900000365,"No",18
"18979",1,4,"(7 + 2) * 8",72,7457.15000000139,"No",72
"18979",1,5,"(23 - 17) / 6",1,3837.06100000365,"No",1
"18979",1,6,"(3 + 3) * 8",48,3101.97899999993,"No",48
"18979",1,7,"(13 + 23) * 2",72,5258.07499999995,"No",72
"18979",1,8,"(4 + 4) * 4",32,6944.85800000394,"No",32
"18979",1,9,"(7 + 13) / 4",5,2985.79999999804,"No",5
"18979",1,10,"(8 + 8) / 4",4,2675.70500000307,"No",4
"18979",1,11,"(9 - 5) * 4",16,3214.2810000029,"No",16
"18979",1,12,"(45 - 23) / 11",2,3246.73800000071,"No",2
"18979",1,13,"(3 + 3) / 2",3,3599.22300000227,"No",3
"18979",1,14,"(19 + 11) / 5",NA,1134.24400000292,"No",6
"18977",1,1,"(3 + 3) / 2",3,4519.22800000189,"No",3
"18977",1,2,"(11 + 23) * 3",102,13030.4150000003,"No",102
"18977",1,3,"(3 + 3) * 3",2,3923.73800000249,"No",18
"18977",1,4,"(4 + 4) * 4",2,4499.96400000469,"No",32
"18977",1,5,"(21 - 9) / 4",3,6926.49200000492,"No",3
"18977",1,6,"(2 + 3) * 4",20,3550.09600000153,"No",20
"18977",1,7,"(7 + 13) / 4",5,6083.607000002,"No",5
"18977",1,8,"(2 + 5) * 2",14,3482.91999999888,"No",14
"18977",1,9,"(5 + 3) / 4",2,3258.98900000035,"No",2
"18977",1,10,"(19 - 4) * 5",75,7595.48300000036,"No",75
"18977",1,11,"(9 + 3) * 2",2,2973.82599999843,"No",24
"18976",1,1,"(9 - 3) * 3",18,16734.9830000067,"No",18
"18976",1,2,"(7 + 13) / 4",5,10776.3679999958,"No",5
"18976",1,3,"(11 + 23) * 3",102,19520.8570000055,"No",102
"18976",1,4,"(9 - 5) * 4",16,9074.55299999841,"No",16
"18976",1,5,"(1 + 7) * 6",NA,3835.21400000458,"No",48
"18975",1,1,"(4 + 3) * 9",72,8636.28,"No",63
"18975",1,2,"(13 + 23) * 2",72,9782.73999999999,"No",72
"18975",1,3,"(3 + 3) * 3",27,2936.35999999999,"No",18
"18975",1,4,"(9 + 3) * 2",24,3079.07999999999,"No",24
"18975",1,5,"(2 + 6) * 5",40,3431.82000000001,"No",40
"18975",1,6,"(3 + 6) / 3",3,4371.62,"No",3
"18975",1,7,"(2 + 3) * 4",20,2675.17999999999,"No",20
"18975",1,8,"(6 + 6) * 6",72,7880.88,"No",72
"18975",1,9,"(6 + 6) / 3",4,8825.23999999999,"No",4
"18975",1,10,"(9 - 5) * 4",16,2131.73999999999,"No",16
"18975",1,11,"(4 + 2) * 9",54,3980.35999999999,"No",54
"18975",1,12,"(4 + 3) * 4",NA,1868.21999999997,"No",28
"18973",1,1,"(8 + 8) / 4",4,2245.98300000763,"No",4
"18973",1,2,"(5 + 3) / 4",2,2752.77500000209,"No",2
"18973",1,3,"(19 + 11) / 5",6,2926.74900001296,"No",6
"18973",1,4,"(9 + 3) * 2",24,2373.63900000733,"No",24
"18973",1,5,"(50 - 23) / 9",3,2731.05900000309,"No",3
"18973",1,6,"(3 + 3) * 3",18,2738.11700000108,"No",18
"18973",1,7,"(21 - 9) / 4",3,2233.21200000573,"No",3
"18973",1,8,"(2 + 2) * 2",8,2404.76599999904,"No",8
"18973",1,9,"(7 + 2) * 8",72,5161.63400000936,"No",72
"18973",1,10,"(2 + 2) * 16",64,3924.71700000498,"No",64
"18973",1,11,"(4 + 3) * 4",28,2619.30000000514,"No",28
"18973",1,12,"(21 + 12) / 11",3,1999.11200000264,"No",3
"18973",1,13,"(3 + 3) / 2",3,2524.10500000231,"No",3
"18973",1,14,"(45 - 23) / 11",2,3643.87600000168,"No",2
"18973",1,15,"(17 + 23) / 8",5,2684.95600000914,"No",5
"18973",1,16,"(9 - 3) * 3",18,2910.02199999988,"No",18
"18973",1,17,"(8 + 3) * 4",44,2397.51200000214,"No",44
"18973",1,18,"(7 + 8) * 3",45,3450.23700000742,"No",45
"18973",1,19,"(4 - 3) * 8",8,2411.86300000118,"No",8
"18973",1,20,"(4 + 2) * 9",54,2263.94400000857,"No",54
"18973",1,21,"(12 - 3) / 3",NA,3153.80100000411,"No",3
"18972",1,1,"(11 + 23) * 3",102,11074.5009999993,"No",102
"18972",1,2,"(7 + 2) * 8",72,4827.09500000265,"No",72
"18972",1,3,"(4 - 3) * 8",8,2358.2530000002,"No",8
"18972",1,4,"(21 - 9) / 4",3,6903.16200000129,"No",3
"18972",1,5,"(9 + 3) * 2",24,3586.26599999992,"No",24
"18972",1,6,"(2 + 2) * 16",64,4179.84999999954,"No",64
"18972",1,7,"(45 - 23) / 11",2,3613.4009999994,"No",2
"18972",1,8,"(12 - 3) / 3",3,3776.87299999996,"No",3
"18972",1,9,"(6 + 6) * 6",624,8170.46300000235,"No",72
"18972",1,10,"(7 + 13) / 4",5,2896.94600000221,"No",5
"18972",1,11,"(3 + 3) * 3",18,4841.05600000039,"No",18
"18972",1,12,"(2 + 6) * 5",40,2865.99899999914,"No",40
"18972",1,13,"(23 - 17) / 6",NA,785.532000000181,"No",1
"18971",1,1,"(50 - 23) / 9",3,17173.5919999992,"No",3
"18971",1,2,"(4 - 3) * 8",8,10510.8340000006,"No",8
"18971",1,3,"(45 - 23) / 11",2,7602.12099999684,"No",2
"18971",1,4,"(9 - 5) * 4",16,7481.63899999758,"No",16
"18971",1,5,"(7 + 8) * 3",45,7056.16800000053,"No",45
"18971",1,6,"(6 + 6) * 6",36,6323.76599999395,"No",72
"18971",1,7,"(21 + 12) / 11",NA,3767.94699999603,"No",3
"18969",1,1,"(8 + 8) / 4",20,3190.42999999912,"No",4
"18969",1,2,"(2 + 2) * 2",8,2720.39299999899,"No",8
"18969",1,3,"(3 + 6) / 3",3,2799.1909999972,"No",3
"18969",1,4,"(7 + 13) / 4",5,3138.16300000047,"No",5
"18969",1,5,"(4 + 2) * 9",54,7958.72399999906,"No",54
"18969",1,6,"(6 + 6) / 3",4,5499.28599999909,"No",4
"18969",1,7,"(13 + 23) * 2",72,10461.9519999984,"No",72
"18969",1,8,"(6 + 6) * 6",72,10747.5089999983,"No",72
"18969",1,9,"(12 - 3) / 3",3,3106.14699999907,"No",3
"18969",1,10,"(2 + 6) * 5",40,4379.41599999851,"No",40
"18969",1,11,"(4 + 3) * 4",28,4251.09299999848,"No",28
"18969",1,12,"(17 + 23) / 8",NA,1645.82300000003,"No",5
"18968",1,1,"(8 + 3) * 4",44,4422.18500000291,"No",44
"18968",1,2,"(7 + 13) / 4",5,4469.69799995932,"No",5
"18968",1,3,"(5 + 3) / 4",2,3012.72899985584,"No",2
"18968",1,4,"(11 + 23) * 3",42,10491.3109998782,"No",102
"18968",1,5,"(21 + 12) / 11",3,3574.26999990566,"No",3
"18968",1,6,"(21 - 9) / 4",3,13540.3199999523,"No",3
"18968",1,7,"(7 + 2) * 8",72,5483.67099985195,"No",72
"18968",1,8,"(9 - 3) * 3",18,5988.4629999965,"No",18
"18968",1,9,"(8 + 8) / 4",4,4718.50399986075,"No",4
"18968",1,10,"(4 + 4) * 4",32,3254.06499983996,"No",32
"18968",1,11,"(23 - 17) / 6",NA,917.905000039784,"No",1
"18967",1,1,"(4 - 3) * 8",8,3417.25899995668,"No",8
"18967",1,2,"(5 + 3) / 4",2,4192.06299999906,"No",2
"18967",1,3,"(8 + 8) / 4",4,3839.56500000047,"No",4
"18967",1,4,"(3 + 3) / 2",3,2653.71899999023,"No",3
"18967",1,5,"(45 - 23) / 11",2,3363.15899997953,"No",2
"18967",1,6,"(19 + 11) / 5",6,3355.96099996881,"No",6
"18967",1,7,"(3 + 9) * 2",24,4493.42899998417,"No",24
"18967",1,8,"(2 + 3) * 4",20,4592.94299996414,"No",20
"18967",1,9,"(8 + 3) * 4",44,2552.46099996509,"No",44
"18967",1,10,"(21 + 12) / 11",3,2977.89699999255,"No",3
"18967",1,11,"(6 + 6) / 3",4,2850.01699996646,"No",4
"18967",1,12,"(50 - 23) / 9",3,4615.46499994971,"No",3
"18967",1,13,"(3 + 3) * 3",18,3494.31699999582,"No",18
"18967",1,14,"(6 + 6) * 6",72,4089.79099996042,"No",72
"18967",1,15,"(23 - 17) / 6",1,2885.95499996832,"No",1
"18967",1,16,"(11 + 23) * 3",NA,6351.94599998603,"No",102
"18966",1,1,"(4 + 3) * 9",64,4177.67199999862,"No",63
"18966",1,2,"(50 - 23) / 9",3,5759.34900000429,"No",3
"18966",1,3,"(2 + 5) * 2",14,2014.38900000468,"No",14
"18966",1,4,"(21 + 12) / 11",3,2828.52900000263,"No",3
"18966",1,5,"(7 + 8) * 3",45,2058.41100000337,"No",45
"18966",1,6,"(4 + 3) * 4",28,2535.77100000373,"No",28
"18966",1,7,"(45 - 23) / 11",2,4650.14399999913,"No",2
"18966",1,8,"(3 + 3) / 2",3,2610.35200000327,"No",3
"18966",1,9,"(2 + 6) * 5",40,2076.56400000027,"No",40
"18966",1,10,"(11 + 23) * 3",102,6142.03300000395,"No",102
"18966",1,11,"(5 + 3) / 4",2,1574.29900000259,"No",2
"18966",1,12,"(12 - 3) / 3",3,1575.14100000283,"No",3
"18966",1,13,"(2 + 2) / 2",2,1330.61199999833,"No",2
"18966",1,14,"(7 + 2) * 8",72,12730.3040000041,"No",72
"18966",1,15,"(4 + 4) * 4",32,1706.42400000431,"No",32
"18966",1,16,"(23 - 17) / 6",1,4397.97500000102,"No",1
"18966",1,17,"(2 + 3) * 4",20,1751.34000000072,"No",20
"18963",1,1,"(3 + 6) / 3",3,3918.53000004872,"No",3
"18963",1,2,"(23 - 17) / 6",1,19485.7280000154,"No",1
"18963",1,3,"(2 + 2) * 16",34,10298.4820000423,"No",64
"18963",1,4,"(4 + 3) * 4",48,4303.16800002955,"No",28
"18963",1,5,"(1 + 7) * 6",48,13257.0120000163,"No",48
"18963",1,6,"(3 + 3) * 3",27,4202.34300000433,"No",18
"18963",1,7,"(2 + 2) / 2",2,3235.9440000373,"No",2
"18963",1,8,"(9 + 3) * 2",NA,1183.86200002208,"No",24
"18961",1,1,"(4 + 3) * 9",63,3536.29100003879,"No",63
"18961",1,2,"(3 + 3) * 8",48,4037.44500004291,"No",48
"18961",1,3,"(13 + 23) * 2",72,4570.44100004769,"No",72
"18961",1,4,"(7 + 2) * 8",72,4597.68400001331,"No",72
"18961",1,5,"(4 + 2) * 9",51,17729.771000055,"No",54
"18961",1,6,"(9 + 3) * 2",24,5585.55300004009,"No",24
"18961",1,7,"(9 - 5) * 4",16,2261.06999999908,"No",16
"18961",1,8,"(45 - 23) / 11",2,3912.16800000612,"No",2
"18961",1,9,"(2 + 5) * 2",14,1891.99400004305,"No",14
"18961",1,10,"(2 + 2) * 2",8,2493.45600000964,"No",8
"18961",1,11,"(7 - 4) * 8",24,2568.83400004476,"No",24
"18961",1,12,"(23 - 17) / 6",1,6140.26300004683,"No",1
"18961",1,13,"(4 + 3) * 4",NA,535.201000011322,"No",28
"18960",1,1,"(2 + 2) / 2",2,4582.88800000036,"No",2
"18960",1,2,"(21 + 12) / 11",3,2797.98900000015,"No",3
"18960",1,3,"(7 + 13) / 4",5,1900.69200000024,"No",5
"18960",1,4,"(12 - 3) / 3",3,2121.81000000049,"No",3
"18960",1,5,"(5 + 3) / 4",2,1947.21199999985,"No",2
"18960",1,6,"(50 - 23) / 9",3,9504.06400000033,"No",3
"18960",1,7,"(3 + 6) / 3",3,1652.10399999985,"No",3
"18960",1,8,"(3 + 9) * 2",24,4139.46600000004,"No",24
"18960",1,9,"(2 + 3) * 4",20,2591.75600000049,"No",20
"18960",1,10,"(2 + 5) * 2",14,2896.00500000027,"No",14
"18960",1,11,"(9 - 5) * 4",16,2251.65600000034,"No",16
"18960",1,12,"(4 + 3) * 4",28,2704.31000000064,"No",28
"18960",1,13,"(23 - 17) / 6",1,3794.01600000038,"No",1
"18960",1,14,"(21 - 9) / 4",3,6215.7019999999,"No",3
"18960",1,15,"(4 - 3) * 8",8,2462.07800000033,"No",8
"18960",1,16,"(13 + 23) * 2",72,4831.78200000024,"No",72
"18960",1,17,"(3 + 3) * 8",NA,3514.17200000022,"No",48
"18922",1,1,"(7 + 8) * 3",45,7134.15500001534,"No",45
"18922",1,2,"(4 + 3) * 9",63,6284.51600003795,"No",63
"18922",1,3,"(5 + 3) / 4",2,3084.07900000174,"No",2
"18922",1,4,"(21 + 12) / 11",3,5768.18600004201,"No",3
"18922",1,5,"(9 - 3) * 3",18,3572.52800003978,"No",18
"18922",1,6,"(9 + 3) * 2",24,2825.18799998701,"No",24
"18922",1,7,"(4 - 3) * 8",8,2030.16500000819,"No",8
"18922",1,8,"(8 + 8) / 4",4,2767.12899999172,"No",4
"18922",1,9,"(1 + 7) * 6",48,9789.3220000329,"No",48
"18922",1,10,"(4 + 2) * 9",54,5487.79600000416,"No",54
"18922",1,11,"(19 - 4) * 5",75,11127.4909999963,"No",75
"18958",1,1,"(21 + 12) / 11",3,6842.97699982079,"No",3
"18958",1,2,"(2 + 3) * 4",20,5284.47000000288,"No",20
"18958",1,3,"(2 + 6) * 5",40,2823.95199991111,"No",40
"18958",1,4,"(9 - 3) * 3",18,7783.97799986019,"No",18
"18958",1,5,"(23 - 17) / 6",NA,37197.1389998199,"No",1
"18956",1,1,"(23 - 17) / 6",1,9666.12799999971,"No",1
"18956",1,2,"(7 - 4) * 8",24,8504.23200000019,"No",24
"18956",1,3,"(3 + 3) / 2",3,5189.68100000054,"No",3
"18956",1,4,"(13 + 23) * 2",72,11134.4980000001,"No",72
"18956",1,5,"(7 + 13) / 4",5,21105.4180000008,"No",5
"18956",1,6,"(7 + 8) * 3",NA,4305.34799999907,"No",45
"18955",1,1,"(4 - 3) * 8",8,11434.9659999995,"No",8
"18955",1,2,"(2 + 6) * 5",40,8614.66799999995,"No",40
"18955",1,3,"(7 - 4) * 8",24,10556.3249999988,"No",24
"18955",1,4,"(4 + 2) * 9",54,6410.30799999909,"No",54
"18955",1,5,"(2 + 2) / 2",2,3857.56199999893,"No",2
"18955",1,6,"(2 + 5) * 2",14,4833.30899999879,"No",14
"18955",1,7,"(6 + 6) * 6",72,12237.024,"No",72
"18955",1,8,"(2 + 2) * 2",NA,1953.14899999939,"No",8
"18954",1,1,"(9 - 3) * 3",12,6057.05900000004,"No",18
"18954",1,2,"(4 + 3) * 9",63,10010.8810000001,"No",63
"18954",1,3,"(7 + 13) / 4",5,15120.848,"No",5
"18954",1,4,"(3 + 9) * 2",24,5156.49799999999,"No",24
"18954",1,5,"(3 + 3) * 8",48,4334.29100000003,"No",48
"18954",1,6,"(12 - 3) / 3",3,6040.52700000003,"No",3
"18954",1,7,"(6 + 6) / 3",4,13053.822,"No",4
"18954",1,8,"(19 - 4) * 5",NA,118.625000000029,"No",75
"18953",1,1,"(7 - 4) * 8",24,8149.20299999323,"No",24
"18953",1,2,"(12 - 3) / 3",3,4231.80200002843,"No",3
"18953",1,3,"(2 + 6) * 5",40,4934.8250000127,"No",40
"18953",1,4,"(8 + 8) / 4",4,10693.3639999947,"No",4
"18953",1,5,"(7 + 2) * 8",72,11404.2010000204,"No",72
"18953",1,6,"(3 + 3) * 3",18,10615.1420000094,"No",18
"18953",1,7,"(8 + 3) * 4",44,8017.2499999979,"No",44
"18953",1,8,"(1 + 7) * 6",NA,1875.45300002676,"No",48
"18952",1,1,"(7 + 2) * 8",72,10761.7509999987,"No",72
"18952",1,2,"(4 - 3) * 8",8,3302.58099999832,"No",8
"18952",1,3,"(17 + 23) / 8",5,8153.22999999943,"No",5
"18952",1,4,"(3 + 3) / 2",3,4741.1469999986,"No",3
"18952",1,5,"(4 + 3) * 4",28,4255.28299999962,"No",28
"18952",1,6,"(7 + 8) * 3",45,4170.48800000016,"No",45
"18952",1,7,"(2 + 6) * 5",60,3984.11600000109,"No",40
"18952",1,8,"(6 + 6) / 3",4,2333.98600000082,"No",4
"18952",1,9,"(19 - 4) * 5",75,5168.07499999902,"No",75
"18952",1,10,"(2 + 2) * 16",64,6121.96599999911,"No",64
"18952",1,11,"(4 + 2) * 9",NA,6882.55500000168,"No",54
"18951",1,1,"(1 + 7) * 6",48,10012.5580001269,"No",48
"18951",1,2,"(3 + 3) * 3",18,5139.37399993476,"No",18
"18951",1,3,"(2 + 3) * 4",20,2860.84000010049,"No",20
"18951",1,4,"(21 - 9) / 4",3,13321.7779999878,"No",3
"18951",1,5,"(3 + 6) / 3",3,6947.71199990803,"No",3
"18951",1,6,"(9 - 5) * 4",16,5205.40899991052,"No",16
"18951",1,7,"(19 + 11) / 5",6,16454.4139999298,"No",6
"18950",1,1,"(8 + 8) / 4",4,9861.37300000121,"No",4
"18950",1,2,"(2 + 2) / 2",2,6804.07400000069,"No",2
"18950",1,3,"(8 + 3) * 4",44,4762.59500000108,"No",44
"18950",1,4,"(2 + 2) * 16",64,20455.9250000001,"No",64
"18950",1,5,"(2 + 3) * 4",20,6890.0510000012,"No",20
"18950",1,6,"(3 + 3) / 2",3,9058.80400000006,"No",3
"18950",1,7,"(21 + 12) / 11",NA,2083.09299999976,"No",3
"18949",1,1,"(1 + 7) * 6",48,18345.5730000937,"No",48
"18949",1,2,"(11 + 23) * 3",72,14014.511999799,"No",102
"18949",1,3,"(6 + 6) * 6",72,10275.8189998124,"No",72
"18949",1,4,"(8 + 3) * 4",44,7738.34800010268,"No",44
"18949",1,5,"(17 + 23) / 8",NA,9584.93499999982,"No",5
"18948",1,1,"(7 - 4) * 8",24,21254.8150000801,"No",24
"18948",1,2,"(2 + 5) * 2",14,10417.7230000149,"No",14
"18948",1,3,"(19 + 11) / 5",NA,28291.1810000447,"No",6
"18947",1,1,"(4 + 3) * 4",28,12732.38,"No",28
"18947",1,2,"(2 + 2) / 2",2,3516.10000000001,"No",2
"18947",1,3,"(19 + 11) / 5",6,22644.22,"No",6
"18947",1,4,"(2 + 2) * 2",2,2944.39999999999,"No",8
"18947",1,5,"(2 + 5) * 2",3.5,11646.74,"No",14
"18947",1,6,"(7 + 13) / 4",NA,6308.82000000001,"No",5
"18946",1,1,"(11 + 23) * 3",102,28676.88,"No",102
"18946",1,2,"(2 + 3) * 4",20,4646.73999999999,"No",20
"18946",1,3,"(3 + 3) * 3",18,6661.98000000001,"No",18
"18946",1,4,"(45 - 23) / 11",2,13294.38,"No",2
"18946",1,5,"(17 + 23) / 8",5,6002.38,"No",5
"18946",1,6,"(2 + 2) * 16",NA,401.48000000001,"No",64
"18945",1,1,"(50 - 23) / 9",3,14213.2880001412,"No",3
"18945",1,2,"(21 + 12) / 11",3,6691.26799998607,"No",3
"18945",1,3,"(11 + 23) * 3",102,23699.4919999912,"No",102
"18945",1,4,"(17 + 23) / 8",5,11249.8870000401,"No",5
"18945",1,5,"(19 + 11) / 5",NA,4074.56600012971,"No",6
"18944",1,1,"(8 + 8) / 4",4,12549.9620000109,"No",4
"18944",1,2,"(2 + 2) / 2",2,8432.46099999407,"No",2
"18944",1,3,"(3 + 9) * 2",24,8281.31000000465,"No",24
"18944",1,4,"(7 + 2) * 8",72,8044.17499998678,"No",72
"18944",1,5,"(17 + 23) / 8",5,6934.47200000245,"No",5
"18944",1,6,"(1 + 7) * 6",48,6506.34799999511,"No",48
"18944",1,7,"(4 + 2) * 9",54,5263.99599999806,"No",54
"18944",1,8,"(12 - 3) / 3",NA,3875.69899999385,"No",3
"18943",1,1,"(23 - 17) / 6",1,5613.95999999999,"No",1
"18943",1,2,"(4 + 4) * 4",32,3575.88,"No",32
"18943",1,3,"(7 + 13) / 4",5,3345.79999999999,"No",5
"18943",1,4,"(19 - 4) * 5",75,16364.6,"No",75
"18943",1,5,"(8 + 3) * 4",44,3363.67999999999,"No",44
"18943",1,6,"(13 + 23) * 2",72,11208.92,"No",72
"18943",1,7,"(3 + 9) * 2",24,4591.71999999997,"No",24
"18943",1,8,"(5 + 3) / 4",2,2797.73999999999,"No",2
"18943",1,9,"(2 + 5) * 2",14,3624.62,"No",14
"18943",1,10,"(1 + 7) * 6",46,3842.97999999998,"No",48
"18943",1,11,"(4 + 2) * 9",NA,1109.23999999999,"No",54
"18942",1,1,"(4 + 3) * 9",49,5754,"No",63
"18942",1,2,"(7 - 4) * 8",24,4401,"No",24
"18942",1,3,"(5 + 3) / 4",2,4928,"No",2
"18942",1,4,"(13 + 23) * 2",52,4498,"No",72
"18942",1,5,"(11 + 23) * 3",102,17282,"No",102
"18942",1,6,"(3 + 3) * 8",48,8322.00000000006,"No",48
"18942",1,7,"(4 + 2) * 9",54,6298,"No",54
"18942",1,8,"(9 - 3) * 3",18,4424,"No",18
"18942",1,9,"(17 + 23) / 8",5,4001,"No",5
"18941",1,1,"(23 - 17) / 6",1,20803.0889999824,"No",1
"18941",1,2,"(2 + 2) * 16",64,10331.1889999867,"No",64
"18941",1,3,"(4 + 3) * 9",63,10574.5030000746,"No",63
"18941",1,4,"(4 - 3) * 8",8,9420.9890000606,"No",8
"18941",1,5,"(2 + 2) * 2",8,8054.34900007414,"No",8
"18941",1,6,"(4 + 3) * 4",NA,702.180999985081,"No",28
"18940",1,1,"(8 + 8) / 4",4,10707.2320000001,"No",4
