"id","study_position","color_condition","trial_condition","stimulus_condition","presented_color","test_first","word1","studyRT","resp","use_help","testid","test_color","output_pos1","abs_output_position","testRT","acc","strict_acc","color_intrusions"
"18976",24,"blue","remember",NA,"blue","red","pole",1933.23200000462,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18976",25,"blue","remember",NA,"blue","red","train",1332.44799999931,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18976",26,"blue","remember",NA,"blue","red","lawn",2283.75299999898,"larger","No",2,"blue",2,7,7121.53399999265,1,1,0
"18976",27,"blue","remember",NA,"blue","red","orange",1012.82999999751,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18976",28,"blue","process",NA,"red","red","horn",1313.35699999449,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18976",29,"blue","process",NA,"red","red","child",1233.13500000059,"larger","No",1,"red",3,3,3729.59400000481,1,1,0
"18976",30,"blue","remember",NA,"blue","red","guitar",2692.32599999907,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",1,"red","remember",NA,"red","red","goat",3069.58,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",2,"red","remember",NA,"red","red","horse",1514.3,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",3,"red","remember",NA,"red","red","dog",1259.46000000001,"larger","No",1,"red",3,3,4150.85999999999,1,1,0
"18975",4,"red","remember",NA,"red","red","rabbit",959.259999999995,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",5,"red","process",NA,"blue","red","satellite",3662.02,"larger","No",2,"blue",1,5,3915.47999999998,1,1,0
"18975",6,"red","process",NA,"blue","red","waiter",1321.14,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",7,"red","remember",NA,"red","red","dessert",2750.28,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",8,"red","remember",NA,"red","red","clown",1075.28,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",9,"red","process",NA,"blue","red","pole",2707.38,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",10,"red","process",NA,"blue","red","costume",1348.38,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",11,"red","process",NA,"blue","red","knee",2510.17999999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",12,"red","process",NA,"blue","red","casino",2381.16,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",13,"red","remember",NA,"red","red","soldier",838.760000000009,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",14,"red","process",NA,"blue","red","island",735.179999999993,"larger","No",1,"red",2,2,2280.21999999997,1,0,1
"18975",15,"red","remember",NA,"red","red","wallet",1343.23999999999,"smaller","No",1,"red",1,1,5083.21999999997,1,1,0
"18975",16,"red","process",NA,"blue","red","jungle",1443.72,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",17,"red","process",NA,"blue","red","passport",1241.22,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",18,"red","process",NA,"blue","red","guitar",2660.67999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",19,"red","remember",NA,"red","red","chin",1459.66,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",20,"red","remember",NA,"red","red","potato",1100.48000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",21,"red","remember",NA,"red","red","beach",1200.92000000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",22,"red","process",NA,"blue","red","eagle",904.380000000005,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",23,"red","process",NA,"blue","red","butler",782.799999999988,"larger","No",2,"blue",2,6,4449.32000000001,1,1,0
"18975",24,"red","remember",NA,"red","red","whistle",2323.22,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",25,"red","remember",NA,"red","red","pill",1065.48000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",26,"red","process",NA,"blue","red","apple",1153.26000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",27,"red","process",NA,"blue","red","blanket",937.040000000008,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18975",28,"red","process",NA,"blue","red","bread",1796.48000000001,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",29,"red","remember",NA,"red","red","lemon",697,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18975",30,"red","remember",NA,"red","red","newspaper",1775.39999999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",1,"red","remember",NA,"red","blue","casino",1543.48000000759,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",2,"red","remember",NA,"red","blue","heart",1810.05900000526,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",3,"red","process",NA,"blue","blue","basement",2753.79300000405,"larger","No",1,"blue",4,4,9869.14600000053,1,1,0
"18973",4,"red","remember",NA,"red","blue","glove",3659.00400000684,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",5,"red","remember",NA,"red","blue","child",1070.64800000329,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",6,"red","process",NA,"blue","blue","robin",3661.01300001303,"smaller","No",1,"blue",2,2,2468.87400000397,1,1,0
"18973",7,"red","remember",NA,"red","blue","skull",5400.68400001031,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",8,"red","remember",NA,"red","blue","medal",1549.15299999987,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",9,"red","process",NA,"blue","blue","potato",1071.7830000096,"smaller","No",1,"blue",1,1,3584.67900000082,1,1,0
"18973",10,"red","process",NA,"blue","blue","underwear",2014.54400000902,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",11,"red","process",NA,"blue","blue","piano",1557.53900000051,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",12,"red","process",NA,"blue","blue","lemon",1271.47500000877,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",13,"red","process",NA,"blue","blue","bowl",1469.6270000129,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",14,"red","process",NA,"blue","blue","blanket",9275.62899999923,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",15,"red","remember",NA,"red","blue","burger",1921.28400000319,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",16,"red","remember",NA,"red","blue","library",3612.80600000112,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",17,"red","remember",NA,"red","blue","chin",1298.56500001208,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",18,"red","remember",NA,"red","blue","hammer",1303.32700000357,"smaller","No",2,"red",2,7,17034.1810000028,1,1,0
"18973",19,"red","remember",NA,"red","blue","railroad",1788.22700001163,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",20,"red","remember",NA,"red","blue","bush",1965.19500000717,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",21,"red","process",NA,"blue","blue","corn",4894.60300000419,"smaller","No",1,"blue",3,3,2158.94800001313,1,1,0
"18973",22,"red","process",NA,"blue","blue","jungle",1407.55899999972,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",23,"red","remember",NA,"red","blue","phone",951.64300000979,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",24,"red","remember",NA,"red","blue","cage",1378.88199999955,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",25,"red","process",NA,"blue","blue","nest",3660.26100000634,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",26,"red","process",NA,"blue","blue","lawyer",2248.00100001312,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",27,"red","process",NA,"blue","blue","bedroom",1589.04300000073,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",28,"red","remember",NA,"red","blue","tooth",1150.22900001242,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18973",29,"red","process",NA,"blue","blue","highway",1681.29800000048,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18973",30,"red","process",NA,"blue","blue","empire",1238.34400000144,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",1,"blue","process",NA,"red","all","sheep",3184.40900000194,"larger","No",1,"all",2,2,1678.02400000195,1,1,0
"18972",2,"blue","remember",NA,"blue","all","brick",3863.39300000134,"smaller","No",1,"all",3,3,833.055000000051,1,1,0
"18972",3,"blue","process",NA,"red","all","bone",4727.76699999983,"smaller","No",1,"all",10,10,995.584000001953,1,1,0
"18972",4,"blue","remember",NA,"blue","all","cabin",4204.9420000026,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",5,"blue","remember",NA,"blue","all","sweater",1692.10399999977,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",6,"blue","process",NA,"red","all","belt",2433.86799999916,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",7,"blue","remember",NA,"blue","all","piano",1136.9190000016,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",8,"blue","process",NA,"red","all","planet",4059.39800000044,"larger","No",1,"all",6,6,1139.36799999978,1,1,0
"18972",9,"blue","process",NA,"red","all","lion",1424.18299999936,"larger","No",1,"all",7,7,6978.11699999921,1,1,0
"18972",10,"blue","remember",NA,"blue","all","child",2516.01400000048,"larger","No",1,"all",13,13,11319.2090000014,1,1,0
"18972",11,"blue","process",NA,"red","all","satellite",3753.99599999939,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",12,"blue","process",NA,"red","all","basket",2204.52400000194,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",13,"blue","process",NA,"red","all","tiger",1893.98800000052,"larger","No",1,"all",8,8,1602.12000000069,1,1,0
"18972",14,"blue","remember",NA,"blue","all","apple",1949.43100000241,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18972",15,"blue","process",NA,"red","all","cloud",1625.34400000147,"larger","No",1,"all",5,5,2381.61800000188,1,1,0
"18972",16,"blue","remember",NA,"blue","all","bush",2372.02000000107,"larger","No",1,"all",11,11,2973.05000000022,1,1,0
"18972",17,"blue","process",NA,"red","all","chicken",2860.33699999959,"larger","No",1,"all",9,9,1762.99200000201,1,1,0
"18972",18,"blue","process",NA,"red","all","eagle",1354.48700000043,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",19,"blue","remember",NA,"blue","all","church",1435.00200000213,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",20,"blue","process",NA,"red","all","factory",1884.08500000014,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",21,"blue","process",NA,"red","all","tent",1563.01599999904,"larger","No",1,"all",14,14,8175.06900000229,1,1,0
"18972",22,"blue","remember",NA,"blue","all","pipe",1539.22900000159,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",23,"blue","process",NA,"red","all","flower",1504.14300000158,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18972",24,"blue","remember",NA,"blue","all","branch",1743.8220000017,"smaller","No",1,"all",12,12,6215.05200000212,1,1,0
"18972",25,"blue","process",NA,"red","all","pilot",1540.1650000019,"larger","No",1,"all",1,1,2866.19000000157,1,1,0
"18972",26,"blue","remember",NA,"blue","all","needle",1253.86300000123,"smaller","No",1,"all",4,4,1609.23599999992,1,1,0
"18972",27,"blue","remember",NA,"blue","all","lamp",3229.1330000009,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",28,"blue","remember",NA,"blue","all","spider",1049.40400000114,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18972",29,"blue","remember",NA,"blue","all","shotgun",1273.18799999985,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18972",30,"blue","remember",NA,"blue","all","concert",2082.56499999983,"larger","No",1,"all",15,15,5005.62099999911,1,1,0
"18971",1,"blue","process",NA,"red","all","concert",5833.12599999628,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",2,"blue","remember",NA,"blue","all","wolf",2564.47999999592,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",3,"blue","process",NA,"red","all","tooth",1682.14299999946,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",4,"blue","process",NA,"red","all","lawyer",2731.19299999726,"larger","No",1,"all",2,2,6100.08799999952,1,1,0
"18971",5,"blue","process",NA,"red","all","empire",5130.07299999832,"larger","No",1,"all",3,3,6183.47299999761,1,1,0
"18971",6,"blue","process",NA,"red","all","rabbit",1498.25399999708,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",7,"blue","process",NA,"red","all","string",6169.65800000026,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",8,"blue","remember",NA,"blue","all","pipe",2776.4359999999,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",9,"blue","remember",NA,"blue","all","banana",1670.35099999473,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",10,"blue","remember",NA,"blue","all","dragon",1968.30499999516,"larger","No",1,"all",1,1,16820.6459999956,1,1,0
"18971",11,"blue","remember",NA,"blue","all","lawn",2590.51299999855,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",12,"blue","process",NA,"red","all","couch",1092.1160000001,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",13,"blue","remember",NA,"blue","all","pumpkin",1045.49199999642,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",14,"blue","remember",NA,"blue","all","piano",896.695000000502,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",15,"blue","process",NA,"red","all","train",898.196000000898,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",16,"blue","remember",NA,"blue","all","robin",1755.03499999538,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",17,"blue","remember",NA,"blue","all","cookie",937.746999994532,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",18,"blue","process",NA,"red","all","tower",1641.02299999649,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",19,"blue","remember",NA,"blue","all","flower",1364.76499999562,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",20,"blue","remember",NA,"blue","all","brain",4170.45999999624,"larger","No",1,"all",7,7,2918.80699999927,1,1,0
"18971",21,"blue","remember",NA,"blue","all","soldier",1048.54299999808,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",22,"blue","remember",NA,"blue","all","butler",2995.26599999861,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",23,"blue","process",NA,"red","all","pilot",848.783999995328,"larger","No",1,"all",6,6,10947.7769999961,1,1,0
"18971",24,"blue","process",NA,"red","all","cocktail",3155.37599999999,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",25,"blue","process",NA,"red","all","nest",1514.31499999622,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",26,"blue","remember",NA,"blue","all","buffalo",1313.70499999804,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",27,"blue","remember",NA,"blue","all","bacon",930.404999995633,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18971",28,"blue","process",NA,"red","all","highway",786.54699999775,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18971",29,"blue","process",NA,"red","all","knife",943.713999994623,"larger","No",1,"all",4,4,2190.54799999582,1,1,0
"18971",30,"blue","process",NA,"red","all","shotgun",791.22299999735,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",1,"red","process",NA,"blue","red","clinic",4737.2900000004,"larger","No",1,"red",1,1,3755.67700000055,1,0,1
"18969",2,"red","process",NA,"blue","red","airplane",2834.69899999874,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",3,"red","process",NA,"blue","red","goose",4047.57400000012,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",4,"red","process",NA,"blue","red","basket",4969.55699999828,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",5,"red","process",NA,"blue","red","nail",2303.7939999972,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",6,"red","remember",NA,"red","red","camera",2496.04600000025,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",7,"red","remember",NA,"red","red","crown",3831.94099999919,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",8,"red","process",NA,"blue","red","whale",2616.90399999873,"larger","No",2,"blue",1,4,3286.74299999804,1,1,0
"18969",9,"red","process",NA,"blue","red","shark",2856.89499999891,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",10,"red","remember",NA,"red","red","cookie",1972.19999999835,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",11,"red","remember",NA,"red","red","bucket",4161.01699999842,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",12,"red","remember",NA,"red","red","ranch",3035.43499999944,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",13,"red","remember",NA,"red","red","soldier",2434.99899999975,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",14,"red","remember",NA,"red","red","soda",2012.72099999836,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",15,"red","process",NA,"blue","red","clown",2325.80699999825,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",16,"red","remember",NA,"red","red","jewelry",2182.96399999841,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",17,"red","process",NA,"blue","red","empire",2491.84999999736,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",18,"red","process",NA,"blue","red","dragon",2245.25799999823,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",19,"red","process",NA,"blue","red","chin",2218.33400000024,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",20,"red","remember",NA,"red","red","brain",7584.85899999956,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",21,"red","remember",NA,"red","red","peanut",3300.14399999962,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",22,"red","remember",NA,"red","red","stairs",1825.92299999789,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",23,"red","remember",NA,"red","red","dice",1890.79199999775,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",24,"red","remember",NA,"red","red","burger",1314.29799999821,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",25,"red","process",NA,"blue","red","fruit",2741.89400000052,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",26,"red","remember",NA,"red","red","pumpkin",6732.76099999895,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18969",27,"red","remember",NA,"red","red","bedroom",1594.76299999861,"larger","No",2,"blue",3,6,12516.192999999,1,0,1
"18969",28,"red","process",NA,"blue","red","robot",4823.50299999921,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18969",29,"red","process",NA,"blue","red","lion",1569.96300000019,"larger","No",2,"blue",2,5,1900.28099999879,1,1,0
"18969",30,"red","process",NA,"blue","red","bread",4383.11400000012,"smaller","No",1,"red",2,2,8969.45999999775,1,0,1
"18968",1,"red","remember",NA,"red","blue","butler",1801.96599995731,"smaller","No",1,"blue",2,2,4159.7909999892,1,0,1
"18968",2,"red","remember",NA,"red","blue","curtain",1985.73499985166,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",3,"red","process",NA,"blue","blue","cherry",1745.83299991066,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18968",4,"red","process",NA,"blue","blue","piano",1094.43799993346,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",5,"red","remember",NA,"red","blue","pill",1462.00099993935,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18968",6,"red","process",NA,"blue","blue","glove",1817.66199992654,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18968",7,"red","process",NA,"blue","blue","bible",1014.78399999828,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18968",8,"red","remember",NA,"red","blue","tent",1213.64099999255,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",9,"red","remember",NA,"red","blue","bowl",1764.71699997899,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18968",10,"red","remember",NA,"red","blue","factory",803.913999983837,"larger","No",1,"blue",4,4,13912.9669999894,1,0,1
"18968",11,"red","process",NA,"blue","blue","dessert",860.680999973556,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",12,"red","process",NA,"blue","blue","chair",707.638999969451,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",13,"red","process",NA,"blue","blue","couch",821.825999936889,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",14,"red","remember",NA,"red","blue","beach",825.5709998159,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",15,"red","process",NA,"blue","blue","virus",1057.4039998799,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",16,"red","remember",NA,"red","blue","empire",923.205999902246,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",17,"red","remember",NA,"red","blue","opera",682.925999973406,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",18,"red","process",NA,"blue","blue","elephant",682.667999825731,"larger","No",1,"blue",1,1,5267.39599993682,1,1,0
"18968",19,"red","remember",NA,"red","blue","towel",625.502000033375,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",20,"red","process",NA,"blue","blue","taxi",758.299999876472,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",21,"red","process",NA,"blue","blue","forest",1311.63499999419,"larger","No",2,"red",4,9,8406.81299984956,1,0,1
"18968",22,"red","remember",NA,"red","blue","bike",631.431999943146,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",23,"red","process",NA,"blue","blue","bucket",1019.00799984875,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",24,"red","remember",NA,"red","blue","barn",971.754999931974,"larger","No",2,"red",1,6,2525.43000002415,1,1,0
"18968",25,"red","process",NA,"blue","blue","apple",520.880999861489,"larger","No",2,"red",3,8,5971.95199990046,1,0,1
"18968",26,"red","process",NA,"blue","blue","school",670.290999996578,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",27,"red","remember",NA,"red","blue","flower",565.428999930562,"larger","No",1,"blue",3,3,4237.53499989599,1,0,1
"18968",28,"red","process",NA,"blue","blue","tank",922.470999842335,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",29,"red","remember",NA,"red","blue","sheep",850.413999928482,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18968",30,"red","remember",NA,"red","blue","waiter",689.297999868111,"larger","No",2,"red",2,7,9684.21199990367,1,1,0
"18967",1,"red","process",NA,"blue","blue","whistle",2208.12899996135,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",2,"red","remember",NA,"red","blue","clinic",3044.3089999716,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",3,"red","process",NA,"blue","blue","wallet",3094.52299999488,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",4,"red","remember",NA,"red","blue","dice",1998.07300000187,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",5,"red","process",NA,"blue","blue","satellite",3594.91100000651,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",6,"red","remember",NA,"red","blue","devil",2103.14700000233,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",7,"red","remember",NA,"red","blue","beach",1743.98899997812,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",8,"red","remember",NA,"red","blue","waiter",1182.81699998696,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",9,"red","remember",NA,"red","blue","earth",1180.28899996508,"larger","No",2,"red",2,8,2884.71899998788,1,1,0
"18967",10,"red","process",NA,"blue","blue","dentist",1777.76099997811,"larger","No",2,"red",1,7,3138.59299997997,1,0,1
"18967",11,"red","remember",NA,"red","blue","toast",991.257000006051,"smaller","No",1,"blue",1,1,2407.92499996041,1,0,1
"18967",12,"red","remember",NA,"red","blue","empire",1132.05500000512,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",13,"red","process",NA,"blue","blue","dog",1659.5249999646,"larger","No",1,"blue",4,4,7344.87899995578,1,1,0
"18967",14,"red","remember",NA,"red","blue","jungle",862.348999963215,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",15,"red","process",NA,"blue","blue","pill",1592.47499996788,"smaller","No",1,"blue",5,5,7530.50699998089,1,1,0
"18967",16,"red","process",NA,"blue","blue","jeep",2285.29699996881,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",17,"red","process",NA,"blue","blue","lawn",1598.81299997345,"larger","No",1,"blue",3,3,2101.46099996974,1,1,0
"18967",18,"red","process",NA,"blue","blue","costume",2731.63499997671,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",19,"red","process",NA,"blue","blue","purse",2682.50299997345,"larger","No",1,"blue",2,2,2639.3550000051,1,1,0
"18967",20,"red","remember",NA,"red","blue","soda",1100.03499999348,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",21,"red","process",NA,"blue","blue","horn",3180.83699997159,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",22,"red","remember",NA,"red","blue","valley",1074.38899995762,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",23,"red","process",NA,"blue","blue","virus",1628.52299999626,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",24,"red","remember",NA,"red","blue","turtle",2208.01299998091,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",25,"red","process",NA,"blue","blue","brain",1756.85899998742,"smaller","No",2,"red",3,9,5824.16899995855,1,0,1
"18967",26,"red","remember",NA,"red","blue","harbor",1115.02099998324,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",27,"red","remember",NA,"red","blue","mouse",2371.15700000047,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",28,"red","process",NA,"blue","blue","tank",1321.34299997718,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18967",29,"red","process",NA,"blue","blue","nest",1113.48699996973,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18967",30,"red","remember",NA,"red","blue","badge",1697.62299996646,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18966",1,"blue","process",NA,"red","blue","liver",2798.28200000069,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18966",2,"blue","process",NA,"red","blue","tank",1890.71300000306,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18966",3,"blue","remember",NA,"blue","blue","eagle",1881.15600000029,"larger","No",1,"blue",3,3,1365.58099999995,1,1,0
"18966",4,"blue","remember",NA,"blue","blue","virus",1035.46700000067,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18966",5,"blue","remember",NA,"blue","blue","horn",2017.69200000333,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18966",6,"blue","process",NA,"red","blue","tunnel",1236.46800000544,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18966",7,"blue","remember",NA,"blue","blue","house",1799.22400000377,"larger","No",1,"blue",4,4,3364.61500000407,1,1,0
"18966",8,"blue","remember",NA,"blue","blue","pizza",1322.66000000029,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18966",9,"blue","remember",NA,"blue","blue","opera",1347.45999999845,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18966",10,"blue","process",NA,"red","blue","dice",993.228000002477,"smaller","No",NA,NA,NA,NA,NA,0,0,0
"18966",11,"blue","process",NA,"red","blue","steak",1935.41999999997,"larger","No",2,"red",2,7,4076.17400000407,1,1,0
"18966",12,"blue","process",NA,"red","blue","monkey",1148.15199999938,"larger","No",2,"red",1,6,4141.11100000003,1,1,0
"18966",13,"blue","remember",NA,"blue","blue","lion",1173.49800000551,"larger","No",1,"blue",2,2,2813.39900000137,1,1,0
"18966",14,"blue","remember",NA,"blue","blue","sink",911.810000004451,"larger","No",NA,NA,NA,NA,NA,0,0,0
"18966",15,"blue","process",NA,"red","blue","pipe",1521.34600000044,"larger","No",NA,NA,NA,NA,NA,0,0,0
