"id","listid","study_position","word1","studyRT","resp"
18080,2,5,"church",1977.20200000016,"larger"
18080,2,6,"lion",1481.31599999999,"larger"
18080,2,7,"potato",1452.41899999982,"smaller"
18080,2,8,"dog",1448.76000000001,"larger"
18080,2,9,"cabin",1746.88999999978,"larger"
18080,2,10,"sandwich",5460.42200000014,"smaller"
18080,2,11,"opera",1261.97999999992,"larger"
18080,2,12,"fruit",1839.48299999977,"smaller"
18080,2,13,"shark",1970.35500000016,"larger"
18080,2,14,"pumpkin",4213.60600000003,"larger"
18080,2,15,"bridge",1487.04100000014,"larger"
18080,2,16,"tent",986.445999999763,"larger"
18080,2,17,"brick",2148.75399999996,"smaller"
18080,2,18,"lawn",1842.43900000025,"larger"
18080,2,19,"coast",1866.97499999974,"larger"
18080,2,20,"liver",1757.22500000021,"smaller"
18080,2,21,"castle",837.362999999896,"larger"
18080,2,22,"tiger",2443.10499999998,"larger"
18080,2,23,"branch",1777.60500000021,"larger"
18080,2,24,"eagle",2203.07999999996,"larger"
18080,2,25,"hammer",2152.49899999995,"smaller"
18080,2,26,"fort",1542.53600000008,"larger"
18080,2,27,"tank",1305.33499999985,"larger"
18080,2,28,"wallet",2444.06699999981,"smaller"
18080,2,29,"universe",905.182999999961,"larger"
18080,2,30,"harbor",1408.44899999979,"larger"
18080,3,1,"pillow",1644.32200000028,"larger"
18080,3,2,"chin",1503.13400000008,"smaller"
18080,3,3,"virus",2428.7350000001,"larger"
18080,3,4,"chair",1139.26700000023,"larger"
18080,3,5,"corn",1168.1660000002,"smaller"
18080,3,6,"concert",913.782000000123,"larger"
18080,3,7,"circus",1367.90700000024,"larger"
18080,3,8,"cookie",1015.03800000006,"smaller"
18080,3,9,"bike",2643.20799999998,"larger"
18080,3,10,"surgeon",1620.804,"larger"
18080,3,11,"wolf",1413.45599999989,"larger"
18080,3,12,"forest",2233.19799999986,"larger"
18080,3,13,"railroad",1194.64299999981,"larger"
18080,3,14,"knee",1404.27599999984,"smaller"
18080,3,15,"wrist",1187.1810000001,"smaller"
18080,3,16,"pipe",1237.70599999989,"smaller"
18080,3,17,"goat",1885.30100000009,"larger"
18080,3,18,"cage",2197.9600000002,"larger"
18080,3,19,"planet",1064.01000000001,"larger"
18080,3,20,"glove",1092.89000000001,"smaller"
18080,3,21,"dice",1841.66700000013,"smaller"
18080,3,22,"whistle",1600.65400000021,"smaller"
18080,3,23,"tunnel",1617.41999999993,"larger"
18080,3,24,"steak",1164.51700000023,"smaller"
18080,3,25,"garden",2561.7690000002,"larger"
18080,3,26,"ocean",867.962999999872,"larger"
18080,3,27,"costume",1043.31900000025,"larger"
18080,3,28,"elephant",1025.38000000012,"larger"
18080,3,29,"heart",1057.69999999984,"smaller"
18080,3,30,"bowl",1229.55000000005,"smaller"
18085,1,1,"island",3437.18400000125,"larger"
18085,1,2,"castle",4586.11200000046,"larger"
18085,1,3,"piano",4912.0979999984,"larger"
18085,1,4,"sink",2560.24699999832,"larger"
18085,1,5,"chin",1715.927,"smaller"
18085,1,6,"elephant",1339.66699999935,"larger"
18085,1,7,"table",1872.4090000008,"larger"
18085,1,8,"pipe",3918.95299999884,"smaller"
18085,1,9,"curtain",4055.57000000073,"larger"
18085,1,10,"dragon",1228.72199999855,"larger"
18085,1,11,"wolf",1050.98699999836,"larger"
18085,1,12,"nurse",4917.96700000053,"larger"
18085,1,13,"highway",1410.1839999994,"larger"
18085,1,14,"nest",12708.3790000005,"smaller"
18085,1,15,"blanket",11134.4499999999,"larger"
18085,1,16,"harbor",11664.4999999981,"larger"
18085,1,17,"hammer",2516.4869999981,"smaller"
18085,1,18,"shark",1310.53000000081,"larger"
18085,1,19,"airplane",7973.65900000138,"smaller"
18085,1,20,"palace",1396.07500000042,"larger"
18085,1,21,"fruit",2085.47999999928,"smaller"
18085,1,22,"doctor",969.177000000316,"larger"
18085,1,23,"nail",9418.77700000029,"smaller"
18085,1,24,"burger",1072.44499999972,"smaller"
18085,1,25,"skull",8965.6760000005,"smaller"
18085,1,26,"cigar",1355.39199999941,"smaller"
18085,1,27,"bowl",986.090000000841,"smaller"
18085,1,28,"garden",1050.95600000012,"larger"
18085,1,29,"elevator",968.196999999287,"larger"
18085,1,30,"nanny",972.652000001341,"larger"
18085,2,1,"goose",5513.79999999912,"larger"
18085,2,2,"concert",961.48700000043,"larger"
18085,2,3,"newspaper",1427.01599999925,"larger"
18085,2,4,"satellite",947.727999999304,"larger"
18085,2,5,"pill",1106.53999999876,"smaller"
18085,2,6,"forest",1067.08299999958,"larger"
18085,2,7,"lawyer",1314.24599999853,"larger"
18085,2,8,"towel",3065.94699999946,"larger"
18085,2,9,"dentist",11045.8879999993,"larger"
18085,2,10,"tank",1147.53999999887,"larger"
18085,2,11,"tent",1037.57599999884,"larger"
18085,2,12,"eagle",978.329999999842,"larger"
18085,2,13,"church",986.162999998545,"larger"
18085,2,14,"purse",4442.74399999937,"smaller"
18085,2,15,"robin",855.702999999747,"smaller"
18085,2,16,"ocean",2507.95100000082,"larger"
18085,2,17,"devil",1327.7930000003,"larger"
18085,2,18,"opera",3516.30500000005,"larger"
18085,2,19,"costume",890.22599999886,"larger"
18085,2,20,"bread",2299.27099999902,"smaller"
18085,2,21,"bush",2228.12599999818,"larger"
18085,2,22,"pearl",910.60500000068,"smaller"
18085,2,23,"factory",824.446000000462,"larger"
18085,2,24,"apple",875.861000000848,"smaller"
18085,2,25,"pumpkin",1003.5199999999,"larger"
18085,2,26,"phone",741.488999998197,"smaller"
18085,2,27,"branch",2917.37999999861,"larger"
18085,2,28,"knee",1055.32700000168,"smaller"
18085,2,29,"flower",1291.22499999916,"smaller"
18085,2,30,"turtle",3222.73900000146,"larger"
18085,3,1,"house",1712.95399999828,"larger"
18085,3,2,"lamp",1225.571,"smaller"
18085,3,3,"brick",1083.50600000098,"smaller"
18085,3,4,"beach",945.047999998787,"larger"
18085,3,5,"needle",1054.8559999991,"smaller"
18085,3,6,"brain",1595.02599999961,"smaller"
18085,3,7,"wallet",2195.17500000098,"smaller"
18085,3,8,"frog",1378.34799999837,"smaller"
18085,3,9,"corn",1533.34899999818,"smaller"
18085,3,10,"badge",922.798000000068,"smaller"
18085,3,11,"basement",1037.87900000031,"larger"
18085,3,12,"toast",1822.51799999969,"smaller"
18085,3,13,"railroad",3909.80399999931,"larger"
18085,3,14,"buffalo",889.545999998809,"larger"
18085,3,15,"lemon",1110.83099999814,"smaller"
18085,3,16,"lion",7143.78699999815,"larger"
18085,3,17,"liver",2336.58300000092,"smaller"
18085,3,18,"ranch",813.550000001444,"larger"
18085,3,19,"child",791.064999999595,"smaller"
18085,3,20,"goat",1299.60900000122,"larger"
18085,3,21,"wrist",3439.11400000157,"smaller"
18085,3,22,"cherry",3254.85299999965,"smaller"
18085,3,23,"carpet",2673.25500000035,"larger"
18085,3,24,"school",1337.70099999977,"larger"
18085,3,25,"market",947.688000001712,"larger"
18085,3,26,"cookie",938.056999998749,"smaller"
18085,3,27,"glove",1024.77800000063,"smaller"
18085,3,28,"bucket",879.475999999326,"larger"
18085,3,29,"circus",1283.60499999917,"larger"
18085,3,30,"crown",1274.65900000127,"smaller"
18086,1,1,"pearl",5209.46900000099,"smaller"
18086,1,2,"child",2589.80700000074,"larger"
18086,1,3,"guitar",1367.98399999991,"larger"
18086,1,4,"bike",1769.48700000071,"larger"
18086,1,5,"dentist",1972.53700000119,"larger"
18086,1,6,"finger",1197.382000001,"smaller"
18086,1,7,"robin",1903.38700000016,"smaller"
18086,1,8,"bowl",2099.0689999996,"smaller"
18086,1,9,"skull",4729.30599999995,"larger"
18086,1,10,"spider",8881.41100000122,"smaller"
18086,1,11,"school",1049.23900000131,"larger"
18086,1,12,"whistle",2547.12500000026,"smaller"
18086,1,13,"bedroom",2564.73300000103,"larger"
18086,1,14,"planet",3046.6070000006,"larger"
18086,1,15,"dragon",1238.41299999953,"larger"
18086,1,16,"heart",1837.31500000047,"smaller"
18086,1,17,"devil",2683.69899999959,"larger"
18086,1,18,"monkey",3864.84799999974,"larger"
18086,1,19,"liver",1060.39400000052,"smaller"
18086,1,20,"camera",1238.22399999952,"smaller"
18086,1,21,"piano",885.260999999562,"larger"
18086,1,22,"pill",1523.28700000027,"smaller"
18086,1,23,"tower",3174.51300000033,"larger"
18086,1,24,"carpet",1456.25100000008,"larger"
18086,1,25,"toast",2150.26900000099,"smaller"
18086,1,26,"purse",2080.47500000009,"smaller"
18086,1,27,"burger",2156.6940000004,"smaller"
18086,1,28,"curtain",5463.65800000081,"larger"
18086,1,29,"bush",4529.76599999989,"larger"
18086,1,30,"priest",1244.39300000091,"larger"
18086,2,1,"opera",4104.88400000083,"larger"
18086,2,2,"goat",1587.7920000013,"larger"
18086,2,3,"window",1180.29100000107,"larger"
18086,2,4,"clown",1629.19200000074,"larger"
18086,2,5,"garden",967.563999999606,"larger"
18086,2,6,"whale",5377.29900000093,"larger"
18086,2,7,"needle",3321.14700000046,"smaller"
18086,2,8,"lawyer",835.985000000568,"larger"
18086,2,9,"cookie",955.274000000558,"smaller"
18086,2,10,"factory",1037.90700000105,"larger"
18086,2,11,"empire",3126.95699999994,"larger"
18086,2,12,"castle",840.675000000978,"larger"
18086,2,13,"stairs",857.425000000163,"larger"
18086,2,14,"bible",1744.04099999962,"smaller"
18086,2,15,"sandwich",4323.6109999998,"smaller"
18086,2,16,"costume",1012.10299999983,"larger"
18086,2,17,"tire",2205.96400000138,"larger"
18086,2,18,"clinic",4253.29200000054,"larger"
18086,2,19,"phone",1961.9440000013,"smaller"
18086,2,20,"nest",1611.59200000117,"larger"
18086,2,21,"orange",966.560000000114,"smaller"
18086,2,22,"knife",3288.42000000045,"smaller"
18086,2,23,"table",1214.70699999965,"larger"
18086,2,24,"mouse",2766.22200000018,"smaller"
18086,2,25,"penny",6231.73999999958,"smaller"
18086,2,26,"chicken",3057.71700000111,"larger"
18086,2,27,"banana",1745.19200000004,"smaller"
18086,2,28,"string",1315.59900000086,"smaller"
18086,2,29,"badge",2929.18400000012,"smaller"
18086,2,30,"hammer",2091.2480000006,"smaller"
18086,3,1,"doctor",1782.04800000053,"larger"
18086,3,2,"bread",1734.44600000104,"smaller"
18086,3,3,"beach",5330.36300000013,"larger"
18086,3,4,"dice",1051.3170000012,"smaller"
18086,3,5,"sheep",969.782000001404,"larger"
18086,3,6,"soda",4667.56700000004,"smaller"
18086,3,7,"library",920.575000001118,"larger"
18086,3,8,"pumpkin",1132.48899999971,"larger"
18086,3,9,"worm",827.111000000848,"smaller"
18086,3,10,"harbor",3083.00799999991,"larger"
18086,3,11,"brick",2680.80800000066,"smaller"
18086,3,12,"lion",868.334000001312,"larger"
18086,3,13,"ocean",1243.16400000022,"larger"
18086,3,14,"railroad",4034.02600000135,"larger"
18086,3,15,"steak",3256.54000000074,"smaller"
18086,3,16,"cave",2188.93900000071,"larger"
18086,3,17,"cherry",1799.6600000012,"smaller"
18086,3,18,"cocktail",1135.2999999997,"smaller"
18086,3,19,"jeep",2874.2650000006,"larger"
18086,3,20,"church",1793.34100000095,"larger"
18086,3,21,"frog",6273.70900000061,"smaller"
18086,3,22,"cage",3364.39899999974,"larger"
18086,3,23,"airplane",1784.21400000097,"larger"
18086,3,24,"pistol",1112.56700000097,"smaller"
18086,3,25,"corn",1501.02300000039,"smaller"
18086,3,26,"butler",1164.14300000097,"larger"
18086,3,27,"turtle",5445.86700000137,"smaller"
18086,3,28,"nail",3686.07600000058,"smaller"
18086,3,29,"basket",3592.59200000146,"larger"
18086,3,30,"market",1680.1940000006,"larger"
18088,1,1,"purse",4478.99699999981,"smaller"
18088,1,2,"cave",1158.93900000004,"larger"
18088,1,3,"sheep",1250.55599999921,"larger"
18088,1,4,"chin",1153.93399999989,"smaller"
18088,1,5,"bedroom",1279.47699999937,"larger"
18088,1,6,"passport",1059.0400000001,"smaller"
18088,1,7,"whistle",869.188999999431,"smaller"
18088,1,8,"potato",958.265999999858,"smaller"
18088,1,9,"apple",802.884999999689,"smaller"
18088,1,10,"bone",857.481999999203,"smaller"
18088,1,11,"boot",1299.01799999949,"smaller"
18088,1,12,"priest",966.816999999894,"larger"
18088,1,13,"tiger",886.196999999549,"larger"
18088,1,14,"hammer",909.76599999977,"smaller"
18088,1,15,"bucket",1076.40899999972,"larger"
18088,1,16,"fort",1006.17199999938,"larger"
18088,1,17,"spider",892.781999999803,"smaller"
18088,1,18,"forest",876.206999999267,"larger"
18088,1,19,"nail",906.08899999992,"smaller"
18088,1,20,"robot",1031.77899999931,"larger"
18088,1,21,"casino",981.573999999557,"larger"
18088,1,22,"nanny",877.182999999583,"larger"
18088,1,23,"harbor",1277.98799999923,"larger"
18088,1,24,"airplane",835.054999999789,"larger"
18088,1,25,"cage",929.495999999519,"larger"
18088,1,26,"shark",1565.74799999921,"larger"
18088,1,27,"lamp",1847.54699999926,"larger"
18088,1,28,"medal",985.330999999307,"smaller"
18088,1,29,"towel",2170.24999999921,"larger"
18088,1,30,"burger",1461.95799999943,"smaller"
18088,2,1,"elephant",1818.73699999956,"larger"
18088,2,2,"crown",2014.76899999956,"smaller"
18088,2,3,"dice",1412.98399999947,"smaller"
18088,2,4,"wrist",1173.25400000007,"smaller"
18088,2,5,"nest",933.127999999502,"smaller"
18088,2,6,"cloud",1138.20799999923,"larger"
18088,2,7,"toast",931.323999999673,"smaller"
18088,2,8,"barn",1455.54800000007,"larger"
18088,2,9,"cherry",1335.54799999925,"smaller"
18088,2,10,"jungle",1326.58399999957,"larger"
18088,2,11,"waiter",1182.34499999927,"larger"
18088,2,12,"lion",1693.1079999996,"larger"
18088,2,13,"pistol",1325.98699999956,"smaller"
18088,2,14,"coast",1814.41599999991,"larger"
18088,2,15,"basket",2326.9609999996,"larger"
18088,2,16,"blanket",3384.63299999933,"larger"
18088,2,17,"bride",2914.85499999957,"larger"
18088,2,18,"earth",1420.13399999996,"larger"
18088,2,19,"pill",1388.5729999998,"smaller"
18088,2,20,"frog",3045.12999999931,"smaller"
18088,2,21,"fruit",1397.88499999919,"smaller"
18088,2,22,"bible",1558.77199999959,"smaller"
18088,2,23,"castle",1593.19300000009,"larger"
18088,2,24,"liver",1409.59899999941,"smaller"
18088,2,25,"underwear",1289.65499999939,"smaller"
18088,2,26,"statue",1652.23999999941,"larger"
18088,2,27,"wallet",1185.09499999956,"smaller"
18088,2,28,"cocktail",1310.28399999981,"smaller"
18088,2,29,"goose",1327.89399999939,"larger"
18088,2,30,"lawyer",1427.74899999937,"larger"
18088,3,1,"circus",1963.02499999956,"larger"
18088,3,2,"dragon",835.636999999522,"larger"
18088,3,3,"belt",751.004999999772,"smaller"
18088,3,4,"elevator",841.583999999682,"larger"
18088,3,5,"string",767.856999999844,"smaller"
18088,3,6,"pizza",1053.49900000019,"smaller"
18088,3,7,"piano",891.041999999899,"larger"
18088,3,8,"carpet",1012.18299999961,"larger"
18088,3,9,"needle",650.441999999224,"smaller"
18088,3,10,"horse",868.616000000038,"larger"
18088,3,11,"house",962.44299999997,"larger"
18088,3,12,"barrel",787.830999999307,"larger"
18088,3,13,"curtain",853.663999999408,"larger"
18088,3,14,"doctor",655.643999999622,"larger"
18088,3,15,"knife",1300.54399999976,"smaller"
18088,3,16,"peanut",936.252999999793,"smaller"
18088,3,17,"market",887.874000000069,"larger"
18088,3,18,"couch",770.420999999274,"larger"
18088,3,19,"ocean",876.171999999206,"larger"
18088,3,20,"mouse",734.660999999382,"smaller"
18088,3,21,"sandwich",984.784999999218,"smaller"
18088,3,22,"nurse",835.143999999505,"larger"
18088,3,23,"virus",1526.65399999928,"smaller"
18088,3,24,"goat",776.168999999529,"larger"
18088,3,25,"rabbit",814.425000000047,"smaller"
18088,3,26,"pumpkin",1015.74099999922,"larger"
18088,3,27,"sink",1477.04399999976,"larger"
18088,3,28,"shotgun",1057.56300000008,"smaller"
18088,3,29,"jeep",849.826000000001,"larger"
18088,3,30,"satellite",1037.57999999949,"larger"
18091,1,1,"dentist",3360.46399999999,"larger"
18091,1,2,"phone",2754.96800000014,"smaller"
18091,1,3,"bridge",3415.46500000016,"larger"
18091,1,4,"virus",5641.47899999976,"smaller"
18091,1,5,"island",3516.234,"larger"
18091,1,6,"garden",1264.55199999998,"larger"
18091,1,7,"worm",1107.39200000011,"smaller"
18091,1,8,"flower",2708.46200000007,"smaller"
18091,1,9,"crown",2489.07100000007,"smaller"
18091,1,10,"nanny",1375.41699999988,"larger"
18091,1,11,"nest",2353.67400000012,"smaller"
18091,1,12,"chair",1211.65599999986,"larger"
18091,1,13,"turtle",951.141999999789,"larger"
18091,1,14,"castle",1232.02899999975,"larger"
18091,1,15,"passport",1019.8009999998,"smaller"
18091,1,16,"concert",1117.73199999979,"larger"
18091,1,17,"jeep",897.247999999963,"larger"
18091,1,18,"knife",3107.97999999978,"smaller"
18091,1,19,"forest",2989.5999999998,"larger"
18091,1,20,"stairs",897.129999999801,"larger"
18091,1,21,"sweater",731.143000000127,"larger"
18091,1,22,"glove",685.646999999881,"larger"
18091,1,23,"pistol",1077.66999999981,"smaller"
18091,1,24,"beach",989.220000000088,"larger"
18091,1,25,"heart",1721.87900000004,"smaller"
18091,1,26,"bacon",709.494999999908,"smaller"
18091,1,27,"cherry",765.232000000018,"smaller"
18091,1,28,"chin",1083.98600000006,"smaller"
18091,1,29,"soldier",1224.7649999999,"larger"
18091,1,30,"universe",847.390000000159,"larger"
18091,2,1,"dice",16535.903,"larger"
18091,2,2,"jewelry",1748.45399999991,"smaller"
18091,2,3,"tunnel",1250.06999999972,"larger"
18091,2,4,"table",859.582999999984,"larger"
18091,2,5,"eagle",1908.69499999977,"smaller"
18091,2,6,"satellite",1690.81299999997,"larger"
18091,2,7,"pumpkin",2574.66399999999,"larger"
18091,2,8,"statue",823.441000000108,"larger"
18091,2,9,"church",776.847000000183,"larger"
18091,2,10,"planet",959.348999999813,"larger"
18091,2,11,"goat",996.190999999759,"larger"
18091,2,12,"cocktail",1013.58599999995,"smaller"
18091,2,13,"whale",717.45199999999,"larger"
18091,2,14,"fort",1060.66399999987,"larger"
18091,2,15,"earth",2624.59799999988,"larger"
18091,2,16,"circus",965.11199999979,"larger"
18091,2,17,"purse",1163.50700000004,"smaller"
18091,2,18,"underwear",971.130000000063,"smaller"
18091,2,19,"shark",1087.5349999998,"larger"
18091,2,20,"dog",960.671999999962,"larger"
18091,2,21,"nail",866.457999999751,"smaller"
18091,2,22,"pipe",871.947999999742,"larger"
18091,2,23,"bible",1425.99000000022,"smaller"
18091,2,24,"cage",922.423999999883,"larger"
18091,2,25,"banana",710.051999999967,"smaller"
18091,2,26,"horse",697.259999999835,"larger"
18091,2,27,"string",1019.64400000003,"smaller"
18091,2,28,"carpet",1001.473,"larger"
18091,2,29,"rabbit",693.750999999756,"smaller"
18091,2,30,"finger",1142.17499999981,"smaller"
18091,3,1,"pizza",893.952999999863,"larger"
18091,3,2,"cabin",1116.14599999972,"larger"
18091,3,3,"sheep",940.782999999821,"larger"
18091,3,4,"clinic",1266.13500000001,"larger"
18091,3,5,"potato",1033.35199999996,"smaller"
18091,3,6,"costume",1471.12000000011,"smaller"
18091,3,7,"couch",1065.21900000004,"larger"
18091,3,8,"boot",761.836999999825,"smaller"
18091,3,9,"liver",2531.26999999967,"smaller"
18091,3,10,"bush",769.988999999827,"smaller"
18091,3,11,"bike",1123.77200000011,"larger"
18091,3,12,"peanut",947.867000000086,"smaller"
18091,3,13,"towel",968.385000000009,"larger"
18091,3,14,"tiger",941.525999999838,"larger"
18091,3,15,"diamond",834.478999999817,"smaller"
18091,3,16,"curtain",40057.8100000002,"larger"
18091,3,17,"guitar",1151.054,"larger"
18091,3,18,"monkey",977.817000000039,"larger"
18091,3,19,"palace",1046.29700000014,"larger"
18091,3,20,"butler",1019.35400000017,"larger"
18091,3,21,"surgeon",1037.05400000012,"larger"
18091,3,22,"bedroom",2468.02700000012,"larger"
18091,3,23,"lawn",861.589999999851,"larger"
18091,3,24,"robot",1483.27000000002,"larger"
18091,3,25,"robin",1020.09800000011,"smaller"
18091,3,26,"bucket",1176.42599999998,"larger"
18091,3,27,"bowl",1275.49699999986,"smaller"
18091,3,28,"doctor",1302.47200000007,"larger"
18091,3,29,"sandwich",797.742999999784,"smaller"
18091,3,30,"house",924.616000000155,"larger"
18092,1,1,"cave",2484.70000011935,"larger"
18092,1,2,"table",2615.69000002943,"larger"
18092,1,3,"forest",2334.2230001663,"larger"
18092,1,4,"train",1303.30900014513,"larger"
18092,1,5,"valley",1087.12799999218,"larger"
18092,1,6,"waiter",1630.38000004753,"larger"
18092,1,7,"dice",1707.1610000526,"smaller"
18092,1,8,"planet",5540.90600019721,"larger"
18092,1,9,"horse",1069.05000021041,"larger"
18092,1,10,"pole",2307.43500016554,"larger"
18092,1,11,"wrist",2035.14900011013,"smaller"
18092,1,11,"wrist",2035.14900011013,"smaller"
18092,1,12,"wolf",1308.15899999195,"larger"
18092,1,13,"badge",935.284000111395,"smaller"
18092,1,14,"cabin",1647.65600015176,"larger"
18092,1,15,"lawn",1115.05099998688,"larger"
18092,1,16,"orange",1260.41200005737,"smaller"
18092,1,17,"glove",944.126000120537,"smaller"
18092,1,18,"bible",945.711000164592,"smaller"
18092,1,19,"lamp",2516.98200021085,"smaller"
18092,1,20,"fruit",735.496000178449,"smaller"
18092,1,21,"lion",818.390000136947,"larger"
18092,1,22,"nanny",1108.02500020445,"larger"
18092,1,23,"tiger",897.652000163391,"larger"
18092,1,24,"knife",3219.14800011175,"smaller"
18092,1,25,"pilot",1331.46199999441,"larger"
18092,1,26,"clinic",805.130000205623,"larger"
18092,1,27,"tire",2277.95700015064,"larger"
18092,1,28,"shotgun",3831.68800018492,"larger"
18092,1,29,"elephant",856.571000057505,"larger"
18092,1,30,"buffalo",838.360000177112,"larger"
18092,2,1,"sheep",3917.90500003949,"larger"
18092,2,2,"finger",881.671000164817,"smaller"
18092,2,3,"bride",836.448000216449,"larger"
18092,2,4,"nest",2393.64400018699,"smaller"
18092,2,5,"church",690.586000101175,"larger"
18092,2,6,"pipe",2256.30700003373,"larger"
18092,2,7,"apple",1879.11300011439,"smaller"
18092,2,8,"camera",1007.80900012783,"smaller"
18092,2,9,"library",814.713999997941,"larger"
18092,2,10,"hammer",715.381000117864,"smaller"
18092,2,11,"circus",828.894000089727,"larger"
18092,2,12,"barn",837.707000180613,"larger"
18092,2,13,"needle",683.745000200288,"smaller"
18092,2,14,"costume",909.307000100263,"larger"
18092,2,15,"blanket",2172.39799999993,"larger"
18092,2,16,"basket",2761.75100019254,"larger"
18092,2,17,"garden",867.802000025753,"larger"
18092,2,18,"diamond",648.041000194906,"smaller"
18092,2,19,"dessert",762.365000079211,"larger"
18092,2,20,"string",649.343000187771,"smaller"
18092,2,21,"island",691.587000014377,"larger"
18092,2,22,"brick",683.606000041706,"smaller"
18092,2,23,"basement",876.908000151219,"larger"
18092,2,24,"mouse",603.433000184828,"smaller"
18092,2,25,"tooth",690.074000121793,"smaller"
18092,2,26,"potato",632.212000186031,"smaller"
18092,2,27,"whistle",788.936000062036,"smaller"
18092,2,28,"robin",525.340000166965,"smaller"
18092,2,29,"whale",693.224000131944,"larger"
18092,2,30,"robot",1302.52200009121,"larger"
18092,3,1,"lawyer",1344.7740001108,"larger"
18092,3,2,"heart",2450.31800020416,"smaller"
18092,3,3,"shark",745.493000138667,"larger"
18092,3,4,"bush",767.426000042818,"larger"
18092,3,5,"jungle",628.596000158112,"larger"
18092,3,6,"opera",774.736999995657,"larger"
18092,3,7,"railroad",630.930000032298,"larger"
18092,3,8,"bacon",670.55700014194,"smaller"
18092,3,9,"pizza",665.456000002217,"larger"
18092,3,10,"burger",1823.04300004488,"smaller"
18092,3,11,"palace",942.610000056564,"larger"
18092,3,12,"rabbit",743.009000128252,"smaller"
18092,3,13,"beach",778.149000066333,"larger"
18092,3,14,"crown",680.980000196723,"smaller"
18092,3,15,"devil",615.733000162058,"larger"
18092,3,16,"worm",606.733000206063,"smaller"
18092,3,17,"liver",1044.16899999883,"smaller"
18092,3,18,"child",600.089000078151,"smaller"
18092,3,19,"ranch",759.180000015651,"larger"
18092,3,20,"steak",803.797000138788,"smaller"
18092,3,21,"banana",1208.40600017214,"smaller"
18092,3,22,"bread",625.817000056966,"smaller"
18092,3,23,"peanut",3616.53699998825,"smaller"
18092,3,24,"branch",970.163000027533,"smaller"
18092,3,25,"coast",1094.79600004957,"larger"
18092,3,26,"skull",645.463000022224,"smaller"
18092,3,27,"satellite",820.852000212763,"larger"
18092,3,28,"couch",973.743000136456,"larger"
18092,3,29,"bowl",822.736000160803,"smaller"
18092,3,30,"spider",1351.92300015467,"smaller"
18095,1,1,"couch",2076.45900000929,"larger"
18095,1,2,"purse",3417.76300003458,"smaller"
18095,1,3,"nanny",1449.5460000085,"larger"
18095,1,4,"peanut",1903.40300005174,"larger"
18095,1,5,"bridge",4953.72100002877,"larger"
18095,1,6,"railroad",3180.15800003661,"larger"
18095,1,7,"knee",3966.80900004695,"smaller"
18095,1,8,"cloud",2268.55199999418,"larger"
18095,1,9,"brain",2801.05100004544,"smaller"
18095,1,10,"glove",2421.60100001976,"smaller"
18095,1,11,"dog",1102.58700000827,"larger"
18095,1,12,"nurse",2142.67700002974,"larger"
18095,1,13,"pipe",2801.60399999961,"smaller"
18095,1,14,"priest",1708.58799999469,"larger"
18095,1,15,"doctor",1201.70600001045,"larger"
18095,1,16,"cocktail",1757.91600000314,"smaller"
18095,1,17,"bacon",2224.83000000313,"smaller"
18095,1,18,"clown",1148.35000004474,"larger"
18095,1,19,"potato",1179.38600004333,"smaller"
18095,1,20,"bush",2361.78800002253,"larger"
18095,1,21,"satellite",2450.8080000116,"larger"
18095,1,22,"chicken",2054.13600004488,"larger"
18095,1,23,"basket",1461.19500000443,"larger"
18095,1,24,"surgeon",2783.33900002931,"larger"
18095,1,25,"crown",2395.20099999505,"smaller"
18095,1,26,"knife",2228.82400003343,"smaller"
18095,1,27,"casino",1196.34300003323,"larger"
18095,1,28,"jewelry",2702.14000001131,"smaller"
18095,1,29,"cookie",1283.42200004082,"smaller"
18095,1,30,"nest",1588.98999999679,"smaller"
18095,2,1,"pilot",1241.7630000147,"larger"
18095,2,2,"bread",2452.5589999996,"smaller"
18095,2,3,"valley",1769.71200003993,"larger"
18095,2,4,"garden",1973.24000003305,"larger"
18095,2,5,"cave",1453.75600003963,"larger"
18095,2,6,"house",1449.67700005189,"larger"
18095,2,7,"robin",1279.67800002877,"smaller"
18095,2,8,"belt",3038.27300003753,"smaller"
18095,2,9,"orange",1208.97800002014,"smaller"
18095,2,10,"finger",1268.01000000047,"smaller"
18095,2,11,"stairs",1319.57699999865,"larger"
18095,2,12,"bone",3472.7200000002,"larger"
18095,2,13,"branch",2582.46900002216,"smaller"
18095,2,14,"forest",1380.27700002585,"larger"
18095,2,15,"phone",1648.54200004449,"smaller"
18095,2,16,"underwear",1431.72900001728,"smaller"
18095,2,17,"virus",1287.48700001894,"smaller"
18095,2,18,"turtle",2796.24300002656,"smaller"
18095,2,19,"dessert",1351.10400004301,"larger"
18095,2,20,"brick",2069.1220000115,"smaller"
18095,2,21,"church",1177.84900001029,"larger"
18095,2,22,"wallet",2614.96700001578,"smaller"
18095,2,23,"school",916.500000012689,"larger"
18095,2,24,"dice",2718.9150000253,"smaller"
18095,2,25,"whistle",2576.35700000357,"smaller"
18095,2,26,"eagle",2795.97500002407,"larger"
18095,2,27,"empire",1507.77500001562,"larger"
18095,2,28,"steak",1441.82200000668,"smaller"
18095,2,29,"buffalo",2540.51000005181,"larger"
18095,2,30,"palace",1903.4050000225,"larger"
18095,3,1,"pillow",2504.9000000105,"larger"
18095,3,2,"highway",1200.03500001587,"larger"
18095,3,3,"devil",1092.01000000047,"larger"
