"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19160",2,4,"blue","remember","blue","airplane",1054.33099999599,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",1,"0.94",1408.10800000065,"2","0.01","0.01","0","0",2
"19160",2,5,"blue","process","red","soldier",847.412000011362,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",148,"0.9",1370.8480000837,"2","0.94","0.94","2","2",0
"19160",2,6,"blue","process","red","apple",1337.12699999911,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",2,"0.05",1478.68200000431,"0","0.9","0.9","2","2",-2
"19160",2,7,"blue","process","red","bride",623.850999989372,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",23,"0.95",1593.96600015089,"2","0.05","0.05","0","0",2
"19160",2,8,"blue","process","red","circus",1835.43800000922,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",44,"0.96",1324.48199996236,"2","0.95","0.95","2","2",0
"19160",2,9,"blue","process","red","sweater",857.209999996237,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",155,"0.88",1534.2375000072,"2","0.96","0.96","2","2",0
"19160",2,10,"blue","remember","blue","tunnel",1123.11400000495,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",167,"0.91",1495.80600011745,"2","0.88","0.88","2","2",0
"19160",2,11,"blue","process","red","chicken",685.86699999572,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",39,"0.71",1902.48100000221,"1","0.91","0.91","2","2",-1
"19160",2,12,"blue","remember","blue","needle",764.101000005787,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",108,"0.05",1495.27299999981,"0","0.71","0.71","1","1",-1
"19160",2,13,"blue","remember","blue","dessert",1759.21099998732,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",58,"0.37",1793.48500003087,"1","0.05","0.05","0","0",1
"19160",2,14,"blue","remember","blue","belt",2426.35399998992,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",12,"0.2",1620.95999999903,"0","0.37","0.37","1","1",-1
"19160",2,15,"blue","remember","blue","potato",605.151999996102,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",130,"0.07",1408.5515000009,"0","0.2","0.2","0","0",0
"19160",2,16,"blue","process","red","knee",1624.23299999663,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",93,"0.18",1648.09700007923,"0","0.07","0.07","0","0",0
"19160",2,17,"blue","remember","blue","shark",1241.69699999748,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",142,"0.89",1310.53000000081,"2","0.18","0.18","0","0",2
"19160",2,18,"blue","process","red","cloud",643.911999990232,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",46,"0.89",1543.56900000002,"2","0.89","0.89","2","2",0
"19160",2,19,"blue","process","red","goat",1859.25199999014,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",79,"0.93",1482.73999999999,"2","0.89","0.89","2","2",0
"19160",2,20,"blue","process","red","jewelry",1505.41300000355,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",91,"0.05",1563.59050000188,"0","0.93","0.93","2","2",-2
"19160",2,21,"blue","remember","blue","corn",1472.84100000595,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",52,"0.04",1658.43100017403,"0","0.05","0.05","0","0",0
"19160",2,22,"blue","process","red","phone",2002.38999999047,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",120,"0.11",1830.3539999998,"0","0.04","0.04","0","0",0
"19160",2,23,"blue","remember","blue","clown",1254.96699999674,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",47,"0.93",1453.19200000609,"2","0.11","0.11","0","0",2
"19160",2,24,"blue","process","red","banana",745.004999998549,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",5,"0.05",1460.40599995904,"0","0.93","0.93","2","2",-2
"19160",2,25,"blue","remember","blue","doctor",1314.50500000129,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",62,"0.98",1479,"2","0.05","0.05","0","0",2
"19160",2,26,"blue","process","red","priest",575.125000000524,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",131,"0.91",1340.24100000004,"2","0.98","0.98","2","2",0
"19160",2,27,"blue","remember","blue","fort",2245.33700000221,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",74,"0.93",1491.44799999881,"2","0.91","0.91","2","2",0
"19160",2,28,"blue","remember","blue","underwear",276.332000000228,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",169,"0.07",1677.94099999992,"0","0.93","0.93","2","2",-2
"19160",2,29,"blue","process","red","elevator",2152.48900000588,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",68,"0.99",1494.99999999994,"2","0.07","0.07","0","0",2
"19160",2,30,"blue","remember","blue","hammer",1085.08999998879,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",82,"0.24",1560.7815000547,"1","0.99","0.99","2","2",-1
"19160",3,1,"blue","process","red","cigar",1330.07799999381,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,43,"0.07",1341.09999999951,"0",NA,NA,"1","1",-1
"19160",3,2,"blue","remember","blue","dice",1137.87299999897,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",61,"0.01",1301.50900000005,"0","0.07","0.07","0","0",0
"19160",3,3,"blue","process","red","satellite",666.087000010419,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",140,"0.99",1611,"2","0.01","0.01","0","0",2
"19160",3,4,"blue","remember","blue","pipe",730.554999998072,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",125,"0.34",1750.15300000925,"1","0.99","0.99","2","2",-1
"19160",3,5,"blue","remember","blue","surgeon",740.87100001541,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",154,"0.98",1621.28500001953,"2","0.34","0.34","1","1",1
"19160",3,6,"blue","remember","blue","carpet",923.006000006804,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",33,"0.94",1669.30449999412,"2","0.98","0.98","2","2",0
"19160",3,7,"blue","remember","blue","monkey",1529.09199999482,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",104,"0.93",1498.48149994938,"2","0.94","0.94","2","2",0
"19160",3,8,"blue","remember","blue","pumpkin",7.01499999780208,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",132,"0.83",1717.0950000062,"2","0.93","0.93","2","2",0
"19160",3,9,"blue","remember","blue","market",1356.53900001512,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",102,"0.94",1544.57949999976,"2","0.83","0.83","2","2",0
"19160",3,10,"blue","remember","blue","chin",875.247999999556,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",41,"0.05",1418.42650003088,"0","0.94","0.94","2","2",-2
"19160",3,11,"blue","process","red","nanny",1249.55299999437,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",107,"0.97",1486.07750004,"2","0.05","0.05","0","0",2
"19160",3,12,"blue","process","red","bike",1560.66500000271,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",14,"0.9",1298.86499999955,"2","0.97","0.97","2","2",0
"19160",3,13,"blue","process","red","nurse",2157.33599999384,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",111,"0.97",1646.04599998507,"2","0.9","0.9","2","2",0
"19160",3,14,"blue","process","red","elephant",796.877999991644,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",67,"0.95",1346.57799998201,"2","0.97","0.97","2","2",0
"19160",3,15,"blue","remember","blue","ranch",2616.02900001022,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",136,"0.88",1406.66499988583,"2","0.95","0.95","2","2",0
"19160",3,16,"blue","process","red","wolf",869.728999990155,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",178,"0.97",1540.21100003508,"2","0.88","0.88","2","2",0
"19160",3,17,"blue","remember","blue","brain",2320.56900001201,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",19,"0.25",2218.95500000322,"1","0.97","0.97","2","2",-1
"19160",3,18,"blue","process","red","tent",3822.13600000727,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0.25","0.25","1","1",1
"19160",3,19,"blue","remember","blue","towel",1207.39999999036,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",164,"0.74",1771.73999999999,"1","0.91","0.91","2","2",-1
"19160",3,20,"blue","process","red","bridge",1673.29100000474,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",24,"0.96",1463.52099999218,"2","0.74","0.74","1","1",1
"19160",3,21,"blue","process","red","concert",1182.77100001334,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",50,"0.99",1531.79399997438,"2","0.96","0.96","2","2",0
"19160",3,22,"blue","process","red","pizza",1354.49300001597,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",127,"0.64",1831.17200000328,"1","0.99","0.99","2","2",-1
"19160",3,23,"blue","process","red","shotgun",1383.95400000503,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",144,"0.51",1737.84499999983,"1","0.64","0.64","1","1",0
"19160",3,24,"blue","remember","blue","heart",1558.3580000042,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",84,"0.09",1609.63049996248,"0","0.51","0.51","1","1",-1
"19160",3,25,"blue","remember","blue","palace",3125.02799999644,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",115,"0.97",1318.67450000487,"2","0.09","0.09","0","0",2
"19160",3,26,"blue","remember","blue","guitar",697.37100001541,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",81,"0.92",1515.57199999949,"2","0.97","0.97","2","2",0
"19160",3,27,"blue","process","red","glove",1831.45000000857,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",78,"0.05",1872.6590000171,"0","0.92","0.92","2","2",-2
"19160",3,28,"blue","process","red","dragon",1440.69499999192,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",64,"0.93",1498.52500010284,"2","0.05","0.05","0","0",2
"19160",3,29,"blue","remember","blue","turtle",1028.62699999311,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",168,"0.47",2031.28700013083,"1","0.93","0.93","2","2",-1
"19160",3,30,"blue","process","red","wrist",888.589000013075,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",180,"0.09",1433.27300000016,"0","0.47","0.47","1","1",-1
"19163",1,1,"blue","process","red","glove",1216.31099960677,"larger","yes","No","No",NA,NA,0,NA,NA,NA,NA,78,"0.05",1872.6590000171,"0",NA,NA,"0","0",0
"19163",1,2,"blue","remember","blue","beach",1508.34699986053,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",10,"0.94",1510.96449998506,"2","0.05","0.05","0","0",2
"19163",1,3,"blue","remember","blue","fort",1516.99199993712,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",74,"0.93",1491.44799999881,"2","0.94","0.94","2","2",0
"19163",1,4,"blue","process","red","palace",2724.67599979287,"larger","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",115,"0.97",1318.67450000487,"2","0.93","0.93","2","2",0
"19163",1,5,"blue","remember","blue","casino",2264.32700005856,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",34,"0.99",1465.81299993953,"2","0.97","0.97","2","2",0
"19163",1,6,"blue","remember","blue","pole",1129.91699998152,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",129,"0.73",1993.16800000006,"1","0.99","0.99","2","2",-1
"19163",1,7,"blue","remember","blue","boot",946.026999699141,"smaller","yes","No","No",2,2282.52500000614,1,"remember","remember",1.5,"remember2",17,"0.33",2505.75500000024,"1","0.73","0.73","1","1",0
"19163",1,8,"blue","remember","blue","soldier",1185.04200005617,"larger","yes","No","No",1,3977.75799982372,1,"remember","remember",2.5,"remember3",148,"0.9",1370.8480000837,"2","0.33","0.33","1","1",1
"19163",1,9,"blue","process","red","devil",2702.01699982194,"larger","yes","No","No",5,877.325000060955,1,"remember","remember",2.5,"remember3",59,"0.89",1617.07800001028,"2","0.9","0.9","2","2",0
"19163",1,10,"blue","remember","blue","horse",1070.53499960736,"larger","yes","No","No",10,6913.76099968067,1,"process","process",-0.5,"process1",87,"0.96",1394.81150000085,"2","0.89","0.89","2","2",0
"19163",1,11,"blue","process","red","basket",700.538999774697,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",9,"0.76",1624.29100004898,"1","0.96","0.96","2","2",-1
"19163",1,12,"blue","remember","blue","cabin",884.848999974231,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",30,"0.96",1509.23850001342,"2","0.76","0.76","1","1",1
"19163",1,13,"blue","process","red","cherry",814.017999978387,"smaller","yes","No","No",8,3288.72099993326,1,"remember","remember",0.5,"remember1",38,"0.03",1450.30199993681,"0","0.96","0.96","2","2",-2
"19163",1,14,"blue","remember","blue","sandwich",2585.84799987616,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",139,"0.06",1639.62199984863,"0","0.03","0.03","0","0",0
"19163",1,15,"blue","process","red","bridge",831.012999769038,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",24,"0.96",1463.52099999218,"2","0.06","0.06","0","0",2
"19163",1,16,"blue","process","red","spider",685.40099969841,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",149,"0.01",1502.68999999884,"0","0.96","0.96","2","2",-2
"19163",1,17,"blue","process","red","dessert",1446.5879999699,"larger","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",58,"0.37",1793.48500003087,"1","0.01","0.01","0","0",1
"19163",1,18,"blue","process","red","belt",1877.73999970124,"larger","yes","No","No",NA,NA,0,"process","process",-2.5,"process3",12,"0.2",1620.95999999903,"0","0.37","0.37","1","1",-1
"19163",1,19,"blue","remember","blue","child",1187.55399960541,"larger","yes","No","No",NA,NA,0,"process","process",-2.5,"process3",40,"0.96",1589.86700008204,"2","0.2","0.2","0","0",2
"19163",1,20,"blue","remember","blue","soda",760.716999734897,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",147,"0.1",1583.08849999862,"0","0.96","0.96","2","2",-2
"19163",1,21,"blue","process","red","cookie",2039.46899973639,"smaller","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",51,"0.06",1541,"0","0.1","0.1","0","0",0
"19163",1,22,"blue","remember","blue","priest",834.264999698091,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",131,"0.91",1340.24100000004,"2","0.06","0.06","0","0",2
"19163",1,23,"blue","process","red","bible",1097.471000052,"smaller","yes","No","No",6,1474.00799960154,1,"remember","remember",0.5,"remember1",13,"0.16",1532.05599990091,"0","0.91","0.91","2","2",-2
"19163",1,24,"blue","process","red","lamp",1537.99099994695,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",95,"0.61",1847.54699999926,"1","0.16","0.16","0","0",1
"19163",1,25,"blue","remember","blue","pumpkin",1777.07199979675,"smaller","yes","No","No",3,1510.36899965937,1,"process","process",-1.5,"process2",132,"0.83",1717.0950000062,"2","0.61","0.61","1","1",1
"19163",1,26,"blue","process","red","frog",822.81799970867,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",75,"0.07",1481.0869999952,"0","0.83","0.83","2","2",-2
"19163",1,27,"blue","process","red","valley",946.722999696474,"larger","yes","No","No",9,2060.37299960287,1,"process","process",-0.5,"process1",171,"0.96",1426.19250004651,"2","0.07","0.07","0","0",2
"19163",1,28,"blue","process","red","bucket",782.198999675456,"smaller","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",25,"0.7",1703.95299999288,"1","0.96","0.96","2","2",-1
"19163",1,29,"blue","remember","blue","nurse",802.960999607196,"larger","yes","No","No",4,2265.56800002337,1,"process","process",-2.5,"process3",111,"0.97",1646.04599998507,"2","0.7","0.7","1","1",1
"19163",1,30,"blue","remember","blue","potato",711.572999988683,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",130,"0.07",1408.5515000009,"0","0.97","0.97","2","2",-2
"19163",2,1,"blue","remember","blue","jeep",661.928999781085,"larger","yes","No","No",NA,NA,0,NA,NA,NA,NA,90,"0.96",1463.88000003004,"2",NA,NA,"0","0",2
"19163",2,2,"blue","process","red","waiter",844.60299975262,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",173,"0.94",1411.74150000044,"2","0.96","0.96","2","2",0
"19163",2,3,"blue","remember","blue","crown",919.742999737617,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",55,"0.19",1754.04400000002,"0","0.94","0.94","2","2",-2
"19163",2,4,"blue","process","red","toast",1351.50899987749,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",162,"0.03",1453.02800001146,"0","0.19","0.19","0","0",0
"19163",2,5,"blue","process","red","peanut",646.216999800759,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",117,"0.02",1387.81250005146,"0","0.03","0.03","0","0",0
"19163",2,6,"blue","remember","blue","shark",832.947999899392,"larger","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",142,"0.89",1310.53000000081,"2","0.02","0.02","0","0",2
"19163",2,7,"blue","remember","blue","penny",652.172999763396,"smaller","yes","No","No",4,1276.84499968251,1,"remember","remember",0.5,"remember1",119,"0.07",1438.30700000236,"0","0.89","0.89","2","2",-2
"19163",2,8,"blue","process","red","clown",882.848999652779,"larger","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",47,"0.93",1453.19200000609,"2","0.07","0.07","0","0",2
"19163",2,9,"blue","remember","blue","pistol",740.058999742789,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",126,"0.1",1623.31100000837,"0","0.93","0.93","2","2",-2
"19163",2,10,"blue","process","red","bone",603.056999877037,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",16,"0.27",1787.56600000022,"1","0.1","0.1","0","0",1
"19163",2,11,"blue","remember","blue","banana",583.607999970322,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",5,"0.05",1460.40599995904,"0","0.27","0.27","1","1",-1
"19163",2,12,"blue","remember","blue","curtain",908.83799996262,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",56,"0.91",1399.05999995722,"2","0.05","0.05","0","0",2
"19163",2,13,"blue","remember","blue","cocktail",757.239000018162,"smaller","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",49,"0.03",1635.89899998892,"0","0.91","0.91","2","2",-2
"19163",2,14,"blue","process","red","turtle",1539.8449997704,"larger","yes","No","No",NA,NA,0,"remember","remember",2.5,"remember3",168,"0.47",2031.28700013083,"1","0.03","0.03","0","0",1
"19163",2,15,"blue","process","red","lawn",1150.84899965266,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",96,"0.94",1619.34799998967,"2","0.47","0.47","1","1",1
"19163",2,16,"blue","process","red","diamond",717.471999652626,"smaller","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",60,"0.04",1559.91900000353,"0","0.94","0.94","2","2",-2
"19163",2,17,"blue","process","red","barn",981.214999771444,"larger","yes","No","No",NA,NA,0,"process","process",-2.5,"process3",6,"0.97",1345.87250000202,"2","0.04","0.04","0","0",2
"19163",2,18,"blue","process","red","railroad",2714.2170000262,"larger","yes","No","No",2,3280.32799973025,1,"process","process",-2.5,"process3",135,"0.93",1486.95099999735,"2","0.97","0.97","2","2",0
"19163",2,19,"blue","remember","blue","rabbit",529.435999936541,"smaller","yes","No","No",NA,NA,0,"process","process",-2.5,"process3",134,"0.4",1743.23900000006,"1","0.93","0.93","2","2",-1
"19163",2,20,"blue","remember","blue","train",1057.22799987794,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",166,"0.98",1457.17700002907,"2","0.4","0.4","1","1",1
"19163",2,21,"blue","remember","blue","surgeon",623.848000022059,"smaller","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",154,"0.98",1621.28500001953,"2","0.98","0.98","2","2",0
"19163",2,22,"blue","process","red","costume",1803.670999792,"smaller","yes","No","No",NA,NA,0,"remember","remember",2.5,"remember3",53,"0.88",1863.09999999851,"2","0.98","0.98","2","2",0
"19163",2,23,"blue","process","red","pearl",720.099999868136,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",118,"0.04",1411.49400002824,"0","0.88","0.88","2","2",-2
"19163",2,24,"blue","remember","blue","bride",975.87599983532,"larger","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",23,"0.95",1593.96600015089,"2","0.04","0.04","0","0",2
"19163",2,25,"blue","process","red","underwear",677.521999910125,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",169,"0.07",1677.94099999992,"0","0.95","0.95","2","2",-2
"19163",2,26,"blue","remember","blue","dentist",1431.38199985441,"larger","yes","No","No",7,2579.69599984866,1,"process","process",-0.5,"process1",57,"0.97",1460,"2","0.07","0.07","0","0",2
"19163",2,27,"blue","remember","blue","robin",590.639999942156,"smaller","yes","No","No",1,4414.13399970892,1,"remember","remember",0.5,"remember1",137,"0.14",1561.00450000359,"0","0.97","0.97","2","2",-2
"19163",2,28,"blue","process","red","universe",1067.73799969465,"larger","yes","No","No",3,6968.55499979912,1,"remember","remember",1.5,"remember2",170,"0.95",1398.19600004651,"2","0.14","0.14","0","0",2
"19163",2,29,"blue","remember","blue","worm",549.730000054522,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",179,"0.04",1334.6285000018,"0","0.95","0.95","2","2",-2
"19163",2,30,"blue","process","red","dice",644.66800006124,"smaller","yes","No","No",5,1201.52899992652,1,"remember","remember",0.5,"remember1",61,"0.01",1301.50900000005,"0","0.04","0.04","0","0",0
"19163",3,1,"blue","remember","blue","pillow",1182.46499971091,"smaller","yes","No","No",NA,NA,0,NA,NA,NA,NA,123,"0.86",1649.6580000196,"2",NA,NA,"0","0",2
"19163",3,2,"blue","process","red","library",911.450999877066,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",99,"0.99",1293.25799999398,"2","0.86","0.86","2","2",0
"19163",3,3,"blue","process","red","blanket",556.429000027827,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",15,"0.87",1528.93300001844,"2","0.99","0.99","2","2",0
"19163",3,4,"blue","process","red","taxi",722.557999691111,"larger","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",158,"0.97",1475.3650000044,"2","0.87","0.87","2","2",0
"19163",3,5,"blue","remember","blue","dragon",1386.31899969187,"larger","yes","No","No",1,2585.50499978766,1,"process","process",-2.5,"process3",64,"0.93",1498.52500010284,"2","0.97","0.97","2","2",0
"19163",3,6,"blue","process","red","tank",1015.45099996717,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",157,"0.92",1665.79200000769,"2","0.93","0.93","2","2",0
"19163",3,7,"blue","process","red","phone",695.407999939751,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",120,"0.11",1830.3539999998,"0","0.92","0.92","2","2",-2
"19163",3,8,"blue","remember","blue","nanny",808.671999878134,"larger","yes","No","No",2,1137.26599976025,1,"process","process",-1.5,"process2",107,"0.97",1486.07750004,"2","0.11","0.11","0","0",2
"19163",3,9,"blue","process","red","statue",1804.97399986919,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",151,"0.96",1537.21900002076,"2","0.97","0.97","2","2",0
"19163",3,10,"blue","remember","blue","whale",953.392999992357,"larger","yes","No","No",5,3451.63599962753,1,"process","process",-0.5,"process1",175,"0.95",1533.23600000178,"2","0.96","0.96","2","2",0
"19163",3,11,"blue","process","red","basement",671.81699983729,"smaller","yes","No","No",6,3504.99699984817,1,"remember","remember",0.5,"remember1",8,"0.92",1402.31650009591,"2","0.95","0.95","2","2",0
"19163",3,12,"blue","remember","blue","market",1041.69899989804,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",102,"0.94",1544.57949999976,"2","0.92","0.92","2","2",0
"19163",3,13,"blue","remember","blue","branch",744.952999992878,"smaller","yes","No","No",3,1963.70200005674,1,"remember","remember",0.5,"remember1",20,"0.54",2299.08099987504,"1","0.94","0.94","2","2",-1
"19163",3,14,"blue","remember","blue","steak",687.865000033285,"smaller","yes","No","No",NA,NA,0,"remember","remember",1.5,"remember2",152,"0.06",1581.15450007926,"0","0.54","0.54","1","1",-1
"19163",3,15,"blue","process","red","butler",1769.25599966117,"larger","yes","No","No",NA,NA,0,"remember","remember",2.5,"remember3",29,"0.93",1655.49150000263,"2","0.06","0.06","0","0",2
"19163",3,16,"blue","process","red","pill",847.092000000644,"smaller","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",122,"0.01",1359.50899976649,"0","0.93","0.93","2","2",-2
"19163",3,17,"blue","remember","blue","string",1362.19699975976,"smaller","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",153,"0.04",1542.09399999969,"0","0.01","0.01","0","0",0
"19163",3,18,"blue","process","red","hammer",1328.46599964204,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",82,"0.24",1560.7815000547,"1","0.04","0.04","0","0",1
"19163",3,19,"blue","remember","blue","badge",788.460999823874,"smaller","yes","No","No",4,2508.49000005424,1,"process","process",-0.5,"process1",4,"0.05",1614.68500001932,"0","0.24","0.24","1","1",-1
"19163",3,20,"blue","process","red","bush",1129.53599965386,"larger","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",28,"0.87",1690.481999999,"2","0.05","0.05","0","0",2
"19163",3,21,"blue","remember","blue","lion",1089.43099993782,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",100,"0.97",1492.27800001407,"2","0.87","0.87","2","2",0
"19163",3,22,"blue","process","red","whistle",1698.44799978926,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",176,"0.03",1441.00849999982,"0","0.97","0.97","2","2",-2
"19163",3,23,"blue","remember","blue","bike",762.97100000293,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",14,"0.9",1298.86499999955,"2","0.03","0.03","0","0",2
"19163",3,24,"blue","process","red","purse",697.513999694027,"smaller","yes","No","No",NA,NA,0,"remember","remember",0.5,"remember1",133,"0.14",1783.37199999322,"0","0.9","0.9","2","2",-2
"19163",3,25,"blue","process","red","passport",1381.29799992428,"larger","yes","No","No",NA,NA,0,"process","process",-0.5,"process1",116,"0.09",1438.31699995766,"0","0.14","0.14","0","0",0
"19163",3,26,"blue","remember","blue","virus",1394.42299991474,"smaller","yes","No","No",NA,NA,0,"process","process",-1.5,"process2",172,"0.13",1522.9034999996,"0","0.09","0.09","0","0",0
"19163",3,27,"blue","remember","blue","nail",1991.71399974509,"larger","yes","No","No",7,8427.28099972347,1,"remember","remember",0.5,"remember1",106,"0.01",1386.37899997761,"0","0.13","0.13","0","0",0
