"id","listid","study_position","color_condition","trial_condition","stimulus_condition","btw_cond","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT1","acc1","acc","exclude","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","math_acc","n"
"18762",3,8,NA,"process",NA,"process_all","red","burger",1020.29500000272,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,9,NA,"process",NA,"process_all","red","pillow",1367.77300000191,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,10,NA,"process",NA,"process_all","blue","hammer",4567.91200000164,"larger","No","No",NA,6,1434.1170000002,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,11,NA,"process",NA,"process_all","red","planet",1145.58900000167,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,12,NA,"process",NA,"process_all","red","cigar",1028.44400000211,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,13,NA,"process",NA,"process_all","blue","elephant",1046.90800000005,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,14,NA,"process",NA,"process_all","blue","spider",974.048000000068,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,15,NA,"process",NA,"process_all","red","circus",1128.94299999985,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,16,NA,"process",NA,"process_all","blue","wrist",1303.98500000266,"smaller","No","No",NA,4,2338.05799999996,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,17,NA,"process",NA,"process_all","red","beach",1252.50000000012,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,18,NA,"process",NA,"process_all","red","bridge",1277.68200000154,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,19,NA,"process",NA,"process_all","blue","turtle",5639.72500000289,"larger","No","No",NA,8,8065.96599999967,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,20,NA,"process",NA,"process_all","red","sweater",1656.16000000178,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,21,NA,"process",NA,"process_all","blue","mouse",883.101000000024,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,22,NA,"process",NA,"process_all","blue","highway",975.281000002869,"larger","No","No",NA,3,1395.34799999942,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,23,NA,"process",NA,"process_all","red","church",915.951000002911,"larger","No","No",NA,2,1696.69000000041,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,24,NA,"process",NA,"process_all","red","factory",1151.86300000001,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,25,NA,"process",NA,"process_all","blue","chair",1715.70400000212,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,26,NA,"process",NA,"process_all","red","forest",1347.64000000141,"larger","No","No",NA,7,3935.51400000218,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,27,NA,"process",NA,"process_all","blue","branch",1513.24299999967,"larger","No","No",NA,5,3898.32000000065,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,28,NA,"process",NA,"process_all","red","casino",1002.73500000162,"larger","No","No",NA,1,3394.27600000019,1,1,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,29,NA,"process",NA,"process_all","blue","harbor",1414.02699999954,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18762",3,30,NA,"process",NA,"process_all","blue","bike",1414.3090000028,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.921052631578947,38
"18763",1,1,NA,"remember",NA,"remember_all","blue","sheep",1407.74000007368,"larger",NA,"No",NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.947368421052632,19
"18763",1,2,NA,"remember",NA,"remember_all","red","jeep",1176.6180001162,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",0.5,"remember1",0.947368421052632,19
"18763",1,3,NA,"remember",NA,"remember_all","blue","bacon",1837.81199999445,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",1.5,"remember2",0.947368421052632,19
"18763",1,4,NA,"remember",NA,"remember_all","blue","heart",1448.11799998046,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,5,NA,"remember",NA,"remember_all","red","statue",1150.56000014162,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,6,NA,"remember",NA,"remember_all","blue","island",1421.8130000697,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,7,NA,"remember",NA,"remember_all","blue","goat",1089.19500010693,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,8,NA,"remember",NA,"remember_all","red","palace",869.111000036122,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,9,NA,"remember",NA,"remember_all","red","cocktail",1621.17800006864,"smaller",NA,"No",NA,7,8826.79900015285,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,10,NA,"remember",NA,"remember_all","red","ranch",1778.94500016572,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,11,NA,"remember",NA,"remember_all","blue","highway",1013.64200019173,"larger",NA,"No",NA,4,2837.89800016047,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,12,NA,"remember",NA,"remember_all","red","corn",1111.619999983,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,13,NA,"remember",NA,"remember_all","red","jungle",1761.51200011012,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,14,NA,"remember",NA,"remember_all","red","clinic",2474.92099997844,"larger",NA,"No",NA,6,5027.8000001607,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,15,NA,"remember",NA,"remember_all","blue","lamp",2058.30600016098,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,16,NA,"remember",NA,"remember_all","red","lawyer",2483.02500001225,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,17,NA,"remember",NA,"remember_all","blue","carpet",1839.09300017206,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,18,NA,"remember",NA,"remember_all","blue","factory",978.348000039696,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,19,NA,"remember",NA,"remember_all","red","wallet",916.651000067359,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,20,NA,"remember",NA,"remember_all","blue","cookie",1250.63200008171,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,21,NA,"remember",NA,"remember_all","blue","goose",1277.98800009652,"larger",NA,"No",NA,1,3958.86300018174,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,22,NA,"remember",NA,"remember_all","blue","casino",2178.77500000142,"larger",NA,"No",NA,3,2421.45500000287,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,23,NA,"remember",NA,"remember_all","red","horn",897.192000061623,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,24,NA,"remember",NA,"remember_all","red","pistol",1165.50000011153,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,25,NA,"remember",NA,"remember_all","blue","belt",978.536000167369,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,26,NA,"remember",NA,"remember_all","blue","cherry",772.439000029932,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,27,NA,"remember",NA,"remember_all","red","blanket",1662.08299997554,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,28,NA,"remember",NA,"remember_all","blue","bone",2255.68200005777,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,29,NA,"remember",NA,"remember_all","red","brick",844.348000170779,"smaller",NA,"No",NA,5,2292.99599998968,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",1,30,NA,"remember",NA,"remember_all","red","ocean",1182.26700006367,"larger",NA,"No",NA,2,2154.31500008889,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,1,NA,"remember",NA,"remember_all","blue","virus",1968.16400009184,"larger",NA,"No",NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.947368421052632,19
"18763",2,2,NA,"remember",NA,"remember_all","blue","chicken",1765.96100014308,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",0.5,"remember1",0.947368421052632,19
"18763",2,3,NA,"remember",NA,"remember_all","red","whale",1026.45000003488,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",1.5,"remember2",0.947368421052632,19
"18763",2,4,NA,"remember",NA,"remember_all","red","butler",1392.6989999928,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,5,NA,"remember",NA,"remember_all","blue","barn",1371.14100011671,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,6,NA,"remember",NA,"remember_all","red","liver",1019.4180000918,"smaller",NA,"No",NA,3,1413.66100007389,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,7,NA,"remember",NA,"remember_all","blue","library",788.62300010724,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,8,NA,"remember",NA,"remember_all","red","circus",798.310000044294,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,9,NA,"remember",NA,"remember_all","red","underwear",802.184999982128,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,10,NA,"remember",NA,"remember_all","red","bike",761.787000194658,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,11,NA,"remember",NA,"remember_all","blue","priest",1755.08100008662,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,12,NA,"remember",NA,"remember_all","blue","mouse",3246.09400000237,"smaller",NA,"No",NA,2,1815.28600012325,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,13,NA,"remember",NA,"remember_all","blue","jewelry",1186.64500004565,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,14,NA,"remember",NA,"remember_all","red","satellite",1037.09100003052,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,15,NA,"remember",NA,"remember_all","blue","medal",796.028000115883,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,16,NA,"remember",NA,"remember_all","red","train",1207.65300006652,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,17,NA,"remember",NA,"remember_all","blue","harbor",884.657000095351,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,18,NA,"remember",NA,"remember_all","blue","hammer",954.787000077544,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,19,NA,"remember",NA,"remember_all","red","bridge",746.344000026817,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,20,NA,"remember",NA,"remember_all","red","passport",825.947000152431,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,21,NA,"remember",NA,"remember_all","red","dessert",1179.58500002627,"larger",NA,"No",NA,1,4068.75600000168,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,22,NA,"remember",NA,"remember_all","red","cigar",611.884000188205,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,23,NA,"remember",NA,"remember_all","red","barrel",1949.77099999157,"larger",NA,"No",NA,5,1772.58500007889,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,24,NA,"remember",NA,"remember_all","blue","soldier",1644.36800009781,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,25,NA,"remember",NA,"remember_all","blue","tooth",662.527000074508,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,26,NA,"remember",NA,"remember_all","blue","tower",783.393000117736,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,27,NA,"remember",NA,"remember_all","red","glove",1064.56300013047,"smaller",NA,"No",NA,4,3940.20400001178,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,28,NA,"remember",NA,"remember_all","blue","spider",670.945999989519,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,29,NA,"remember",NA,"remember_all","blue","lawn",1176.99200001569,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",2,30,NA,"remember",NA,"remember_all","red","clown",1642.5030001977,"larger",NA,"No",NA,8,3074.42000020202,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,1,NA,"remember",NA,"remember_all","blue","sweater",1415.63499998581,"larger",NA,"No",NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.947368421052632,19
"18763",3,2,NA,"remember",NA,"remember_all","blue","nail",750.976000187453,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",0.5,"remember1",0.947368421052632,19
"18763",3,3,NA,"remember",NA,"remember_all","red","towel",1078.70100010373,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",1.5,"remember2",0.947368421052632,19
"18763",3,4,NA,"remember",NA,"remember_all","blue","camera",2144.7420001335,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,5,NA,"remember",NA,"remember_all","red","beach",1058.04000008339,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,6,NA,"remember",NA,"remember_all","blue","crown",968.162000148324,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,7,NA,"remember",NA,"remember_all","red","potato",872.512000065064,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,8,NA,"remember",NA,"remember_all","red","wrist",866.104000006104,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,9,NA,"remember",NA,"remember_all","red","bible",1145.33200015337,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,10,NA,"remember",NA,"remember_all","red","couch",1138.52000011923,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,11,NA,"remember",NA,"remember_all","blue","cage",1157.44499999774,"smaller",NA,"No",NA,5,2028.78200009232,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,12,NA,"remember",NA,"remember_all","blue","garden",1611.80600000964,"larger",NA,"No",NA,6,4871.44600009779,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,13,NA,"remember",NA,"remember_all","red","earth",2080.98300018883,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,14,NA,"remember",NA,"remember_all","blue","robin",1790.75700013479,"smaller",NA,"No",NA,3,2672.12599999062,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,15,NA,"remember",NA,"remember_all","blue","curtain",1468.62900006655,"larger",NA,"No",NA,4,4234.93700016523,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,16,NA,"remember",NA,"remember_all","red","stairs",879.864000098314,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,17,NA,"remember",NA,"remember_all","red","banana",912.190000053262,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,18,NA,"remember",NA,"remember_all","blue","pillow",1365.08100002864,"larger",NA,"No",NA,1,6651.44100007089,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,19,NA,"remember",NA,"remember_all","red","purse",1407.92300020228,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,20,NA,"remember",NA,"remember_all","red","tent",994.540000175592,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,21,NA,"remember",NA,"remember_all","red","bride",966.82800007402,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,22,NA,"remember",NA,"remember_all","blue","whistle",879.11300018616,"smaller",NA,"No",NA,2,2957.96200003102,1,1,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,23,NA,"remember",NA,"remember_all","blue","finger",1052.09800011478,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,24,NA,"remember",NA,"remember_all","red","turtle",2526.89800012112,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,25,NA,"remember",NA,"remember_all","blue","basement",883.126000028802,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,26,NA,"remember",NA,"remember_all","red","tire",1706.7610001571,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,27,NA,"remember",NA,"remember_all","red","burger",894.703999987105,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,28,NA,"remember",NA,"remember_all","blue","empire",1344.31200009189,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,29,NA,"remember",NA,"remember_all","blue","orange",811.169000186492,"smaller",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18763",3,30,NA,"remember",NA,"remember_all","blue","flower",1438.50700008031,"larger",NA,"No",NA,NA,NA,0,0,NA,"remember","remember",2.5,"remember3",0.947368421052632,19
"18765",1,1,NA,"process",NA,"process_all","red","circus",1325.6,"larger","No","No",NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,0.909090909090909,22
"18765",1,2,NA,"process",NA,"process_all","blue","horse",3512.08,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.909090909090909,22
"18765",1,3,NA,"process",NA,"process_all","red","whistle",852.480000000003,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.909090909090909,22
"18765",1,4,NA,"process",NA,"process_all","red","planet",1866.88,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,5,NA,"process",NA,"process_all","blue","devil",1927.94,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,6,NA,"process",NA,"process_all","red","whale",939.020000000004,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,7,NA,"process",NA,"process_all","red","fort",893.080000000002,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,8,NA,"process",NA,"process_all","red","underwear",1272.5,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,9,NA,"process",NA,"process_all","blue","airplane",814.759999999995,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,10,NA,"process",NA,"process_all","red","horn",1062.60000000001,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,11,NA,"process",NA,"process_all","blue","stairs",684.139999999999,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,12,NA,"process",NA,"process_all","red","ocean",775.300000000003,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,13,NA,"process",NA,"process_all","red","lawyer",1034.08,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,14,NA,"process",NA,"process_all","blue","pearl",743.399999999994,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,15,NA,"process",NA,"process_all","blue","bread",4260.52,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,16,NA,"process",NA,"process_all","blue","shotgun",867.979999999996,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,17,NA,"process",NA,"process_all","blue","bride",874.339999999997,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,18,NA,"process",NA,"process_all","blue","sheep",702.419999999998,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,19,NA,"process",NA,"process_all","red","spider",792.779999999999,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,20,NA,"process",NA,"process_all","red","penny",980.140000000014,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,21,NA,"process",NA,"process_all","blue","ranch",1197.28,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,22,NA,"process",NA,"process_all","red","robot",1753.84,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,23,NA,"process",NA,"process_all","blue","cabin",1269.35999999999,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,24,NA,"process",NA,"process_all","red","empire",1121.70000000001,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,25,NA,"process",NA,"process_all","blue","cigar",953.220000000001,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,26,NA,"process",NA,"process_all","blue","bacon",952.279999999999,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,27,NA,"process",NA,"process_all","blue","market",2650.57999999999,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,28,NA,"process",NA,"process_all","red","bucket",933.380000000005,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,29,NA,"process",NA,"process_all","blue","surgeon",755.100000000006,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",1,30,NA,"process",NA,"process_all","red","dentist",692.119999999995,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,1,NA,"process",NA,"process_all","red","butler",1033.96000000002,"larger","No","No",NA,NA,NA,0,0,FALSE,NA,NA,NA,NA,0.909090909090909,22
"18765",2,2,NA,"process",NA,"process_all","blue","crown",903.700000000012,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-0.5,"process1",0.909090909090909,22
"18765",2,3,NA,"process",NA,"process_all","red","doctor",596.760000000009,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-1.5,"process2",0.909090909090909,22
"18765",2,4,NA,"process",NA,"process_all","blue","statue",681.679999999993,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,5,NA,"process",NA,"process_all","red","basket",1779.59999999998,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,6,NA,"process",NA,"process_all","blue","tooth",837.239999999991,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,7,NA,"process",NA,"process_all","blue","couch",861.960000000021,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,8,NA,"process",NA,"process_all","blue","branch",1186.32000000001,"larger","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,9,NA,"process",NA,"process_all","red","virus",2697.52000000002,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,10,NA,"process",NA,"process_all","red","camera",1609.70000000001,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,11,NA,"process",NA,"process_all","blue","turtle",1004.21999999997,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,12,NA,"process",NA,"process_all","blue","nail",718.960000000021,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
"18765",2,13,NA,"process",NA,"process_all","red","boot",1051.67999999999,"smaller","No","No",NA,NA,NA,0,0,FALSE,"process","process",-2.5,"process3",0.909090909090909,22
